,A3UTSRN8QLKWE,A3ST8XFT4X93K,A2YN6Z2DAW88X,A6PO7JT39QQGP
99304,37.0,-1.0,-100.0,-100.0
99311,37.0,-1.0,-100.0,-100.0
99321,36.0,-1.0,-100.0,-100.0
99339,36.0,-1.0,-100.0,-100.0
99355,34.0,-1.0,-100.0,-100.0
99360,34.0,-1.0,-100.0,-100.0
99364,33.0,-1.0,-100.0,-100.0
99373,33.0,-1.0,-100.0,-100.0
99384,32.0,-1.0,-100.0,-100.0
99389,32.0,-1.0,-100.0,-100.0
99396,31.0,-1.0,-100.0,-100.0
99401,31.0,-1.0,-100.0,-100.0
99418,30.0,-1.0,-100.0,-100.0
99424,30.0,-1.0,-100.0,-100.0
99433,29.0,-1.0,-100.0,-100.0
99439,29.0,-1.0,-100.0,-100.0
99450,28.0,-1.0,-100.0,-100.0
99455,28.0,-1.0,-100.0,-100.0
99465,27.0,-1.0,-100.0,-100.0
99472,27.0,-1.0,-100.0,-100.0
99484,25.0,-1.0,-100.0,-100.0
99487,25.0,-1.0,-100.0,-100.0
99502,24.0,-1.0,-100.0,-100.0
99508,24.0,-1.0,-100.0,-100.0
99519,23.0,-1.0,-100.0,-100.0
99524,23.0,-1.0,-100.0,-100.0
99536,22.0,-1.0,-100.0,-100.0
99542,22.0,-1.0,-100.0,-100.0
99554,21.0,-1.0,-100.0,-100.0
99561,21.0,-1.0,-100.0,-100.0
99579,20.0,-1.0,-100.0,-100.0
99585,20.0,-1.0,-100.0,-100.0
99591,19.0,-1.0,-100.0,-100.0
99595,18.0,-1.0,-100.0,-100.0
99599,18.0,-1.0,-100.0,-100.0
99614,16.0,-1.0,-100.0,-100.0
99621,16.0,-1.0,-100.0,-100.0
99632,15.0,-1.0,-100.0,-100.0
99638,15.0,-1.0,-100.0,-100.0
99647,14.0,-1.0,-100.0,-100.0
99654,14.0,-1.0,-100.0,-100.0
99665,13.0,-1.0,-100.0,-100.0
99669,13.0,-1.0,-100.0,-100.0
99683,12.0,-1.0,-100.0,-100.0
99688,12.0,-1.0,-100.0,-100.0
99700,11.0,-1.0,-100.0,-100.0
99706,11.0,-1.0,-100.0,-100.0
99722,10.0,-1.0,-100.0,-100.0
99727,10.0,-1.0,-100.0,-100.0
99736,9.0,-1.0,-100.0,-100.0
99743,9.0,-1.0,-100.0,-100.0
99753,8.0,-1.0,-100.0,-100.0
99762,8.0,-1.0,-100.0,-100.0
99771,6.0,-1.0,-100.0,-100.0
99778,6.0,-1.0,-100.0,-100.0
99793,5.0,-1.0,-100.0,-100.0
99799,4.0,-1.0,-100.0,-100.0
99813,3.0,-1.0,-100.0,-100.0
99819,3.0,-1.0,-100.0,-100.0
99828,2.0,-1.0,-100.0,-100.0
99836,2.0,-1.0,-100.0,-100.0
99847,1.0,-1.0,-100.0,-100.0
99854,1.0,-1.0,-100.0,-100.0
99866,0.0,-1.0,-100.0,-100.0
99873,0.0,-1.0,-100.0,-100.0
99882,-1.0,-1.0,-100.0,-100.0
99888,-1.0,-1.0,-100.0,-100.0
99903,-2.0,-1.0,-100.0,-100.0
99910,-2.0,-1.0,-100.0,-100.0
99919,-3.0,-1.0,-100.0,-100.0
99925,-3.0,-1.0,-100.0,-100.0
99935,-4.0,-1.0,-100.0,-100.0
99941,-4.0,-1.0,-100.0,-100.0
99952,-6.0,-1.0,-100.0,-100.0
99960,-6.0,-1.0,-100.0,-100.0
99970,-7.0,-1.0,-100.0,-100.0
99976,-7.0,-1.0,-100.0,-100.0
99987,-8.0,-1.0,-100.0,-100.0
99992,-8.0,-1.0,-100.0,-100.0
100005,-9.0,-1.0,-100.0,-100.0
100012,-9.0,-1.0,-100.0,-100.0
100020,-10.0,-1.0,-100.0,-100.0
100021,-10.0,-1.0,-100.0,-100.0
100029,-11.0,-1.0,-100.0,-100.0
100035,-11.0,-1.0,-100.0,-100.0
100053,-12.0,-1.0,-100.0,-100.0
100060,-12.0,-1.0,-100.0,-100.0
100071,-13.0,-1.0,-100.0,-100.0
100078,-13.0,-1.0,-100.0,-100.0
100084,-14.0,-1.0,-100.0,-100.0
100090,-14.0,-1.0,-100.0,-100.0
100101,-15.0,-1.0,-100.0,-100.0
100107,-15.0,-1.0,-100.0,-100.0
100120,-16.0,-1.0,-100.0,-100.0
100125,-16.0,-1.0,-100.0,-100.0
100136,-17.0,-1.0,-100.0,-100.0
100143,-17.0,-1.0,-100.0,-100.0
100152,-18.0,-1.0,-100.0,-100.0
100159,-18.0,-1.0,-100.0,-100.0
100176,-19.0,-1.0,-100.0,-100.0
100181,-19.0,-1.0,-100.0,-100.0
100189,-20.0,-1.0,-100.0,-100.0
100195,-20.0,-1.0,-100.0,-100.0
100213,-21.0,-1.0,-100.0,-100.0
100237,-22.0,-1.0,-100.0,-100.0
100246,-24.0,-1.0,-100.0,-100.0
100251,-24.0,-1.0,-100.0,-100.0
100264,-25.0,-1.0,-100.0,-100.0
100269,-25.0,-1.0,-100.0,-100.0
100283,-26.0,-1.0,-100.0,-100.0
100288,-26.0,-1.0,-100.0,-100.0
100299,-27.0,-1.0,-100.0,-100.0
100306,-27.0,-1.0,-100.0,-100.0
100331,-28.0,-1.0,-100.0,-100.0
100336,-28.0,-1.0,-100.0,-100.0
100344,-29.0,-1.0,-100.0,-100.0
100349,-29.0,-1.0,-100.0,-100.0
100357,-30.0,-1.0,-100.0,-100.0
100363,-30.0,-1.0,-100.0,-100.0
100377,-31.0,-1.0,-100.0,-100.0
100383,-31.0,-1.0,-100.0,-100.0
100392,-32.0,-1.0,-100.0,-100.0
100397,-32.0,-1.0,-100.0,-100.0
100420,-33.0,-1.0,-100.0,-100.0
100426,-33.0,-1.0,-100.0,-100.0
100434,-34.0,-1.0,-100.0,-100.0
100462,-35.0,-1.0,-100.0,-100.0
100470,-36.0,-1.0,-100.0,-100.0
100475,-36.0,-1.0,-100.0,-100.0
100487,-37.0,-1.0,-100.0,-100.0
100494,-37.0,-1.0,-100.0,-100.0
100502,-38.0,-1.0,-100.0,-100.0
100508,-38.0,-1.0,-100.0,-100.0
100516,-39.0,-1.0,-100.0,-100.0
100521,-39.0,-1.0,-100.0,-100.0
100537,-40.0,-1.0,-100.0,-100.0
100543,-40.0,-1.0,-100.0,-100.0
100554,-41.0,-1.0,-100.0,-100.0
100560,-41.0,-1.0,-100.0,-100.0
100576,-42.0,-1.0,-100.0,-100.0
100589,-42.0,-1.0,-100.0,-100.0
100594,-43.0,-1.0,-100.0,-100.0
100608,-43.0,-1.0,-100.0,-100.0
100623,-44.0,-1.0,-100.0,-100.0
100629,-44.0,-1.0,-100.0,-100.0
100638,-45.0,-1.0,-100.0,-100.0
100642,-45.0,-1.0,-100.0,-100.0
100650,-46.0,-1.0,-100.0,-100.0
100654,-46.0,-1.0,-100.0,-100.0
100663,-48.0,-1.0,-100.0,-100.0
100667,-48.0,-1.0,-100.0,-100.0
100679,-49.0,-1.0,-100.0,-100.0
100686,-49.0,-1.0,-100.0,-100.0
100701,-50.0,-1.0,-100.0,-100.0
100708,-50.0,-1.0,-100.0,-100.0
100718,-51.0,-1.0,-100.0,-100.0
100723,-51.0,-1.0,-100.0,-100.0
100740,-52.0,-1.0,-100.0,-100.0
100745,-52.0,-1.0,-100.0,-100.0
100754,-53.0,-1.0,-100.0,-100.0
100759,-53.0,-1.0,-100.0,-100.0
100766,-54.0,-1.0,-100.0,-100.0
100773,-54.0,-1.0,-100.0,-100.0
100789,-56.0,-1.0,-100.0,-100.0
100796,-56.0,-1.0,-100.0,-100.0
100805,-57.0,-1.0,-100.0,-100.0
100811,-57.0,-1.0,-100.0,-100.0
100828,-58.0,-1.0,-100.0,-100.0
100836,-58.0,-1.0,-100.0,-100.0
100846,-59.0,-1.0,-100.0,-100.0
100851,-59.0,-1.0,-100.0,-100.0
100862,-60.0,-1.0,-100.0,-100.0
100867,-60.0,-1.0,-100.0,-100.0
100871,-61.0,-1.0,-100.0,-100.0
100875,-61.0,-1.0,-100.0,-100.0
100883,-62.0,-1.0,-100.0,-100.0
100890,-62.0,-1.0,-100.0,-100.0
100903,-63.0,-1.0,-100.0,-100.0
100911,-63.0,-1.0,-100.0,-100.0
100918,-64.0,-1.0,-100.0,-100.0
100923,-64.0,-1.0,-100.0,-100.0
100932,-65.0,-1.0,-100.0,-100.0
100941,-65.0,-1.0,-100.0,-100.0
100959,-67.0,-1.0,-100.0,-100.0
100963,-67.0,-1.0,-100.0,-100.0
100976,-68.0,-1.0,-100.0,-100.0
100981,-68.0,-1.0,-100.0,-100.0
101005,-69.0,-1.0,-100.0,-100.0
101011,-69.0,-1.0,-100.0,-100.0
101020,-70.0,-1.0,-100.0,-100.0
101026,-70.0,-1.0,-100.0,-100.0
101038,-71.0,-1.0,-100.0,-100.0
101044,-71.0,-1.0,-100.0,-100.0
101056,-72.0,-1.0,-100.0,-100.0
101064,-72.0,-1.0,-100.0,-100.0
101072,-73.0,-1.0,-100.0,-100.0
101079,-73.0,-1.0,-100.0,-100.0
101081,-74.0,-1.0,-100.0,-100.0
101086,-74.0,-1.0,-100.0,-100.0
101096,-75.0,-1.0,-100.0,-100.0
101102,-75.0,-1.0,-100.0,-100.0
101114,-76.0,-1.0,-100.0,-100.0
101120,-76.0,-1.0,-100.0,-100.0
101130,-78.0,-1.0,-100.0,-100.0
101135,-78.0,-1.0,-100.0,-100.0
101155,-79.0,-1.0,-100.0,-100.0
101162,-79.0,-1.0,-100.0,-100.0
101168,-80.0,-1.0,-100.0,-100.0
101173,-80.0,-1.0,-100.0,-100.0
101184,-81.0,-1.0,-100.0,-100.0
101190,-81.0,-1.0,-100.0,-100.0
101202,-82.0,-1.0,-100.0,-100.0
101210,-82.0,-1.0,-100.0,-100.0
101222,-83.0,-1.0,-100.0,-100.0
101226,-83.0,-1.0,-100.0,-100.0
101249,-84.0,-1.0,-100.0,-100.0
101254,-84.0,-1.0,-100.0,-100.0
101271,-86.0,-1.0,-100.0,-100.0
101291,-86.0,-1.0,-100.0,-100.0
101295,-88.0,-1.0,-100.0,-100.0
101302,-88.0,-1.0,-100.0,-100.0
101317,-89.0,-1.0,-100.0,-100.0
101323,-89.0,-1.0,-100.0,-100.0
101329,-90.0,-1.0,-100.0,-100.0
101335,-90.0,-1.0,-100.0,-100.0
101347,-91.0,-1.0,-100.0,-100.0
101353,-91.0,-1.0,-100.0,-100.0
101365,-92.0,-1.0,-100.0,-100.0
101372,-92.0,-1.0,-100.0,-100.0
101383,-93.0,-1.0,-100.0,-100.0
101388,-93.0,-1.0,-100.0,-100.0
101402,-94.0,-1.0,-100.0,-100.0
101409,-94.0,-1.0,-100.0,-100.0
101417,-95.0,-1.0,-100.0,-100.0
101425,-95.0,-1.0,-100.0,-100.0
101436,-97.0,-1.0,-100.0,-100.0
101444,-97.0,-1.0,-100.0,-100.0
101453,-98.0,-1.0,-100.0,-100.0
101459,-98.0,-1.0,-100.0,-100.0
101471,-99.0,-1.0,-100.0,-100.0
101477,-99.0,-1.0,-100.0,-100.0
101500,-100.0,-1.0,-100.0,-100.0
106659,-100.0,-1.0,-100.0,-100.0
106681,-100.0,-1.0,-100.0,-100.0
106684,-100.0,-1.0,-100.0,-100.0
106704,-100.0,-1.0,-100.0,-100.0
106709,-100.0,-1.0,-100.0,-100.0
106730,-100.0,-1.0,-100.0,-100.0
106734,-100.0,-1.0,-100.0,-100.0
106754,-100.0,-1.0,-100.0,-100.0
106759,-100.0,-1.0,-100.0,-100.0
106780,-100.0,-1.0,-100.0,-100.0
106835,-100.0,-1.0,-100.0,-100.0
106836,-100.0,-1.0,-100.0,-100.0
106847,-100.0,-1.0,-100.0,-100.0
106848,-100.0,-1.0,-100.0,-100.0
107937,-100.0,-1.0,-100.0,-100.0
107960,-100.0,-1.0,-100.0,-100.0
107965,-100.0,-1.0,-100.0,-100.0
107984,-100.0,-1.0,-100.0,-100.0
107991,-100.0,-1.0,-100.0,-100.0
108010,-100.0,-1.0,-100.0,-100.0
108011,-100.0,-1.0,-100.0,-100.0
108014,-100.0,-1.0,-100.0,-100.0
108035,-100.0,-1.0,-100.0,-100.0
108043,-100.0,-1.0,-100.0,-100.0
108060,-100.0,-1.0,-100.0,-100.0
108071,-100.0,-1.0,-100.0,-100.0
108099,-100.0,-1.0,-100.0,-100.0
108210,-100.0,-1.0,-100.0,-100.0
108311,-100.0,-1.0,-100.0,-100.0
108347,-100.0,-1.0,-100.0,-100.0
108483,-100.0,-1.0,-100.0,-100.0
108513,-100.0,-1.0,-100.0,-100.0
108540,-100.0,-1.0,-100.0,-100.0
108560,-100.0,-1.0,-100.0,-100.0
108613,-100.0,-1.0,-100.0,-100.0
108635,-100.0,-1.0,-100.0,-100.0
108663,-100.0,-1.0,-100.0,-100.0
108679,-100.0,-1.0,-100.0,-100.0
109694,-100.0,-1.0,-100.0,-100.0
109717,-100.0,-1.0,-100.0,-100.0
109755,-100.0,-1.0,-100.0,-100.0
109777,-100.0,-1.0,-100.0,-100.0
109792,-100.0,-1.0,-100.0,-100.0
109807,-100.0,-1.0,-100.0,-100.0
109833,-100.0,-1.0,-100.0,-100.0
109851,-100.0,-1.0,-100.0,-100.0
110079,-100.0,-1.0,-100.0,-100.0
110114,-100.0,-1.0,-100.0,-100.0
110148,-100.0,-1.0,-100.0,-100.0
110163,-100.0,-1.0,-100.0,-100.0
110190,-100.0,-1.0,-100.0,-100.0
110203,-100.0,-1.0,-100.0,-100.0
110217,-100.0,-1.0,-100.0,-100.0
110245,-100.0,-1.0,-100.0,-100.0
110288,-100.0,-1.0,-100.0,-100.0
110364,-100.0,-1.0,-100.0,-100.0
110365,-100.0,-1.0,-100.0,-100.0
110918,-100.0,-1.0,-100.0,-100.0
110958,-100.0,-1.0,-100.0,-99.0
110967,-100.0,-1.0,-100.0,-99.0
111055,-100.0,-1.0,-100.0,-98.0
111062,-100.0,-1.0,-100.0,-97.0
111079,-100.0,-1.0,-100.0,-96.0
111083,-100.0,-1.0,-100.0,-96.0
111095,-100.0,-1.0,-100.0,-95.0
111103,-100.0,-1.0,-100.0,-95.0
111113,-100.0,-1.0,-100.0,-94.0
111142,-100.0,-1.0,-100.0,-94.0
111155,-100.0,-1.0,-100.0,-93.0
111208,-100.0,-1.0,-100.0,-93.0
111218,-100.0,-1.0,-100.0,-92.0
111222,-100.0,-1.0,-100.0,-92.0
111237,-100.0,-1.0,-100.0,-91.0
111241,-100.0,-1.0,-100.0,-91.0
111254,-100.0,-1.0,-100.0,-90.0
111261,-100.0,-1.0,-100.0,-90.0
111278,-100.0,-1.0,-100.0,-89.0
111282,-100.0,-1.0,-100.0,-89.0
111309,-100.0,-1.0,-100.0,-88.0
111327,-100.0,-1.0,-100.0,-88.0
111377,-100.0,-1.0,-100.0,-87.0
111385,-100.0,-1.0,-100.0,-87.0
111395,-100.0,-1.0,-100.0,-86.0
111413,-100.0,-1.0,-100.0,-86.0
111427,-100.0,-1.0,-100.0,-85.0
111444,-100.0,-1.0,-100.0,-85.0
111455,-100.0,-1.0,-100.0,-84.0
111459,-100.0,-1.0,-100.0,-84.0
111481,-100.0,-1.0,-100.0,-83.0
111485,-100.0,-1.0,-100.0,-83.0
111499,-100.0,-1.0,-100.0,-82.0
111519,-100.0,-1.0,-100.0,-82.0
111532,-100.0,-1.0,-100.0,-81.0
111536,-100.0,-1.0,-100.0,-81.0
111547,-100.0,-1.0,-100.0,-80.0
111550,-100.0,-1.0,-100.0,-80.0
111563,-100.0,-1.0,-100.0,-79.0
111569,-100.0,-1.0,-100.0,-79.0
111584,-100.0,-1.0,-100.0,-78.0
111590,-100.0,-1.0,-100.0,-78.0
111602,-100.0,-1.0,-100.0,-77.0
111634,-100.0,-1.0,-100.0,-77.0
111645,-100.0,-1.0,-100.0,-76.0
111731,-100.0,-1.0,-100.0,-76.0
111750,-100.0,-1.0,-100.0,-75.0
111786,-100.0,-1.0,-100.0,-75.0
111837,-100.0,-1.0,-100.0,-74.0
111853,-100.0,-1.0,-100.0,-74.0
111890,-100.0,-1.0,-100.0,-73.0
112164,-100.0,-1.0,-100.0,-73.0
112184,-100.0,-1.0,-100.0,-72.0
112220,-100.0,-1.0,-100.0,-72.0
112232,-100.0,-1.0,-100.0,-70.0
112239,-100.0,-1.0,-100.0,-70.0
112251,-100.0,-1.0,-100.0,-69.0
112271,-100.0,-1.0,-100.0,-69.0
112292,-100.0,-1.0,-100.0,-68.0
112466,-100.0,-1.0,-100.0,-68.0
112507,-100.0,-1.0,-100.0,-67.0
112555,-100.0,-1.0,-100.0,-67.0
112565,-100.0,-1.0,-100.0,-66.0
112583,-100.0,-1.0,-100.0,-66.0
112598,-100.0,-1.0,-100.0,-65.0
112618,-100.0,-1.0,-100.0,-65.0
112631,-100.0,-1.0,-100.0,-64.0
112662,-100.0,-1.0,-100.0,-64.0
112678,-100.0,-1.0,-100.0,-63.0
112929,-100.0,-1.0,-100.0,-63.0
112943,-100.0,-1.0,-100.0,-62.0
112962,-100.0,-1.0,-100.0,-62.0
112963,-100.0,-1.0,-100.0,-61.0
112981,-100.0,-1.0,-100.0,-61.0
112999,-100.0,-1.0,-100.0,-60.0
113018,-100.0,-1.0,-100.0,-60.0
113052,-100.0,-1.0,-100.0,-59.0
113483,-100.0,-1.0,-100.0,-59.0
113501,-100.0,-1.0,-100.0,-58.0
113536,-100.0,-1.0,-100.0,-58.0
113546,-100.0,-1.0,-100.0,-57.0
113583,-100.0,-1.0,-100.0,-57.0
113593,-100.0,-1.0,-100.0,-56.0
113972,-100.0,-1.0,-100.0,-56.0
113988,-100.0,-1.0,-100.0,-55.0
114006,-100.0,-1.0,-100.0,-55.0
114020,-100.0,-1.0,-100.0,-54.0
114026,-100.0,-1.0,-100.0,-54.0
114038,-100.0,-1.0,-100.0,-53.0
114190,-100.0,-1.0,-100.0,-53.0
114215,-100.0,-1.0,-100.0,-52.0
119335,-100.0,-1.0,-100.0,-52.0
119336,-100.0,-1.0,-100.0,-52.0
119369,-100.0,-1.0,-100.0,-52.0
119388,-100.0,-1.0,-100.0,-52.0
119389,-100.0,-1.0,-100.0,-52.0
119449,-100.0,-1.0,-100.0,-52.0
119485,-100.0,-1.0,-100.0,-52.0
119526,-100.0,-1.0,-100.0,-52.0
119569,-100.0,-1.0,-100.0,-52.0
119677,-100.0,-1.0,-100.0,-52.0
119725,-100.0,-1.0,-100.0,-52.0
119821,-100.0,-1.0,-100.0,-52.0
119850,-100.0,-1.0,-100.0,-52.0
120028,-100.0,-1.0,-100.0,-52.0
120049,-100.0,-1.0,-100.0,-52.0
120201,-100.0,-1.0,-100.0,-52.0
120224,-100.0,-1.0,-100.0,-52.0
120290,-100.0,-1.0,-100.0,-52.0
120311,-100.0,-1.0,-100.0,-52.0
120531,-100.0,-1.0,-100.0,-52.0
120580,-100.0,-1.0,-100.0,-52.0
120758,-100.0,-1.0,-100.0,-52.0
120773,-100.0,-1.0,-100.0,-52.0
120836,-100.0,-1.0,-100.0,-52.0
120855,-100.0,-1.0,-100.0,-52.0
120969,-100.0,-1.0,-100.0,-52.0
121018,-100.0,-1.0,-100.0,-52.0
121140,-100.0,-1.0,-100.0,-52.0
121161,-100.0,-1.0,-100.0,-52.0
121235,-100.0,-1.0,-100.0,-52.0
121253,-100.0,-1.0,-100.0,-52.0
121340,-100.0,-1.0,-100.0,-52.0
121356,-100.0,-1.0,-100.0,-52.0
121428,-100.0,-1.0,-100.0,-52.0
121448,-100.0,-1.0,-100.0,-52.0
121513,-100.0,-1.0,-100.0,-52.0
121531,-100.0,-1.0,-100.0,-51.0
121576,-100.0,-1.0,-100.0,-51.0
121599,-100.0,-1.0,-100.0,-51.0
121608,-100.0,-1.0,-100.0,-50.666666666666664
121609,-100.0,-1.0,-100.0,-50.333333333333336
121615,-100.0,-1.0,-100.0,-50.0
121623,-100.0,-1.0,-100.0,-50.0
121662,-100.0,-1.0,-100.0,-48.0
121669,-100.0,-1.0,-100.0,-48.0
121704,-100.0,-1.0,-100.0,-47.0
121718,-100.0,-1.0,-100.0,-47.0
121729,-100.0,-1.0,-100.0,-46.0
121733,-100.0,-1.0,-100.0,-46.0
121747,-100.0,-1.0,-100.0,-45.0
121751,-100.0,-1.0,-100.0,-45.0
121783,-100.0,-1.0,-100.0,-44.0
121787,-100.0,-1.0,-100.0,-44.0
121797,-100.0,-1.0,-100.0,-43.0
121801,-100.0,-1.0,-100.0,-43.0
121815,-100.0,-1.0,-100.0,-42.0
121819,-100.0,-1.0,-100.0,-42.0
121833,-100.0,-1.0,-100.0,-41.0
121836,-100.0,-1.0,-100.0,-41.0
121851,-100.0,-1.0,-100.0,-40.0
121855,-100.0,-1.0,-100.0,-40.0
121868,-100.0,-1.0,-100.0,-39.0
121873,-100.0,-1.0,-100.0,-39.0
121885,-100.0,-1.0,-100.0,-38.0
121889,-100.0,-1.0,-100.0,-38.0
121904,-100.0,-1.0,-100.0,-37.0
121926,-100.0,-1.0,-100.0,-37.0
121930,-100.0,-1.0,-100.0,-36.0
122538,-100.0,-1.0,-100.0,-36.0
122559,-100.0,-1.0,-100.0,-35.0
122791,-100.0,-1.0,-100.0,-35.0
122807,-100.0,-1.0,-100.0,-34.0
122828,-100.0,-1.0,-100.0,-34.0
122862,-100.0,-1.0,-100.0,-33.0
122872,-100.0,-1.0,-100.0,-33.0
122894,-100.0,-1.0,-100.0,-32.0
122912,-100.0,-1.0,-100.0,-32.0
122945,-100.0,-1.0,-100.0,-31.0
125207,-100.0,-1.0,-100.0,-31.0
125222,-100.0,-1.0,-100.0,-32.0
125274,-100.0,-1.0,-100.0,-32.0
125285,-100.0,-1.0,-100.0,-33.0
125289,-100.0,-1.0,-100.0,-33.0
125305,-100.0,-1.0,-100.0,-35.0
125333,-100.0,-1.0,-100.0,-35.0
125354,-100.0,-1.0,-100.0,-36.0
125360,-100.0,-1.0,-100.0,-36.0
125375,-100.0,-1.0,-100.0,-37.0
125414,-100.0,-1.0,-100.0,-37.0
125496,-100.0,-1.0,-100.0,-38.0
125505,-100.0,-1.0,-100.0,-38.0
125516,-100.0,-1.0,-100.0,-39.0
125534,-100.0,-1.0,-100.0,-39.0
125551,-100.0,-1.0,-100.0,-40.0
125556,-100.0,-1.0,-100.0,-40.0
125563,-100.0,-1.0,-100.0,-41.0
125568,-100.0,-1.0,-100.0,-41.0
125598,-100.0,-1.0,-100.0,-42.0
125604,-100.0,-1.0,-100.0,-42.0
125615,-100.0,-1.0,-100.0,-43.0
125635,-100.0,-1.0,-100.0,-43.0
125822,-100.0,-1.0,-100.0,-44.0
125993,-100.0,-1.0,-100.0,-44.0
125999,-100.0,-1.0,-100.0,-44.0
126014,-100.0,-1.0,-100.0,-44.5
126019,-100.0,-1.0,-100.0,-45.0
126045,-100.0,-1.0,-100.0,-45.0
126066,-100.0,-1.0,-100.0,-45.0
126081,-100.0,-1.0,-100.0,-45.0
126086,-100.0,-1.0,-100.0,-45.333333333333336
126108,-100.0,-1.0,-100.0,-45.666666666666664
126119,-100.0,-1.0,-100.0,-46.0
126127,-100.0,-1.0,-100.0,-46.0
126156,-100.0,-1.0,-100.0,-46.0
126171,-100.0,-1.0,-100.0,-46.5
126176,-100.0,-1.0,-100.0,-47.0
126191,-100.0,-1.0,-100.0,-47.0
126214,-100.0,-1.0,-100.0,-47.0
126228,-100.0,-1.0,-100.0,-47.0
126234,-100.0,-1.0,-100.0,-47.5
126239,-100.0,-1.0,-100.0,-48.0
126255,-100.0,-1.0,-100.0,-48.0
126256,-100.0,-1.0,-100.0,-48.0
126268,-100.0,-1.0,-100.0,-48.5
126270,-100.0,-1.0,-100.0,-49.0
126286,-100.0,-1.0,-100.0,-49.0
126308,-100.0,-1.0,-100.0,-49.0
126328,-100.0,-1.0,-100.0,-49.0
126349,-100.0,-1.0,-100.0,-49.0
126371,-100.0,-1.0,-100.0,-49.0
126391,-100.0,-1.0,-100.0,-49.0
126408,-100.0,-1.0,-100.0,-49.0
126412,-100.0,-1.0,-100.0,-49.5
126422,-100.0,-1.0,-100.0,-50.0
126432,-100.0,-1.0,-100.0,-50.0
126436,-100.0,-1.0,-100.0,-50.0
126454,-100.0,-1.0,-100.0,-50.5
126465,-100.0,-1.0,-100.0,-51.0
126469,-100.0,-1.0,-100.0,-51.0
126474,-100.0,-1.0,-100.0,-51.5
126482,-100.0,-1.0,-100.0,-52.0
126485,-100.0,-1.0,-100.0,-52.0
126488,-100.0,-1.0,-100.0,-52.0
126506,-100.0,-1.0,-100.0,-52.5
126513,-100.0,-1.0,-100.0,-53.0
126518,-100.0,-1.0,-100.0,-53.0
126526,-100.0,-1.0,-100.0,-53.5
126529,-100.0,-1.0,-100.0,-54.0
126548,-100.0,-1.0,-100.0,-54.0
126551,-100.0,-1.0,-100.0,-54.0
126565,-100.0,-1.0,-100.0,-55.0
126569,-100.0,-1.0,-100.0,-55.0
126583,-100.0,-1.0,-100.0,-55.0
126589,-100.0,-1.0,-100.0,-55.333333333333336
126611,-100.0,-1.0,-100.0,-55.666666666666664
126623,-100.0,-1.0,-100.0,-56.0
126632,-100.0,-1.0,-100.0,-57.0
126652,-100.0,-1.0,-100.0,-57.0
126653,-100.0,-1.0,-100.0,-57.25
126674,-100.0,-1.0,-100.0,-57.5
126694,-100.0,-1.0,-100.0,-57.75
126702,-100.0,-1.0,-100.0,-58.0
126705,-100.0,-1.0,-100.0,-58.0
126726,-100.0,-1.0,-100.0,-58.0
126731,-100.0,-1.0,-100.0,-58.0
126746,-100.0,-1.0,-100.0,-59.0
126748,-100.0,-1.0,-100.0,-59.0
126769,-100.0,-1.0,-100.0,-59.0
126790,-100.0,-1.0,-100.0,-59.0
126803,-100.0,-1.0,-100.0,-59.0
126810,-100.0,-1.0,-100.0,-59.5
126815,-100.0,-1.0,-100.0,-60.0
126825,-100.0,-1.0,-100.0,-60.0
126832,-100.0,-1.0,-100.0,-60.5
126838,-100.0,-1.0,-100.0,-61.0
126852,-100.0,-1.0,-100.0,-61.0
126872,-100.0,-1.0,-100.0,-61.0
126883,-100.0,-1.0,-100.0,-61.0
126891,-100.0,-1.0,-100.0,-62.0
126895,-100.0,-1.0,-100.0,-62.0
126904,-100.0,-1.0,-100.0,-62.5
126910,-100.0,-1.0,-100.0,-63.0
126926,-100.0,-1.0,-100.0,-63.0
126947,-100.0,-1.0,-100.0,-63.0
126967,-100.0,-1.0,-100.0,-63.0
126972,-100.0,-1.0,-100.0,-63.0
126989,-100.0,-1.0,-100.0,-63.25
127011,-100.0,-1.0,-100.0,-63.5
127030,-100.0,-1.0,-100.0,-63.75
127045,-100.0,-1.0,-100.0,-64.0
127049,-100.0,-1.0,-100.0,-64.0
127052,-100.0,-1.0,-100.0,-64.5
127063,-100.0,-1.0,-100.0,-65.0
127073,-100.0,-1.0,-100.0,-65.0
127093,-100.0,-1.0,-100.0,-65.0
127112,-100.0,-1.0,-100.0,-65.0
127115,-100.0,-1.0,-100.0,-65.5
127125,-100.0,-1.0,-100.0,-66.0
127128,-100.0,-1.0,-100.0,-66.0
127148,-100.0,-1.0,-100.0,-66.0
127168,-100.0,-1.0,-100.0,-66.5
127172,-100.0,-1.0,-100.0,-67.0
127188,-100.0,-1.0,-100.0,-67.0
127192,-100.0,-1.0,-100.0,-67.0
127205,-100.0,-1.0,-100.0,-68.0
127210,-100.0,-1.0,-100.0,-68.0
127230,-100.0,-1.0,-100.0,-68.0
127251,-100.0,-1.0,-100.0,-68.0
127261,-100.0,-1.0,-100.0,-68.0
127279,-100.0,-1.0,-100.0,-68.5
127286,-100.0,-1.0,-100.0,-69.0
127295,-100.0,-1.0,-100.0,-69.0
127297,-100.0,-1.0,-100.0,-69.0
127309,-100.0,-1.0,-100.0,-70.0
127326,-100.0,-1.0,-100.0,-70.0
127329,-100.0,-1.0,-100.0,-70.0
127345,-100.0,-1.0,-100.0,-70.25
