,A3QFK8SWWMHIW,A3BPENSX5EVJ2,A371SNJNNUY9Z,AN26GE0GN8DP0
389800,-23.0,-100.0,43.0,-19.6
389808,-23.0,-100.0,43.0,-19.4
389817,-22.666666666666668,-100.0,43.0,-19.2
389819,-22.333333333333332,-100.0,43.333333333333336,-19.0
389824,-22.0,-100.0,43.666666666666664,-19.0
389834,-22.0,-100.0,44.0,-19.0
389838,-22.0,-100.0,44.0,-19.0
389845,-22.0,-100.0,44.0,-18.8
389855,-21.5,-100.0,44.0,-18.6
389857,-21.0,-100.0,44.5,-18.4
389858,-21.0,-100.0,45.0,-18.2
389859,-21.0,-100.0,45.0,-18.0
389877,-21.0,-100.0,45.0,-17.8
389880,-20.5,-100.0,45.0,-17.6
389889,-20.0,-100.0,45.5,-17.4
389892,-19.666666666666668,-100.0,46.0,-17.2
389896,-19.333333333333332,-100.0,46.0,-17.0
389915,-19.0,-100.0,46.0,-17.0
389917,-18.666666666666668,-100.0,46.0,-17.0
389920,-18.333333333333332,-100.0,46.25,-17.0
389924,-18.0,-100.0,46.5,-16.75
389929,-18.0,-100.0,46.75,-16.5
389932,-17.666666666666668,-100.0,47.0,-16.25
389937,-17.333333333333332,-100.0,47.25,-16.0
389941,-17.0,-100.0,47.5,-16.0
389947,-17.0,-100.0,47.75,-16.0
389950,-16.5,-100.0,48.0,-16.0
389960,-16.0,-100.0,48.0,-16.0
389968,-16.0,-100.0,48.0,-16.0
389969,-16.0,-100.0,48.0,-15.8
389981,-16.0,-100.0,49.0,-15.6
389983,-16.0,-100.0,49.0,-15.4
389994,-14.0,-100.0,49.0,-15.2
390003,-14.0,-100.0,49.0,-15.0
390016,-14.0,-100.0,50.0,-15.0
390029,-13.0,-100.0,50.0,-15.0
390030,-13.0,-100.0,50.0,-15.0
390034,-13.0,-100.0,50.0,-14.8
390035,-12.5,-100.0,50.0,-14.6
390046,-12.0,-100.0,50.5,-14.4
390047,-12.0,-100.0,51.0,-14.2
390052,-12.0,-100.0,51.0,-14.0
390068,-12.0,-100.0,51.0,-13.833333333333334
390069,-12.0,-100.0,51.333333333333336,-13.666666666666666
390083,-11.0,-100.0,51.666666666666664,-13.5
390084,-11.0,-100.0,52.0,-13.333333333333334
390089,-11.0,-100.0,52.0,-13.166666666666666
390090,-10.8,-100.0,52.0,-13.0
390094,-10.6,-100.0,52.0,-13.0
390106,-10.4,-100.0,53.0,-13.0
390114,-10.2,-100.0,53.0,-13.0
390115,-10.0,-100.0,53.0,-12.857142857142858
390127,-10.0,-100.0,53.0,-12.714285714285714
390138,-10.0,-100.0,53.666666666666664,-12.571428571428571
390139,-8.0,-100.0,54.333333333333336,-12.428571428571429
390142,-8.0,-100.0,55.0,-12.285714285714286
390145,-8.0,-100.0,55.0,-12.142857142857142
390148,-7.5,-100.0,55.0,-12.0
390157,-7.0,-100.0,55.0,-12.0
390165,-7.0,-100.0,55.0,-12.0
390173,-7.0,-100.0,55.5,-12.0
390180,-7.0,-100.0,56.0,-11.666666666666666
390184,-7.0,-100.0,56.0,-11.333333333333334
390193,-6.0,-100.0,56.0,-11.0
390215,-6.0,-100.0,56.0,-11.0
390216,-6.0,-100.0,56.166666666666664,-11.0
390221,-5.5,-100.0,56.333333333333336,-11.0
390233,-5.0,-100.0,56.5,-10.5
390238,-5.0,-100.0,56.666666666666664,-10.0
390240,-5.0,-100.0,56.833333333333336,-10.0
390241,-4.75,-100.0,57.0,-10.0
390260,-4.5,-100.0,57.0,-10.0
390268,-4.25,-100.0,57.25,-10.0
390276,-4.0,-100.0,57.5,-9.5
390280,-4.0,-100.0,57.75,-9.0
390288,-4.0,-100.0,58.0,-9.0
390301,-4.0,-100.0,58.0,-9.0
390309,-4.0,-100.0,58.5,-9.0
390318,-3.0,-100.0,59.0,-8.5
390325,-3.0,-100.0,59.0,-8.0
390339,-3.0,-100.0,59.0,-8.0
390341,-2.0,-100.0,59.0,-8.0
390346,-2.0,-100.0,59.0,-8.0
390353,-1.6666666666666667,-100.0,59.0,-8.0
390355,-1.3333333333333335,-100.0,59.0,-7.833333333333333
390356,-1.0,-100.0,59.333333333333336,-7.666666666666667
390363,-1.0,-100.0,59.666666666666664,-7.5
390367,-0.5,-100.0,60.0,-7.333333333333333
390373,0.0,-100.0,60.0,-7.166666666666667
390380,0.0,-100.0,60.0,-7.0
390400,0.0,-100.0,60.0,-7.0
390402,0.5,-100.0,60.0,-7.0
390408,1.0,-100.0,60.5,-7.0
390425,1.0,-100.0,61.0,-6.666666666666667
390432,1.0,-100.0,61.0,-6.333333333333333
390438,2.0,-100.0,61.0,-6.0
390443,3.0,-100.0,61.0,-6.0
390451,3.0,-100.0,61.5,-6.0
390458,3.5,-100.0,62.0,-6.0
390460,4.0,-100.0,62.0,-6.0
390489,4.0,-100.0,62.0,-6.0
390490,4.5,-100.0,62.0,-6.0
390496,5.0,-100.0,62.0,-5.666666666666667
390501,5.0,-100.0,62.0,-5.333333333333333
390508,5.0,-100.0,62.5,-5.0
390518,5.0,-100.0,63.0,-5.0
390520,5.0,-100.0,63.0,-5.0
390531,6.0,-100.0,63.0,-5.0
390534,6.0,-100.0,63.0,-5.0
390537,6.0,-100.0,63.333333333333336,-5.0
390539,6.333333333333333,-100.0,63.666666666666664,-5.0
390549,6.666666666666667,-100.0,64.0,-4.75
390550,7.0,-100.0,64.0,-4.5
390567,7.0,-100.0,64.0,-4.25
390571,7.5,-100.0,64.0,-4.0
390576,8.0,-100.0,64.0,-4.0
390599,8.0,-100.0,64.0,-4.0
390602,8.333333333333334,-100.0,64.0,-4.0
390603,8.666666666666666,-100.0,64.33333333333333,-4.0
390611,9.0,-100.0,64.66666666666667,-3.6666666666666665
390613,9.0,-100.0,65.0,-3.3333333333333335
390629,9.0,-100.0,65.0,-3.0
390632,9.0,-100.0,65.0,-3.0
390633,9.5,-100.0,65.0,-3.0
390643,10.0,-100.0,65.33333333333333,-3.0
390654,10.0,-100.0,65.66666666666667,-3.0
390661,10.0,-100.0,66.0,-2.6666666666666665
390670,10.0,-100.0,66.0,-2.3333333333333335
390682,11.0,-100.0,66.0,-2.0
390698,11.0,-100.0,66.0,-2.0
390704,11.0,-100.0,66.33333333333333,-2.0
390710,11.5,-100.0,66.66666666666667,-2.0
390715,12.0,-100.0,67.0,-1.75
390721,12.0,-100.0,67.0,-1.5
390735,13.0,-100.0,67.0,-1.25
390737,13.0,-100.0,67.0,-1.0
390741,13.0,-100.0,67.0,-1.0
390756,13.0,-100.0,67.25,-1.0
390760,13.5,-100.0,67.5,-1.0
390765,14.0,-100.0,67.75,-0.75
390769,14.0,-100.0,68.0,-0.5
390778,14.0,-100.0,68.0,-0.25
390787,14.333333333333334,-100.0,68.0,0.0
390791,14.666666666666666,-100.0,68.0,0.25
390792,15.0,-100.0,68.5,0.5
390820,15.0,-100.0,69.0,0.75
390826,15.5,-100.0,69.0,1.0
390827,16.0,-100.0,69.0,1.0
390851,16.0,-100.0,69.0,1.0
390856,16.5,-100.0,69.0,1.0
390859,17.0,-100.0,69.25,1.0
390861,17.0,-100.0,69.5,1.0
390865,17.0,-100.0,69.75,1.25
390870,17.5,-100.0,70.0,1.5
390877,18.0,-100.0,70.0,1.75
390890,18.0,-100.0,70.0,2.0
390900,18.0,-100.0,70.0,2.0
390906,19.0,-100.0,70.0,2.0
390911,20.0,-100.0,70.5,2.0
390922,20.0,-100.0,71.0,2.3333333333333335
390934,20.0,-100.0,71.0,2.6666666666666665
390937,20.5,-100.0,71.0,3.0
390946,21.0,-100.0,71.0,3.2
390968,21.0,-100.0,71.33333333333333,3.4
390982,22.0,-100.0,71.66666666666667,3.6
390985,22.0,-100.0,72.0,3.8
390987,22.0,-100.0,72.0,4.0
390988,22.0,-100.0,72.0,4.25
390993,23.0,-100.0,72.0,4.5
391005,23.0,-100.0,72.0,4.75
391014,23.5,-100.0,72.0,5.0
391019,24.0,-100.0,72.0,5.333333333333333
391024,24.0,-100.0,72.0,5.666666666666667
391036,24.0,-100.0,73.0,6.0
391041,24.0,-100.0,73.0,6.0
391047,25.0,-100.0,73.0,6.0
391055,25.0,-100.0,73.0,6.0
391069,25.0,-100.0,73.0,7.0
391078,25.0,-100.0,73.0,7.0
391086,26.0,-100.0,73.0,7.0
391096,26.0,-100.0,73.25,7.0
391113,26.0,-100.0,73.5,7.5
391116,26.333333333333332,-100.0,73.75,8.0
391120,26.666666666666668,-100.0,74.0,8.0
391123,27.0,-100.0,74.0,8.0
391133,27.0,-100.0,74.0,8.0
391144,27.5,-100.0,74.0,8.0
391148,28.0,-100.0,74.16666666666667,8.0
391153,28.0,-100.0,74.33333333333333,8.0
391167,29.0,-100.0,74.5,8.5
391168,29.0,-100.0,74.66666666666667,9.0
391177,29.0,-100.0,74.83333333333333,9.0
391181,29.5,-100.0,75.0,9.0
391191,30.0,-100.0,75.0,9.0
391195,30.0,-100.0,75.0,9.0
391202,30.0,-100.0,75.5,9.25
391209,30.5,-100.0,76.0,9.5
391214,31.0,-100.0,76.0,9.75
391217,31.0,-100.0,76.0,10.0
391237,31.0,-100.0,76.0,10.0
391248,31.5,-100.0,76.0,10.0
391251,32.0,-100.0,76.2,10.0
391253,32.0,-100.0,76.4,10.0
391262,32.0,-100.0,76.6,10.5
391278,32.5,-100.0,76.8,11.0
391279,33.0,-100.0,77.0,11.0
391300,33.0,-100.0,77.0,11.0
391307,33.5,-100.0,77.0,11.0
391313,34.0,-100.0,77.0,11.333333333333334
391325,34.0,-100.0,77.0,11.666666666666666
391330,34.0,-100.0,77.33333333333333,12.0
391334,34.0,-100.0,77.66666666666667,12.0
391344,35.0,-100.0,78.0,12.0
391345,36.0,-100.0,78.2,12.0
391351,36.0,-100.0,78.4,12.0
391356,36.5,-100.0,78.6,12.0
391361,37.0,-100.0,78.8,12.25
391363,37.0,-100.0,79.0,12.5
391369,37.0,-100.0,79.33333333333333,12.75
391371,37.333333333333336,-100.0,79.66666666666667,13.0
391373,37.666666666666664,-100.0,80.0,13.0
391379,38.0,-100.0,80.0,13.0
391391,38.0,-100.0,80.0,13.0
391396,38.0,-100.0,80.33333333333333,13.0
391403,38.0,-100.0,80.66666666666667,13.333333333333334
391409,38.5,-100.0,81.0,13.666666666666666
391420,39.0,-100.0,81.5,14.0
391426,39.0,-100.0,82.0,14.0
391430,39.0,-100.0,82.5,14.0
391442,39.5,-100.0,83.0,14.0
391443,40.0,-100.0,83.33333333333333,14.0
391455,40.0,-100.0,83.66666666666667,14.0
391460,40.0,-100.0,84.0,14.2
391467,40.0,-100.0,84.5,14.4
391477,40.5,-100.0,85.0,14.6
391478,41.0,-100.0,85.33333333333333,14.8
391480,41.0,-100.0,85.66666666666667,15.0
391496,41.0,-100.0,86.0,15.2
391503,41.0,-100.0,86.33333333333333,15.4
391512,42.0,-100.0,86.66666666666667,15.6
391516,42.0,-100.0,87.0,15.8
391528,42.0,-100.0,87.5,16.0
391530,42.0,-100.0,88.0,16.0
391531,42.0,-100.0,88.33333333333333,16.0
391544,44.0,-100.0,88.66666666666667,16.0
391550,44.0,-100.0,89.0,16.0
391558,44.0,-100.0,89.0,16.0
391568,44.0,-100.0,89.0,16.25
391570,44.0,-100.0,89.5,16.5
391573,44.333333333333336,-100.0,90.0,16.75
391575,44.666666666666664,-100.0,90.0,17.0
391579,45.0,-100.0,90.0,17.0
391589,45.0,-100.0,90.0,17.0
391592,45.5,-100.0,90.0,17.0
391599,46.0,-100.0,90.5,17.0
391608,46.5,-100.0,91.0,17.0
391625,47.0,-100.0,91.0,17.333333333333332
391628,47.666666666666664,-100.0,91.0,17.666666666666668
391633,48.333333333333336,-100.0,91.66666666666667,18.0
391637,49.0,-100.0,92.33333333333333,18.0
391642,49.0,-100.0,93.0,18.0
391659,49.0,-100.0,93.0,18.0
391664,49.0,-100.0,93.0,18.5
391676,50.0,-100.0,93.5,19.0
391680,50.0,-100.0,94.0,19.0
391697,50.0,-100.0,94.0,19.0
391698,50.0,-100.0,94.25,19.0
391702,50.5,-100.0,94.5,19.0
391708,51.0,-100.0,94.75,19.333333333333332
391712,51.0,-100.0,95.0,19.666666666666668
391725,51.0,-100.0,95.0,20.0
391731,51.0,-100.0,95.0,20.0
391734,51.0,-100.0,95.33333333333333,20.0
391743,52.0,-100.0,95.66666666666667,20.0
391747,52.0,-100.0,96.0,20.0
391757,52.0,-100.0,96.5,20.0
391765,52.0,-100.0,97.0,20.333333333333332
391771,52.0,-100.0,97.5,20.666666666666668
391775,52.5,-100.0,98.0,21.0
391781,53.0,-100.0,98.5,21.0
391784,53.0,-100.0,99.0,21.0
391790,53.0,-100.0,100.0,21.0
391804,53.0,-100.0,100.0,21.0
391815,54.0,-100.0,100.0,21.5
391826,54.0,-100.0,100.0,22.0
391840,55.0,-100.0,100.0,22.0
391851,55.0,-100.0,100.0,22.0
391857,55.5,-100.0,100.0,22.0
391862,56.0,-100.0,100.0,22.333333333333332
391869,56.0,-100.0,100.0,22.666666666666668
391873,56.5,-100.0,100.0,23.0
391879,57.0,-100.0,100.0,23.0
391887,57.0,-100.0,100.0,23.0
391895,57.5,-100.0,100.0,23.0
391900,58.0,-100.0,100.0,23.5
391919,58.0,-100.0,100.0,24.0
391921,58.0,-100.0,100.0,24.0
391932,59.0,-100.0,100.0,24.0
391943,59.0,-100.0,100.0,24.0
391956,59.0,-100.0,100.0,24.5
391963,59.5,-100.0,100.0,25.0
391965,60.0,-100.0,100.0,25.0
391989,60.0,-100.0,100.0,25.0
392001,61.0,-100.0,100.0,25.0
392011,61.0,-100.0,100.0,25.0
392023,61.0,-100.0,100.0,25.333333333333332
392032,62.0,-100.0,100.0,25.666666666666668
392034,62.0,-100.0,100.0,26.0
392053,62.0,-100.0,100.0,26.0
392054,63.0,-100.0,100.0,26.0
392072,63.0,-100.0,100.0,26.0
392079,63.0,-100.0,100.0,26.333333333333332
392092,64.0,-100.0,100.0,26.666666666666668
392093,64.0,-100.0,100.0,27.0
392113,64.0,-100.0,100.0,27.5
392119,64.5,-100.0,100.0,28.0
392127,65.0,-100.0,100.0,28.0
392143,65.0,-100.0,100.0,28.0
392149,65.0,-100.0,100.0,28.333333333333332
392161,66.0,-100.0,100.0,28.666666666666668
392166,66.0,-100.0,100.0,29.0
392170,66.0,-100.0,100.0,29.0
392182,67.0,-100.0,100.0,29.0
392191,67.0,-100.0,100.0,29.0
392203,67.0,-100.0,100.0,29.5
392207,67.5,-100.0,100.0,30.0
392210,68.0,-100.0,100.0,30.0
392226,68.0,-100.0,100.0,30.0
392238,68.0,-100.0,100.0,30.5
392245,68.5,-100.0,100.0,31.0
392251,69.0,-100.0,100.0,31.0
392274,69.0,-100.0,100.0,31.0
392278,70.0,-100.0,100.0,31.5
392287,70.0,-100.0,100.0,32.0
392305,70.0,-100.0,100.0,32.0
392315,71.0,-100.0,100.0,32.0
392321,71.0,-100.0,100.0,32.333333333333336
392335,72.0,-100.0,100.0,32.666666666666664
392342,72.0,-100.0,100.0,33.0
392360,72.0,-100.0,100.0,33.0
392372,72.5,-100.0,100.0,33.0
392373,73.0,-100.0,100.0,33.333333333333336
392382,73.0,-100.0,100.0,33.666666666666664
392392,73.5,-100.0,100.0,34.0
392399,74.0,-100.0,100.0,34.0
392407,74.0,-100.0,100.0,34.0
392422,75.0,-100.0,100.0,34.0
392425,75.0,-100.0,100.0,34.0
392443,75.0,-100.0,100.0,34.5
392453,76.0,-100.0,100.0,35.0
392458,76.0,-100.0,100.0,35.25
392471,77.0,-100.0,100.0,35.5
392482,77.0,-100.0,100.0,35.75
392490,77.5,-100.0,100.0,36.0
392491,78.0,-100.0,100.0,36.0
392512,78.0,-100.0,100.0,36.0
392523,78.5,-100.0,100.0,36.0
392524,79.0,-100.0,100.0,36.333333333333336
392545,79.0,-100.0,100.0,36.666666666666664
392553,80.0,-100.0,100.0,37.0
392560,81.0,-100.0,100.0,37.0
392565,81.0,-100.0,100.0,37.0
392575,82.0,-100.0,100.0,37.0
392577,82.0,-100.0,100.0,37.0
392601,82.0,-100.0,100.0,38.0
392606,82.0,-100.0,100.0,38.333333333333336
392616,83.0,-100.0,100.0,38.666666666666664
392629,83.0,-100.0,100.0,39.0
392638,83.0,-100.0,100.0,39.0
392649,84.0,-100.0,100.0,39.0
392654,84.0,-100.0,100.0,39.0
392682,84.0,-100.0,100.0,39.5
392683,84.5,-100.0,100.0,40.0
392692,85.0,-100.0,100.0,40.25
392701,85.0,-100.0,100.0,40.5
392708,86.0,-100.0,100.0,40.75
392713,86.0,-100.0,100.0,41.0
392731,86.0,-100.0,100.0,41.333333333333336
392742,87.0,-100.0,100.0,41.666666666666664
392744,87.0,-100.0,100.0,42.0
392764,87.0,-100.0,100.0,42.0
392771,87.5,-100.0,100.0,42.0
392776,88.0,-100.0,100.0,42.5
392788,88.0,-100.0,100.0,43.0
392798,88.0,-100.0,100.0,43.0
392811,89.0,-100.0,100.0,43.0
392814,89.0,-100.0,100.0,43.0
392816,89.0,-100.0,100.0,43.25
392830,90.0,-100.0,100.0,43.5
392838,90.0,-100.0,100.0,43.75
392839,90.5,-100.0,100.0,44.0
392854,91.0,-100.0,100.0,44.0
392866,91.0,-100.0,100.0,44.0
392875,91.0,-100.0,100.0,44.333333333333336
392885,92.0,-100.0,100.0,44.666666666666664
392894,92.0,-100.0,100.0,45.0
392908,92.0,-100.0,100.0,45.0
392909,93.0,-100.0,100.0,45.0
392928,93.0,-100.0,100.0,45.0
392932,93.0,-100.0,100.0,45.333333333333336
392942,94.0,-100.0,100.0,45.666666666666664
392948,94.0,-100.0,100.0,46.0
392964,94.0,-100.0,100.0,46.0
392975,95.0,-100.0,100.0,46.0
392980,95.0,-100.0,100.0,46.0
392987,95.5,-100.0,100.0,46.0
392994,96.0,-100.0,100.0,46.5
392999,96.0,-100.0,100.0,47.0
393017,96.0,-100.0,100.0,47.5
393026,96.5,-100.0,100.0,48.0
393028,97.0,-100.0,100.0,48.0
393034,97.0,-100.0,100.0,48.0
393044,98.0,-100.0,100.0,48.0
393051,98.0,-100.0,100.0,48.0
393054,98.5,-100.0,100.0,48.0
393063,99.0,-100.0,100.0,48.5
393073,99.0,-100.0,100.0,49.0
393084,99.0,-100.0,100.0,49.0
393096,99.5,-100.0,100.0,49.0
393098,100.0,-100.0,100.0,49.5
393126,100.0,-100.0,100.0,50.0
393149,100.0,-100.0,100.0,50.0
393166,100.0,-100.0,100.0,51.0
393196,100.0,-100.0,100.0,52.0
393222,100.0,-100.0,100.0,52.0
393234,100.0,-100.0,100.0,53.0
393275,100.0,-100.0,100.0,53.0
393294,100.0,-100.0,100.0,54.0
393317,100.0,-100.0,100.0,54.0
393338,100.0,-100.0,100.0,55.0
393363,100.0,-100.0,100.0,56.0
393388,100.0,-100.0,100.0,56.0
393415,100.0,-100.0,100.0,57.0
393446,100.0,-100.0,100.0,58.0
393473,100.0,-100.0,100.0,58.0
393489,100.0,-100.0,100.0,59.0
393530,100.0,-100.0,100.0,59.0
393560,100.0,-100.0,100.0,60.0
393584,100.0,-100.0,100.0,60.0
393609,100.0,-100.0,100.0,61.0
393644,100.0,-100.0,100.0,61.0
393668,100.0,-100.0,100.0,62.0
393695,100.0,-100.0,100.0,63.0
393721,100.0,-100.0,100.0,63.0
393735,100.0,-100.0,100.0,64.0
393762,100.0,-100.0,100.0,64.0
393782,100.0,-100.0,100.0,65.0
393814,100.0,-100.0,100.0,65.0
393843,100.0,-100.0,100.0,66.0
393876,100.0,-100.0,100.0,66.0
393904,100.0,-100.0,100.0,67.0
393931,100.0,-100.0,100.0,67.0
393948,100.0,-100.0,100.0,68.0
393985,100.0,-100.0,100.0,68.0
394009,100.0,-100.0,100.0,69.0
394031,100.0,-100.0,100.0,69.0
394044,100.0,-100.0,100.0,70.0
394066,100.0,-100.0,100.0,70.0
394083,100.0,-100.0,100.0,71.0
394114,100.0,-100.0,100.0,71.0
394133,100.0,-100.0,100.0,72.0
394161,100.0,-100.0,100.0,73.0
394185,100.0,-100.0,100.0,73.0
394213,100.0,-100.0,100.0,74.0
394248,100.0,-100.0,100.0,74.0
394264,100.0,-100.0,100.0,75.0
394301,100.0,-100.0,100.0,75.0
394320,100.0,-100.0,100.0,76.0
394347,100.0,-100.0,100.0,76.0
394368,100.0,-100.0,100.0,77.0
394399,100.0,-100.0,100.0,77.0
394418,100.0,-100.0,100.0,78.0
394446,100.0,-100.0,100.0,78.0
394458,100.0,-100.0,100.0,79.0
394492,100.0,-100.0,100.0,79.0
394507,100.0,-100.0,100.0,80.0
394533,100.0,-100.0,100.0,81.0
394561,100.0,-100.0,100.0,81.0
394585,100.0,-100.0,100.0,82.0
394625,100.0,-100.0,100.0,82.0
394646,100.0,-100.0,100.0,83.0
394680,100.0,-100.0,100.0,83.0
394696,100.0,-100.0,100.0,84.0
394728,100.0,-100.0,100.0,84.0
394749,100.0,-100.0,100.0,85.0
394777,100.0,-100.0,100.0,86.0
394800,100.0,-100.0,100.0,87.0
394826,100.0,-100.0,100.0,87.0
394837,100.0,-100.0,100.0,88.0
394866,100.0,-100.0,100.0,89.0
394888,100.0,-100.0,100.0,90.0
394919,100.0,-100.0,100.0,91.0
394943,100.0,-100.0,100.0,92.0
394990,100.0,-100.0,100.0,92.0
395015,100.0,-100.0,100.0,93.0
395043,100.0,-100.0,100.0,93.0
395062,100.0,-100.0,100.0,94.0
395100,100.0,-100.0,100.0,94.0
395112,100.0,-100.0,100.0,95.0
395143,100.0,-100.0,100.0,95.0
395158,100.0,-100.0,100.0,96.0
395184,100.0,-100.0,100.0,96.0
395216,100.0,-100.0,100.0,97.0
395250,100.0,-100.0,100.0,98.0
395272,100.0,-100.0,100.0,98.0
395298,100.0,-100.0,100.0,99.0
395322,100.0,-100.0,100.0,99.0
395357,100.0,-100.0,100.0,100.0
400601,100.0,-100.0,100.0,100.0
400632,100.0,-100.0,99.0,100.0
400651,100.0,-100.0,99.0,100.0
400682,100.0,-100.0,98.0,100.0
400717,100.0,-100.0,98.0,100.0
400736,100.0,-100.0,97.0,100.0
400763,100.0,-100.0,97.0,100.0
400798,100.0,-100.0,96.0,100.0
400816,100.0,-100.0,96.0,100.0
400842,100.0,-100.0,95.0,100.0
400875,100.0,-100.0,95.0,100.0
400887,100.0,-100.0,94.0,100.0
400928,100.0,-100.0,94.0,100.0
400940,100.0,-100.0,93.0,100.0
400958,100.0,-100.0,93.0,100.0
400972,100.0,-100.0,92.0,100.0
401009,100.0,-100.0,92.0,100.0
401023,100.0,-100.0,91.0,100.0
401045,100.0,-100.0,91.0,100.0
401066,100.0,-100.0,89.0,100.0
401105,100.0,-100.0,89.0,100.0
401139,100.0,-100.0,88.0,100.0
401184,100.0,-100.0,88.0,100.0
401201,100.0,-100.0,87.0,100.0
401237,100.0,-100.0,87.0,100.0
401245,100.0,-100.0,86.0,100.0
401265,100.0,-100.0,85.0,100.0
401283,100.0,-100.0,84.0,100.0
401302,100.0,-100.0,83.0,100.0
401338,100.0,-100.0,83.0,100.0
401355,100.0,-100.0,82.0,100.0
401370,100.0,-100.0,81.0,100.0
401386,100.0,-100.0,80.0,100.0
401393,100.0,-100.0,79.0,100.0
401412,100.0,-100.0,78.0,100.0
401428,100.0,-100.0,77.0,100.0
401446,100.0,-100.0,76.0,100.0
401464,100.0,-100.0,75.0,100.0
401481,100.0,-100.0,74.0,100.0
401499,100.0,-100.0,73.0,100.0
401516,100.0,-100.0,72.0,100.0
401535,100.0,-100.0,71.0,100.0
401551,100.0,-100.0,70.0,100.0
401574,100.0,-100.0,69.0,100.0
401591,100.0,-100.0,69.0,100.0
401605,100.0,-100.0,68.0,100.0
401613,100.0,-100.0,67.0,100.0
401629,100.0,-100.0,66.0,100.0
401646,100.0,-100.0,65.0,100.0
401666,100.0,-100.0,63.0,100.0
401685,100.0,-100.0,63.0,100.0
401700,100.0,-100.0,62.0,100.0
401720,100.0,-100.0,62.0,100.0
401739,100.0,-100.0,61.0,100.0
401764,100.0,-100.0,61.0,100.0
401777,100.0,-100.0,60.0,100.0
401795,100.0,-100.0,60.0,100.0
401803,100.0,-100.0,59.0,100.0
401811,100.0,-100.0,58.0,100.0
401828,100.0,-100.0,57.0,100.0
401844,100.0,-100.0,56.0,100.0
401862,100.0,-100.0,55.0,100.0
401881,100.0,-100.0,54.0,100.0
401897,100.0,-100.0,53.0,100.0
401916,100.0,-100.0,52.0,100.0
401934,100.0,-100.0,51.0,100.0
401949,100.0,-100.0,50.0,100.0
401968,100.0,-100.0,48.0,100.0
401987,100.0,-100.0,47.0,100.0
402003,100.0,-100.0,46.0,100.0
402022,100.0,-100.0,45.0,100.0
402028,100.0,-100.0,44.0,100.0
402045,100.0,-100.0,43.0,100.0
402062,100.0,-100.0,42.0,100.0
402080,100.0,-100.0,41.0,100.0
402097,100.0,-100.0,40.0,100.0
402116,100.0,-100.0,38.0,100.0
402132,100.0,-100.0,37.0,100.0
402149,100.0,-100.0,36.0,100.0
402168,100.0,-100.0,36.0,100.0
402186,100.0,-100.0,35.0,100.0
402205,100.0,-100.0,35.0,100.0
402220,100.0,-100.0,34.0,100.0
402244,100.0,-100.0,34.0,100.0
402254,100.0,-100.0,33.0,100.0
402274,100.0,-100.0,33.0,100.0
402287,100.0,-100.0,32.0,100.0
402309,100.0,-100.0,32.0,100.0
402324,100.0,-100.0,31.0,100.0
402341,100.0,-100.0,30.0,100.0
402367,100.0,-100.0,30.0,100.0
402376,100.0,-100.0,29.0,100.0
402394,100.0,-100.0,29.0,100.0
402407,100.0,-100.0,28.0,100.0
402425,100.0,-100.0,28.0,100.0
402437,100.0,-100.0,27.0,100.0
402456,100.0,-100.0,26.0,100.0
402462,100.0,-100.0,25.0,100.0
402482,100.0,-100.0,24.0,100.0
402501,100.0,-100.0,23.0,100.0
402523,100.0,-100.0,23.0,100.0
402533,100.0,-100.0,22.0,100.0
402550,100.0,-100.0,21.0,100.0
402567,100.0,-100.0,19.0,100.0
402585,100.0,-100.0,18.0,100.0
402601,100.0,-100.0,17.0,100.0
402618,100.0,-100.0,16.0,100.0
402636,100.0,-100.0,15.0,100.0
402654,100.0,-100.0,14.0,100.0
402663,100.0,-100.0,13.0,100.0
402682,100.0,-100.0,13.0,100.0
402697,100.0,-100.0,11.0,100.0
402713,100.0,-100.0,10.0,100.0
402730,100.0,-100.0,9.0,100.0
402750,100.0,-100.0,8.0,100.0
402780,100.0,-100.0,8.0,100.0
402790,100.0,-100.0,7.0,100.0
402805,100.0,-100.0,6.0,100.0
402820,100.0,-100.0,5.0,100.0
402836,100.0,-100.0,4.0,100.0
402854,100.0,-100.0,2.0,100.0
402871,100.0,-100.0,1.0,100.0
402888,100.0,-100.0,0.0,100.0
402895,100.0,-100.0,-1.0,100.0
402912,100.0,-100.0,-2.0,100.0
402934,100.0,-100.0,-2.0,100.0
402945,100.0,-100.0,-2.5,100.0
402948,99.5,-100.0,-3.0,100.0
402962,99.0,-100.0,-3.3333333333333335,100.0
402967,99.0,-100.0,-3.6666666666666665,100.0
402968,98.33333333333333,-100.0,-4.0,100.0
402982,97.66666666666667,-100.0,-5.0,100.0
402995,97.0,-100.0,-5.5,100.0
403000,97.0,-100.0,-6.0,100.0
403001,97.0,-100.0,-6.25,100.0
403014,96.0,-100.0,-6.5,100.0
403019,96.0,-100.0,-6.75,100.0
403021,95.33333333333333,-100.0,-7.0,100.0
403035,94.66666666666667,-100.0,-8.0,100.0
403050,94.0,-100.0,-8.5,100.0
403054,94.0,-100.0,-9.0,100.0
403071,94.0,-100.0,-9.0,100.0
403075,93.5,-100.0,-9.0,100.0
403087,93.0,-100.0,-10.0,100.0
403092,93.0,-100.0,-10.5,100.0
403097,92.25,-100.0,-11.0,100.0
403113,91.5,-100.0,-12.0,100.0
403130,90.75,-100.0,-13.0,100.0
