,A1GFGZJPLCHHF,A3ST8XFT4X93K
325545,-100.0,-100.0
325579,-100.0,-100.0
325595,-100.0,-100.0
325613,-100.0,-100.0
325631,-100.0,-100.0
325648,-100.0,-100.0
325667,-100.0,-100.0
325683,-100.0,-100.0
325700,-100.0,-100.0
325718,-100.0,-100.0
325737,-100.0,-100.0
325743,-100.0,-100.0
325759,-100.0,-100.0
325778,-100.0,-100.0
325795,-100.0,-100.0
325831,-100.0,-100.0
325848,-100.0,-100.0
325865,-100.0,-100.0
325900,-100.0,-100.0
325918,-100.0,-100.0
325954,-100.0,-100.0
325970,-100.0,-100.0
325977,-100.0,-100.0
325995,-100.0,-100.0
326013,-100.0,-100.0
326030,-100.0,-100.0
326048,-100.0,-100.0
326065,-100.0,-100.0
326082,-100.0,-100.0
326100,-100.0,-100.0
326516,-100.0,-100.0
326536,-100.0,-100.0
326569,-100.0,-100.0
326587,-100.0,-100.0
326595,-100.0,-100.0
326612,-100.0,-100.0
326629,-100.0,-100.0
326647,-100.0,-100.0
326665,-100.0,-100.0
326681,-100.0,-100.0
326698,-100.0,-100.0
326717,-100.0,-100.0
327005,-100.0,-100.0
327023,-100.0,-100.0
327029,-100.0,-100.0
327046,-100.0,-100.0
327064,-100.0,-100.0
327087,-100.0,-100.0
328757,-100.0,-100.0
328758,-100.0,-100.0
328775,-100.0,-100.0
328896,-100.0,-100.0
328905,-100.0,-100.0
329071,-100.0,-100.0
329097,-100.0,-100.0
329244,-100.0,-100.0
329267,-100.0,-100.0
329430,-100.0,-100.0
329456,-100.0,-100.0
332677,-100.0,-100.0
332694,-100.0,-100.0
332716,-100.0,-100.0
332727,-100.0,-100.0
332732,-100.0,-100.0
332744,-100.0,-100.0
332754,-100.0,-100.0
332757,-100.0,-100.0
332773,-100.0,-100.0
332825,-100.0,-100.0
332840,-100.0,-100.0
333644,-100.0,-100.0
333659,-100.0,-100.0
333663,-100.0,-100.0
333676,-100.0,-100.0
333696,-100.0,-100.0
333707,-100.0,-100.0
333712,-100.0,-100.0
333724,-100.0,-100.0
333730,-100.0,-100.0
333742,-100.0,-100.0
333748,-100.0,-100.0
333763,-100.0,-100.0
333768,-100.0,-100.0
333781,-100.0,-100.0
333799,-100.0,-100.0
333812,-100.0,-100.0
333819,-100.0,-100.0
333821,-100.0,-100.0
333826,-100.0,-100.0
333841,-100.0,-100.0
335280,-100.0,-100.0
335296,-100.0,-100.0
335302,-100.0,-100.0
335319,-100.0,-100.0
335324,-100.0,-100.0
335371,-100.0,-100.0
335376,-100.0,-100.0
335389,-100.0,-100.0
335394,-100.0,-100.0
335423,-100.0,-100.0
335431,-100.0,-100.0
335441,-100.0,-100.0
335593,-100.0,-100.0
335609,-100.0,-100.0
335614,-100.0,-100.0
335626,-100.0,-100.0
335649,-100.0,-100.0
335661,-100.0,-100.0
335863,-100.0,-100.0
335883,-100.0,-100.0
335904,-100.0,-100.0
335910,-100.0,-100.0
336061,-100.0,-100.0
336081,-100.0,-100.0
336114,-100.0,-100.0
336123,-100.0,-100.0
336141,-100.0,-100.0
336149,-100.0,-100.0
336154,-100.0,-100.0
336167,-100.0,-100.0
336581,-100.0,-100.0
336609,-100.0,-100.0
336642,-100.0,-100.0
336651,-100.0,-100.0
337129,-100.0,-100.0
337144,-100.0,-100.0
337167,-100.0,-100.0
337182,-100.0,-100.0
337207,-100.0,-100.0
337217,-100.0,-100.0
337236,-100.0,-100.0
337240,-100.0,-100.0
338693,-100.0,-100.0
338704,-100.0,-100.0
338716,-100.0,-100.0
338723,-100.0,-100.0
338745,-100.0,-100.0
338755,-100.0,-100.0
338762,-100.0,-100.0
338771,-100.0,-100.0
338780,-100.0,-100.0
338789,-100.0,-100.0
338818,-100.0,-100.0
338829,-100.0,-100.0
338837,-100.0,-100.0
338858,-100.0,-100.0
339046,-100.0,-100.0
339059,-100.0,-100.0
339085,-100.0,-100.0
339094,-100.0,-100.0
339100,-100.0,-100.0
339112,-100.0,-100.0
339141,-100.0,-100.0
339154,-100.0,-100.0
339161,-100.0,-100.0
339174,-100.0,-100.0
340746,-100.0,-100.0
340762,-100.0,-100.0
340787,-100.0,-100.0
340796,-100.0,-100.0
340818,-100.0,-100.0
340831,-100.0,-100.0
340838,-100.0,-100.0
340848,-100.0,-100.0
340853,-100.0,-100.0
340855,-100.0,-100.0
341000,-100.0,-100.0
341015,-100.0,-100.0
341039,-100.0,-100.0
341047,-100.0,-100.0
341054,-100.0,-100.0
341066,-100.0,-100.0
341081,-100.0,-100.0
341091,-100.0,-100.0
341293,-100.0,-100.0
341309,-100.0,-100.0
341336,-100.0,-100.0
341349,-100.0,-100.0
341376,-100.0,-100.0
341392,-100.0,-100.0
341528,-100.0,-100.0
341543,-100.0,-100.0
341565,-100.0,-100.0
341574,-100.0,-100.0
341583,-100.0,-100.0
341612,-100.0,-100.0
342034,-100.0,-100.0
342047,-100.0,-100.0
342075,-100.0,-100.0
342083,-100.0,-100.0
342106,-100.0,-100.0
342112,-100.0,-100.0
342117,-100.0,-100.0
342135,-100.0,-100.0
342187,-100.0,-100.0
342197,-100.0,-100.0
342229,-100.0,-100.0
342241,-100.0,-100.0
342275,-100.0,-100.0
342286,-100.0,-100.0
342519,-100.0,-100.0
342535,-100.0,-100.0
342562,-100.0,-100.0
342574,-100.0,-100.0
342601,-100.0,-100.0
342611,-100.0,-100.0
342642,-100.0,-100.0
342650,-100.0,-100.0
342984,-100.0,-100.0
342997,-100.0,-100.0
343034,-100.0,-100.0
343059,-100.0,-100.0
343080,-100.0,-100.0
343087,-100.0,-100.0
343129,-100.0,-100.0
343143,-100.0,-100.0
343179,-100.0,-100.0
343189,-100.0,-100.0
343204,-100.0,-100.0
343210,-100.0,-100.0
343216,-100.0,-100.0
343227,-100.0,-100.0
343245,-100.0,-100.0
343257,-100.0,-100.0
343263,-100.0,-100.0
343277,-100.0,-100.0
343299,-100.0,-100.0
343312,-100.0,-100.0
343316,-100.0,-100.0
343328,-100.0,-100.0
343329,-100.0,-100.0
343335,-100.0,-100.0
343341,-100.0,-100.0
343348,-100.0,-100.0
343353,-100.0,-100.0
343369,-100.0,-100.0
343382,-100.0,-100.0
343398,-100.0,-100.0
343528,-100.0,-100.0
343541,-100.0,-100.0
343582,-100.0,-100.0
343594,-100.0,-100.0
343660,-100.0,-100.0
343677,-100.0,-100.0
343696,-100.0,-100.0
343709,-100.0,-100.0
343716,-100.0,-100.0
343729,-100.0,-100.0
343733,-100.0,-100.0
343747,-100.0,-100.0
343748,-100.0,-100.0
343752,-100.0,-100.0
343766,-100.0,-100.0
343770,-100.0,-100.0
343782,-100.0,-100.0
343785,-100.0,-100.0
343793,-100.0,-100.0
343919,-100.0,-100.0
343933,-100.0,-100.0
343973,-100.0,-100.0
343986,-100.0,-100.0
344025,-100.0,-100.0
344036,-100.0,-100.0
344050,-100.0,-100.0
344063,-100.0,-100.0
344098,-100.0,-100.0
344111,-100.0,-100.0
344126,-100.0,-100.0
344137,-100.0,-100.0
344162,-100.0,-100.0
344172,-100.0,-100.0
344182,-100.0,-100.0
344195,-100.0,-100.0
344222,-100.0,-100.0
344233,-100.0,-100.0
344258,-100.0,-100.0
344267,-100.0,-100.0
344302,-100.0,-100.0
344310,-100.0,-100.0
344339,-100.0,-100.0
344350,-100.0,-100.0
344376,-100.0,-100.0
344384,-100.0,-100.0
344413,-100.0,-100.0
344422,-100.0,-100.0
344604,-100.0,-100.0
344619,-100.0,-100.0
344627,-100.0,-100.0
344643,-100.0,-100.0
344657,-100.0,-100.0
344664,-100.0,-100.0
344672,-100.0,-100.0
344676,-100.0,-100.0
344685,-100.0,-100.0
344687,-100.0,-100.0
344696,-100.0,-100.0
344715,-100.0,-100.0
344729,-100.0,-100.0
344852,-100.0,-100.0
344867,-100.0,-100.0
344888,-100.0,-100.0
344899,-100.0,-100.0
344905,-100.0,-100.0
344908,-100.0,-100.0
344913,-100.0,-100.0
344926,-100.0,-100.0
344937,-100.0,-100.0
344966,-100.0,-100.0
344986,-100.0,-100.0
345036,-100.0,-100.0
345050,-100.0,-100.0
345054,-100.0,-100.0
345068,-100.0,-100.0
345073,-100.0,-100.0
345086,-100.0,-100.0
345107,-100.0,-100.0
345117,-100.0,-100.0
345177,-100.0,-100.0
345188,-100.0,-100.0
345223,-100.0,-100.0
345232,-100.0,-100.0
345408,-100.0,-100.0
345427,-100.0,-100.0
345434,-100.0,-100.0
345449,-100.0,-100.0
345465,-100.0,-100.0
345468,-100.0,-100.0
345477,-100.0,-100.0
345484,-100.0,-100.0
345626,-100.0,-100.0
345634,-100.0,-100.0
345641,-100.0,-100.0
345649,-100.0,-100.0
345655,-100.0,-100.0
345682,-100.0,-100.0
345683,-100.0,-100.0
345695,-100.0,-100.0
345813,-100.0,-100.0
345829,-100.0,-100.0
345848,-100.0,-100.0
345853,-100.0,-100.0
345862,-100.0,-100.0
345872,-100.0,-100.0
346015,-100.0,-100.0
346029,-100.0,-100.0
346049,-100.0,-100.0
346062,-100.0,-100.0
346076,-100.0,-100.0
346093,-100.0,-100.0
346108,-100.0,-100.0
346126,-100.0,-100.0
346229,-100.0,-100.0
346247,-100.0,-100.0
346259,-100.0,-100.0
346271,-100.0,-100.0
346274,-100.0,-100.0
346280,-100.0,-100.0
346287,-100.0,-100.0
346298,-100.0,-100.0
346302,-100.0,-100.0
346309,-100.0,-100.0
346332,-100.0,-100.0
346341,-100.0,-100.0
346429,-100.0,-100.0
346442,-100.0,-100.0
346446,-100.0,-100.0
346468,-100.0,-100.0
346471,-100.0,-100.0
346477,-100.0,-100.0
346486,-100.0,-100.0
346502,-100.0,-100.0
346514,-100.0,-100.0
346620,-100.0,-100.0
346629,-100.0,-100.0
346652,-100.0,-100.0
346662,-100.0,-100.0
346668,-100.0,-100.0
346681,-100.0,-100.0
346685,-100.0,-100.0
346697,-100.0,-100.0
346831,-100.0,-100.0
346844,-100.0,-100.0
346865,-100.0,-100.0
346878,-100.0,-100.0
346886,-100.0,-100.0
346914,-100.0,-100.0
347038,-100.0,-100.0
347043,-100.0,-100.0
347065,-100.0,-100.0
347076,-100.0,-100.0
347084,-100.0,-100.0
347096,-100.0,-100.0
347252,-100.0,-100.0
347262,-100.0,-100.0
347288,-100.0,-100.0
347296,-100.0,-100.0
347474,-100.0,-100.0
347477,-100.0,-100.0
347498,-100.0,-100.0
347512,-100.0,-100.0
347534,-100.0,-100.0
347547,-100.0,-100.0
347679,-100.0,-100.0
347695,-100.0,-100.0
347723,-100.0,-100.0
347732,-100.0,-100.0
347757,-100.0,-100.0
347767,-100.0,-100.0
347891,-100.0,-100.0
347895,-100.0,-100.0
347920,-100.0,-100.0
347930,-100.0,-100.0
347952,-100.0,-100.0
347966,-100.0,-100.0
348089,-100.0,-100.0
348104,-100.0,-100.0
348140,-100.0,-100.0
348148,-100.0,-100.0
348275,-100.0,-100.0
348297,-100.0,-100.0
348318,-100.0,-100.0
348326,-100.0,-100.0
348330,-100.0,-100.0
348344,-100.0,-100.0
348527,-100.0,-100.0
348532,-100.0,-100.0
348567,-100.0,-100.0
348582,-100.0,-100.0
348747,-100.0,-100.0
348755,-100.0,-100.0
348763,-100.0,-100.0
348777,-100.0,-100.0
348801,-100.0,-100.0
348810,-100.0,-100.0
348818,-100.0,-100.0
348828,-100.0,-100.0
348961,-100.0,-100.0
348976,-100.0,-100.0
348999,-100.0,-100.0
349010,-100.0,-100.0
349032,-100.0,-100.0
349046,-100.0,-100.0
349154,-100.0,-100.0
349169,-100.0,-100.0
349176,-100.0,-100.0
349192,-100.0,-100.0
349200,-100.0,-100.0
349210,-100.0,-100.0
349232,-100.0,-100.0
349245,-100.0,-100.0
349372,-100.0,-100.0
349379,-100.0,-100.0
349399,-100.0,-100.0
349408,-100.0,-100.0
349432,-100.0,-100.0
349444,-100.0,-100.0
349468,-100.0,-100.0
349479,-100.0,-100.0
349587,-100.0,-100.0
349606,-100.0,-100.0
349615,-100.0,-100.0
349626,-100.0,-100.0
349633,-100.0,-100.0
349645,-100.0,-100.0
349651,-100.0,-100.0
349661,-100.0,-100.0
349805,-100.0,-100.0
349810,-100.0,-100.0
349815,-100.0,-100.0
349826,-100.0,-100.0
349832,-100.0,-100.0
349843,-100.0,-100.0
349851,-100.0,-100.0
349860,-100.0,-100.0
349987,-100.0,-100.0
350020,-100.0,-100.0
350033,-100.0,-100.0
350042,-100.0,-100.0
350051,-100.0,-100.0
350059,-100.0,-100.0
350066,-100.0,-100.0
350077,-100.0,-100.0
350084,-100.0,-100.0
350101,-100.0,-100.0
350222,-100.0,-100.0
350237,-100.0,-100.0
350246,-100.0,-100.0
350259,-100.0,-100.0
350282,-100.0,-100.0
350293,-100.0,-100.0
350459,-100.0,-100.0
350462,-100.0,-100.0
350492,-100.0,-100.0
350499,-100.0,-100.0
350681,-100.0,-100.0
350694,-100.0,-100.0
350719,-100.0,-100.0
350728,-100.0,-100.0
350735,-100.0,-100.0
350746,-100.0,-100.0
350916,-100.0,-100.0
350929,-100.0,-100.0
350956,-100.0,-100.0
350970,-100.0,-100.0
351140,-100.0,-100.0
351155,-100.0,-100.0
351188,-100.0,-100.0
351199,-100.0,-100.0
351335,-100.0,-100.0
351353,-100.0,-100.0
351399,-100.0,-100.0
351408,-100.0,-100.0
351536,-100.0,-100.0
351550,-100.0,-100.0
351578,-100.0,-100.0
351588,-100.0,-100.0
351752,-100.0,-100.0
351768,-100.0,-100.0
351774,-100.0,-100.0
351796,-100.0,-100.0
351803,-100.0,-100.0
351813,-100.0,-100.0
351950,-100.0,-100.0
351964,-100.0,-100.0
351989,-100.0,-100.0
352000,-100.0,-100.0
352170,-100.0,-100.0
352201,-100.0,-100.0
352379,-100.0,-100.0
352396,-100.0,-100.0
352400,-100.0,-100.0
352414,-100.0,-100.0
352419,-100.0,-100.0
352433,-100.0,-100.0
352437,-100.0,-100.0
352450,-100.0,-100.0
352454,-100.0,-100.0
352466,-100.0,-100.0
352617,-100.0,-100.0
352631,-100.0,-100.0
352635,-100.0,-100.0
352647,-100.0,-100.0
352653,-100.0,-100.0
352664,-100.0,-100.0
352670,-100.0,-100.0
352682,-100.0,-100.0
352689,-100.0,-100.0
352701,-100.0,-100.0
352817,-100.0,-100.0
352830,-100.0,-100.0
352836,-100.0,-100.0
352846,-100.0,-100.0
352869,-100.0,-100.0
352882,-100.0,-100.0
352887,-100.0,-100.0
352899,-100.0,-100.0
352904,-100.0,-100.0
352917,-100.0,-100.0
353051,-100.0,-100.0
353065,-100.0,-100.0
353070,-100.0,-100.0
353083,-100.0,-100.0
353088,-100.0,-100.0
353098,-100.0,-100.0
353124,-100.0,-100.0
353133,-100.0,-100.0
353266,-100.0,-100.0
353283,-100.0,-100.0
353303,-100.0,-100.0
353315,-100.0,-100.0
353320,-100.0,-100.0
353333,-100.0,-100.0
353338,-100.0,-100.0
353351,-100.0,-100.0
353482,-100.0,-100.0
353499,-100.0,-100.0
353503,-100.0,-100.0
353518,-100.0,-100.0
353523,-100.0,-100.0
353534,-100.0,-100.0
353538,-100.0,-100.0
353550,-100.0,-100.0
353555,-100.0,-100.0
353567,-100.0,-100.0
353575,-100.0,-100.0
353586,-100.0,-100.0
353699,-100.0,-100.0
353717,-100.0,-100.0
353738,-100.0,-100.0
353748,-100.0,-100.0
353755,-100.0,-100.0
353766,-100.0,-100.0
353773,-100.0,-100.0
353787,-100.0,-100.0
353937,-100.0,-100.0
353951,-100.0,-100.0
353971,-100.0,-100.0
353984,-100.0,-100.0
353990,-100.0,-100.0
354002,-100.0,-100.0
354007,-100.0,-100.0
354025,-100.0,-100.0
354044,-100.0,-100.0
354054,-100.0,-100.0
354188,-100.0,-100.0
354202,-100.0,-100.0
354206,-100.0,-100.0
354220,-100.0,-100.0
354226,-100.0,-100.0
354237,-100.0,-100.0
354258,-100.0,-100.0
354274,-100.0,-100.0
354389,-100.0,-100.0
354417,-100.0,-100.0
354453,-100.0,-100.0
354471,-100.0,-100.0
354495,-100.0,-100.0
354501,-100.0,-100.0
354607,-100.0,-100.0
354629,-100.0,-100.0
354825,-100.0,-100.0
354839,-100.0,-100.0
354863,-100.0,-100.0
354876,-100.0,-100.0
355041,-100.0,-100.0
355057,-100.0,-100.0
355086,-100.0,-100.0
355096,-100.0,-100.0
355130,-100.0,-100.0
355141,-100.0,-100.0
355257,-100.0,-100.0
355270,-100.0,-100.0
355294,-100.0,-100.0
355307,-100.0,-100.0
355327,-100.0,-100.0
355338,-100.0,-100.0
355346,-100.0,-100.0
355356,-100.0,-100.0
355472,-100.0,-100.0
355486,-100.0,-100.0
355508,-100.0,-100.0
355519,-100.0,-100.0
355540,-100.0,-100.0
355555,-100.0,-100.0
355562,-100.0,-100.0
355578,-100.0,-100.0
355689,-100.0,-100.0
355704,-100.0,-100.0
355727,-100.0,-100.0
355737,-100.0,-100.0
355743,-100.0,-100.0
355756,-100.0,-100.0
355904,-100.0,-100.0
355920,-100.0,-100.0
355956,-100.0,-100.0
355960,-100.0,-100.0
355981,-100.0,-100.0
355991,-100.0,-100.0
356106,-100.0,-100.0
356121,-100.0,-100.0
356126,-100.0,-100.0
356152,-100.0,-100.0
356159,-100.0,-100.0
356168,-100.0,-100.0
356191,-100.0,-100.0
356205,-100.0,-100.0
356303,-100.0,-100.0
356320,-100.0,-100.0
356340,-100.0,-100.0
356351,-100.0,-100.0
356360,-100.0,-100.0
356368,-100.0,-100.0
356391,-100.0,-100.0
356404,-100.0,-100.0
356536,-100.0,-100.0
356552,-100.0,-100.0
356719,-100.0,-100.0
356734,-100.0,-100.0
356754,-100.0,-100.0
356766,-100.0,-100.0
356774,-100.0,-100.0
356789,-100.0,-100.0
356811,-100.0,-100.0
356818,-100.0,-100.0
356936,-100.0,-100.0
356951,-100.0,-100.0
356973,-100.0,-100.0
356985,-100.0,-100.0
356992,-100.0,-100.0
357001,-100.0,-100.0
357026,-100.0,-100.0
357037,-100.0,-100.0
362643,-100.0,-100.0
362644,-100.0,-100.0
362674,-100.0,-100.0
362756,-100.0,-100.0
362776,-100.0,-100.0
362845,-100.0,-100.0
362875,-100.0,-100.0
362918,-100.0,-100.0
362945,-100.0,-100.0
362998,-100.0,-100.0
363043,-100.0,-100.0
363068,-100.0,-100.0
363113,-100.0,-100.0
363134,-100.0,-100.0
363181,-100.0,-100.0
363214,-100.0,-100.0
363252,-100.0,-100.0
363274,-100.0,-100.0
363312,-100.0,-100.0
363354,-100.0,-100.0
363370,-100.0,-100.0
363371,-100.0,-100.0
367245,-100.0,-100.0
367260,-100.0,-100.0
367290,-100.0,-100.0
367295,-100.0,-100.0
367305,-100.0,-100.0
367322,-100.0,-100.0
367328,-100.0,-100.0
367340,-100.0,-100.0
367361,-100.0,-100.0
367370,-100.0,-100.0
367516,-100.0,-100.0
367529,-100.0,-100.0
367534,-100.0,-100.0
367540,-100.0,-100.0
367552,-100.0,-100.0
367580,-100.0,-100.0
367592,-100.0,-100.0
367615,-100.0,-100.0
367626,-100.0,-100.0
367715,-100.0,-100.0
367729,-100.0,-100.0
367733,-100.0,-100.0
367736,-100.0,-100.0
367760,-100.0,-100.0
367768,-100.0,-100.0
367775,-100.0,-100.0
367788,-100.0,-100.0
367811,-100.0,-100.0
367825,-100.0,-100.0
367828,-100.0,-100.0
367858,-100.0,-100.0
367889,-100.0,-100.0
367893,-100.0,-100.0
367914,-100.0,-100.0
367938,-100.0,-100.0
367966,-100.0,-100.0
367982,-100.0,-100.0
367999,-100.0,-100.0
368021,-100.0,-100.0
368043,-100.0,-100.0
368067,-100.0,-100.0
368081,-100.0,-100.0
368102,-100.0,-100.0
368109,-100.0,-100.0
368132,-100.0,-100.0
368146,-100.0,-100.0
368161,-100.0,-100.0
368182,-100.0,-100.0
368199,-100.0,-100.0
368218,-100.0,-100.0
368234,-100.0,-100.0
368248,-100.0,-100.0
368268,-100.0,-100.0
368287,-100.0,-100.0
368303,-100.0,-100.0
368316,-100.0,-100.0
368323,-100.0,-100.0
368346,-100.0,-100.0
368363,-100.0,-100.0
368379,-100.0,-100.0
368398,-100.0,-100.0
368413,-100.0,-100.0
368434,-100.0,-100.0
368450,-100.0,-100.0
368469,-100.0,-100.0
368482,-100.0,-100.0
368499,-100.0,-100.0
368519,-100.0,-100.0
368534,-100.0,-100.0
368544,-100.0,-100.0
368563,-100.0,-100.0
368574,-100.0,-100.0
368599,-100.0,-100.0
368606,-100.0,-100.0
368614,-100.0,-100.0
368622,-100.0,-100.0
368630,-100.0,-100.0
368647,-100.0,-100.0
368648,-100.0,-100.0
368653,-100.0,-100.0
368661,-100.0,-100.0
368663,-100.0,-100.0
368673,-100.0,-100.0
368687,-100.0,-100.0
368700,-100.0,-100.0
368718,-100.0,-100.0
368736,-100.0,-100.0
368742,-100.0,-100.0
368765,-100.0,-100.0
368795,-100.0,-100.0
368800,-100.0,-100.0
368806,-100.0,-100.0
368810,-100.0,-100.0
368827,-100.0,-100.0
368829,-100.0,-100.0
368837,-100.0,-100.0
368845,-100.0,-100.0
368863,-100.0,-100.0
368878,-100.0,-100.0
368896,-100.0,-100.0
368914,-100.0,-100.0
368937,-100.0,-100.0
368948,-100.0,-100.0
368966,-100.0,-100.0
368972,-100.0,-100.0
368981,-100.0,-100.0
368990,-100.0,-100.0
369004,-100.0,-100.0
369010,-100.0,-100.0
369013,-100.0,-100.0
369020,-100.0,-100.0
369024,-100.0,-100.0
369027,-100.0,-100.0
369037,-100.0,-100.0
369043,-100.0,-100.0
369060,-100.0,-100.0
369062,-100.0,-100.0
369073,-100.0,-100.0
369077,-100.0,-100.0
369096,-100.0,-100.0
369113,-100.0,-100.0
369130,-100.0,-100.0
369147,-100.0,-100.0
369165,-100.0,-100.0
369175,-100.0,-100.0
369190,-100.0,-100.0
369208,-100.0,-100.0
369225,-100.0,-100.0
369242,-100.0,-100.0
369260,-100.0,-100.0
369279,-100.0,-100.0
369297,-100.0,-100.0
369315,-100.0,-100.0
369329,-100.0,-100.0
369349,-100.0,-100.0
369365,-100.0,-100.0
369384,-100.0,-100.0
369397,-100.0,-100.0
369410,-100.0,-100.0
369432,-100.0,-100.0
369444,-100.0,-100.0
369459,-100.0,-100.0
369476,-100.0,-100.0
369493,-100.0,-100.0
369513,-100.0,-100.0
369528,-100.0,-100.0
369548,-100.0,-100.0
369564,-100.0,-100.0
369582,-100.0,-100.0
369600,-100.0,-100.0
369605,-100.0,-100.0
369623,-100.0,-100.0
369641,-100.0,-100.0
369660,-100.0,-100.0
369682,-100.0,-100.0
369699,-100.0,-100.0
369716,-100.0,-100.0
369734,-100.0,-100.0
369745,-100.0,-100.0
369766,-100.0,-100.0
369780,-100.0,-100.0
369800,-100.0,-100.0
369816,-100.0,-100.0
369822,-100.0,-100.0
369842,-100.0,-100.0
369858,-100.0,-100.0
369876,-100.0,-100.0
369894,-100.0,-100.0
369914,-100.0,-100.0
369932,-100.0,-100.0
369939,-100.0,-100.0
369940,-100.0,-100.0
369957,-100.0,-100.0
369972,-100.0,-100.0
369987,-100.0,-100.0
370000,-100.0,-100.0
370016,-100.0,-100.0
370024,-100.0,-100.0
370035,-100.0,-100.0
370036,-100.0,-100.0
370040,-100.0,-100.0
370048,-100.0,-100.0
370058,-100.0,-100.0
370074,-100.0,-100.0
370076,-100.0,-100.0
370083,-100.0,-100.0
370092,-100.0,-100.0
370099,-100.0,-100.0
370110,-100.0,-100.0
370116,-100.0,-100.0
370129,-100.0,-100.0
370144,-100.0,-100.0
370151,-100.0,-100.0
370162,-100.0,-100.0
370179,-100.0,-100.0
370201,-100.0,-100.0
370221,-100.0,-100.0
370234,-100.0,-100.0
370244,-100.0,-100.0
370249,-100.0,-100.0
370255,-100.0,-100.0
370273,-100.0,-100.0
370292,-100.0,-100.0
370308,-100.0,-100.0
370315,-100.0,-100.0
370325,-100.0,-100.0
370331,-100.0,-100.0
370346,-100.0,-100.0
370362,-100.0,-100.0
370365,-100.0,-100.0
370373,-100.0,-100.0
370377,-100.0,-100.0
370380,-100.0,-100.0
370397,-100.0,-100.0
370414,-100.0,-100.0
370430,-100.0,-100.0
370448,-100.0,-100.0
370449,-100.0,-100.0
370455,-100.0,-100.0
370530,-100.0,-100.0
370627,-100.0,-100.0
370694,-100.0,-100.0
370731,-100.0,-100.0
370748,-100.0,-100.0
370781,-100.0,-100.0
370788,-100.0,-100.0
370798,-100.0,-100.0
370829,-100.0,-100.0
370845,-100.0,-100.0
370852,-100.0,-100.0
370887,-100.0,-100.0
370959,-100.0,-100.0
370963,-100.0,-100.0
370971,-100.0,-100.0
370993,-100.0,-100.0
371004,-100.0,-100.0
371006,-100.0,-100.0
371009,-100.0,-100.0
371022,-100.0,-100.0
371030,-100.0,-100.0
371039,-100.0,-100.0
371045,-100.0,-100.0
371056,-100.0,-100.0
371155,-100.0,-100.0
371170,-100.0,-100.0
371175,-100.0,-100.0
371186,-100.0,-100.0
371209,-100.0,-100.0
371221,-100.0,-100.0
371344,-100.0,-100.0
371364,-100.0,-100.0
371370,-100.0,-100.0
371375,-100.0,-100.0
371386,-100.0,-100.0
371391,-100.0,-100.0
371406,-100.0,-100.0
371411,-100.0,-100.0
371419,-100.0,-100.0
371499,-100.0,-100.0
371602,-100.0,-100.0
371655,-100.0,-100.0
371688,-100.0,-100.0
371749,-100.0,-100.0
371780,-100.0,-100.0
371847,-100.0,-100.0
371874,-100.0,-100.0
371951,-100.0,-100.0
371996,-100.0,-100.0
372086,-100.0,-100.0
372142,-100.0,-100.0
372389,-100.0,-100.0
372453,-100.0,-100.0
372578,-100.0,-100.0
372636,-100.0,-100.0
372730,-100.0,-100.0
372833,-100.0,-100.0
372927,-100.0,-100.0
373022,-100.0,-100.0
373092,-100.0,-100.0
373199,-100.0,-100.0
373251,-100.0,-100.0
373362,-100.0,-100.0
373447,-100.0,-100.0
373512,-100.0,-100.0
373574,-100.0,-100.0
373755,-100.0,-100.0
373841,-100.0,-100.0
373955,-100.0,-100.0
374001,-100.0,-100.0
374130,-100.0,-100.0
374203,-100.0,-100.0
374308,-100.0,-100.0
374414,-100.0,-100.0
374470,-100.0,-100.0
374585,-100.0,-100.0
374671,-100.0,-100.0
374752,-100.0,-100.0
374863,-100.0,-100.0
375140,-100.0,-100.0
375323,-100.0,-100.0
375482,-100.0,-100.0
375508,-100.0,-100.0
375698,-100.0,-100.0
375809,-100.0,-100.0
375910,-100.0,-100.0
375965,-100.0,-100.0
376074,-100.0,-100.0
376123,-100.0,-100.0
376206,-100.0,-100.0
376270,-100.0,-100.0
376403,-100.0,-100.0
376486,-100.0,-100.0
376558,-100.0,-100.0
376666,-100.0,-100.0
376778,-100.0,-100.0
376841,-100.0,-100.0
376927,-100.0,-100.0
377039,-100.0,-100.0
377120,-100.0,-100.0
377193,-100.0,-100.0
377249,-100.0,-100.0
377372,-100.0,-100.0
377449,-100.0,-100.0
377546,-100.0,-100.0
377652,-100.0,-100.0
377741,-100.0,-100.0
377789,-100.0,-100.0
377906,-100.0,-100.0
377991,-100.0,-100.0
378083,-100.0,-100.0
378176,-100.0,-100.0
378276,-100.0,-100.0
378361,-100.0,-100.0
378457,-100.0,-100.0
378516,-100.0,-100.0
378568,-100.0,-100.0
378633,-100.0,-100.0
378757,-100.0,-100.0
378833,-100.0,-100.0
378835,-100.0,-100.0
378874,-100.0,-100.0
378923,-100.0,-100.0
378940,-100.0,-100.0
378941,-100.0,-100.0
378959,-100.0,-100.0
378993,-100.0,-100.0
379011,-100.0,-100.0
379028,-100.0,-100.0
379044,-100.0,-100.0
379045,-100.0,-100.0
379046,-100.0,-100.0
379064,-100.0,-100.0
379080,-100.0,-100.0
379088,-100.0,-100.0
379105,-100.0,-100.0
