,nan_x,nan_y,ASPRULQHB8B1F,AQP4PHYDXRBPI
12971,-100.0,-100.0,-100.0,-100.0
12976,-100.0,-100.0,-100.0,-100.0
12984,-100.0,-100.0,-100.0,-100.0
12998,-100.0,-100.0,-100.0,-100.0
13000,-100.0,-100.0,-100.0,-100.0
13017,-100.0,-100.0,-100.0,-100.0
13022,-100.0,-100.0,-100.0,-100.0
13034,-100.0,-100.0,-100.0,-100.0
13040,-100.0,-100.0,-100.0,-100.0
13066,-100.0,-100.0,-100.0,-100.0
13068,-100.0,-100.0,-100.0,-100.0
13082,-100.0,-100.0,-100.0,-100.0
13083,-100.0,-100.0,-100.0,-100.0
13099,-100.0,-100.0,-100.0,-100.0
13116,-100.0,-100.0,-100.0,-100.0
13133,-100.0,-100.0,-100.0,-100.0
13135,-100.0,-100.0,-100.0,-100.0
13150,-100.0,-100.0,-100.0,-100.0
13157,-100.0,-100.0,-100.0,-100.0
13160,-100.0,-100.0,-100.0,-100.0
13170,-100.0,-100.0,-100.0,-100.0
13171,-100.0,-100.0,-100.0,-100.0
13182,-100.0,-100.0,-100.0,-100.0
13187,-100.0,-100.0,-100.0,-100.0
13190,-100.0,-100.0,-100.0,-100.0
13203,-100.0,-100.0,-100.0,-100.0
13211,-100.0,-100.0,-100.0,-100.0
13216,-100.0,-100.0,-100.0,-100.0
13220,-100.0,-100.0,-100.0,-100.0
13234,-100.0,-100.0,-100.0,-100.0
13247,-100.0,-100.0,-100.0,-100.0
13254,-100.0,-100.0,-100.0,-100.0
13256,-100.0,-100.0,-100.0,-100.0
13272,-100.0,-100.0,-100.0,-100.0
13273,-100.0,-100.0,-100.0,-100.0
13289,-100.0,-100.0,-100.0,-100.0
13290,-100.0,-100.0,-100.0,-100.0
13293,-100.0,-100.0,-100.0,-100.0
13308,-100.0,-100.0,-100.0,-100.0
13318,-100.0,-100.0,-100.0,-100.0
13325,-100.0,-100.0,-100.0,-100.0
13334,-100.0,-100.0,-100.0,-100.0
13337,-100.0,-100.0,-100.0,-100.0
13344,-100.0,-100.0,-100.0,-100.0
13350,-100.0,-100.0,-100.0,-100.0
13355,-100.0,-100.0,-100.0,-100.0
13374,-100.0,-100.0,-100.0,-100.0
13379,-100.0,-100.0,-100.0,-100.0
13390,-100.0,-100.0,-100.0,-100.0
13403,-100.0,-100.0,-100.0,-100.0
13417,-100.0,-100.0,-100.0,-100.0
13422,-100.0,-100.0,-100.0,-100.0
13426,-100.0,-100.0,-100.0,-100.0
13446,-100.0,-100.0,-100.0,-100.0
13448,-100.0,-100.0,-100.0,-100.0
13468,-100.0,-100.0,-100.0,-100.0
13479,-100.0,-100.0,-100.0,-100.0
13489,-100.0,-100.0,-100.0,-100.0
13506,-100.0,-100.0,-100.0,-100.0
13510,-100.0,-100.0,-100.0,-100.0
13512,-100.0,-100.0,-100.0,-100.0
13527,-100.0,-100.0,-100.0,-100.0
13557,-100.0,-100.0,-100.0,-100.0
13562,-100.0,-100.0,-100.0,-100.0
13570,-100.0,-100.0,-100.0,-100.0
13571,-100.0,-100.0,-100.0,-100.0
13575,-100.0,-100.0,-100.0,-100.0
13579,-100.0,-100.0,-100.0,-100.0
13604,-100.0,-100.0,-100.0,-100.0
13605,-100.0,-100.0,-100.0,-100.0
13614,-100.0,-100.0,-100.0,-100.0
13618,-100.0,-100.0,-100.0,-100.0
13619,-100.0,-100.0,-100.0,-100.0
13643,-100.0,-100.0,-100.0,-100.0
13644,-100.0,-100.0,-100.0,-100.0
13651,-100.0,-100.0,-100.0,-100.0
13655,-100.0,-100.0,-100.0,-100.0
13678,-100.0,-100.0,-100.0,-100.0
13690,-100.0,-100.0,-100.0,-100.0
13697,-100.0,-100.0,-100.0,-100.0
13713,-100.0,-100.0,-100.0,-100.0
13716,-100.0,-100.0,-100.0,-100.0
13730,-100.0,-100.0,-100.0,-100.0
13748,-100.0,-100.0,-100.0,-100.0
13756,-100.0,-100.0,-100.0,-100.0
13759,-100.0,-100.0,-100.0,-100.0
13790,-100.0,-100.0,-100.0,-100.0
13791,-100.0,-100.0,-100.0,-100.0
13799,-100.0,-100.0,-100.0,-100.0
13808,-100.0,-100.0,-100.0,-100.0
13813,-100.0,-100.0,-100.0,-100.0
13817,-100.0,-100.0,-100.0,-100.0
13825,-100.0,-100.0,-100.0,-100.0
13837,-100.0,-100.0,-100.0,-100.0
13848,-100.0,-100.0,-100.0,-100.0
13854,-100.0,-100.0,-100.0,-100.0
13857,-100.0,-100.0,-100.0,-100.0
13859,-100.0,-100.0,-100.0,-100.0
13862,-100.0,-100.0,-100.0,-100.0
13879,-100.0,-100.0,-100.0,-100.0
13888,-100.0,-100.0,-100.0,-100.0
13892,-100.0,-100.0,-100.0,-100.0
13899,-100.0,-100.0,-100.0,-100.0
13907,-100.0,-100.0,-100.0,-100.0
13923,-100.0,-100.0,-100.0,-100.0
13930,-100.0,-100.0,-100.0,-100.0
13935,-100.0,-100.0,-100.0,-100.0
13939,-100.0,-100.0,-100.0,-100.0
13955,-100.0,-100.0,-100.0,-100.0
13957,-100.0,-100.0,-100.0,-100.0
13962,-100.0,-100.0,-100.0,-100.0
13977,-100.0,-100.0,-100.0,-100.0
13982,-100.0,-100.0,-100.0,-100.0
13994,-100.0,-100.0,-100.0,-100.0
14000,-100.0,-100.0,-100.0,-100.0
14007,-100.0,-100.0,-100.0,-100.0
14009,-100.0,-100.0,-100.0,-100.0
14015,-100.0,-100.0,-100.0,-100.0
14016,-100.0,-100.0,-100.0,-100.0
14019,-100.0,-100.0,-100.0,-100.0
14032,-100.0,-100.0,-100.0,-100.0
14043,-100.0,-100.0,-100.0,-100.0
14044,-100.0,-100.0,-100.0,-100.0
14049,-100.0,-100.0,-100.0,-100.0
14054,-100.0,-100.0,-100.0,-100.0
14065,-100.0,-100.0,-100.0,-100.0
14067,-100.0,-100.0,-100.0,-100.0
14074,-100.0,-100.0,-100.0,-100.0
14079,-100.0,-100.0,-100.0,-100.0
14082,-100.0,-100.0,-100.0,-100.0
14098,-100.0,-100.0,-100.0,-100.0
14116,-100.0,-100.0,-100.0,-100.0
14124,-100.0,-100.0,-100.0,-100.0
14126,-100.0,-100.0,-100.0,-100.0
14129,-100.0,-100.0,-100.0,-100.0
14149,-100.0,-100.0,-100.0,-100.0
14154,-100.0,-100.0,-100.0,-100.0
14157,-100.0,-100.0,-100.0,-100.0
14164,-100.0,-100.0,-100.0,-100.0
14172,-100.0,-100.0,-100.0,-100.0
14185,-100.0,-100.0,-100.0,-100.0
14203,-100.0,-100.0,-100.0,-100.0
14207,-100.0,-100.0,-100.0,-100.0
14213,-100.0,-100.0,-100.0,-100.0
14217,-100.0,-100.0,-100.0,-100.0
14223,-100.0,-100.0,-100.0,-100.0
14232,-100.0,-100.0,-100.0,-100.0
14239,-100.0,-100.0,-100.0,-100.0
14246,-100.0,-100.0,-100.0,-100.0
14250,-100.0,-100.0,-100.0,-100.0
14256,-100.0,-100.0,-100.0,-100.0
14266,-100.0,-100.0,-100.0,-100.0
14274,-100.0,-100.0,-100.0,-100.0
14284,-100.0,-100.0,-100.0,-100.0
14291,-100.0,-100.0,-100.0,-100.0
14296,-100.0,-100.0,-100.0,-100.0
14303,-100.0,-100.0,-100.0,-100.0
14309,-100.0,-100.0,-100.0,-100.0
14311,-100.0,-100.0,-100.0,-100.0
14317,-100.0,-100.0,-100.0,-100.0
14331,-100.0,-100.0,-100.0,-100.0
14333,-100.0,-100.0,-100.0,-100.0
14348,-100.0,-100.0,-100.0,-100.0
14354,-100.0,-100.0,-100.0,-100.0
14361,-100.0,-100.0,-100.0,-100.0
14381,-100.0,-100.0,-100.0,-100.0
14403,-100.0,-100.0,-100.0,-100.0
14405,-100.0,-100.0,-100.0,-100.0
14430,-100.0,-100.0,-100.0,-100.0
14438,-100.0,-100.0,-100.0,-100.0
14442,-100.0,-100.0,-100.0,-100.0
14452,-100.0,-100.0,-100.0,-100.0
14457,-100.0,-100.0,-100.0,-100.0
14485,-100.0,-100.0,-100.0,-100.0
14496,-100.0,-100.0,-100.0,-100.0
14504,-100.0,-100.0,-100.0,-100.0
14520,-100.0,-100.0,-100.0,-100.0
14530,-100.0,-100.0,-100.0,-100.0
14548,-100.0,-100.0,-100.0,-100.0
14554,-100.0,-100.0,-100.0,-100.0
14561,-100.0,-100.0,-100.0,-100.0
14564,-100.0,-100.0,-100.0,-100.0
14578,-100.0,-100.0,-100.0,-100.0
14586,-100.0,-100.0,-100.0,-100.0
14591,-100.0,-100.0,-100.0,-100.0
14613,-100.0,-100.0,-100.0,-100.0
14635,-100.0,-100.0,-100.0,-100.0
14644,-100.0,-100.0,-100.0,-100.0
14651,-100.0,-100.0,-100.0,-100.0
14656,-100.0,-100.0,-100.0,-100.0
14660,-100.0,-100.0,-100.0,-100.0
14673,-100.0,-100.0,-100.0,-100.0
14674,-100.0,-100.0,-100.0,-100.0
14680,-100.0,-100.0,-100.0,-100.0
14689,-100.0,-100.0,-100.0,-100.0
14696,-100.0,-100.0,-100.0,-100.0
14712,-100.0,-100.0,-100.0,-100.0
14720,-100.0,-100.0,-100.0,-100.0
14721,-100.0,-100.0,-100.0,-100.0
14728,-100.0,-100.0,-100.0,-100.0
14746,-100.0,-100.0,-100.0,-100.0
14757,-100.0,-100.0,-100.0,-100.0
14765,-100.0,-100.0,-100.0,-100.0
14773,-100.0,-100.0,-100.0,-100.0
14778,-100.0,-100.0,-100.0,-100.0
14785,-100.0,-100.0,-100.0,-100.0
14799,-100.0,-100.0,-100.0,-100.0
14813,-100.0,-100.0,-100.0,-100.0
14827,-100.0,-100.0,-100.0,-100.0
14828,-100.0,-100.0,-100.0,-100.0
14836,-100.0,-100.0,-100.0,-100.0
14846,-100.0,-100.0,-100.0,-100.0
14850,-100.0,-100.0,-100.0,-100.0
14861,-100.0,-100.0,-100.0,-100.0
14868,-100.0,-100.0,-100.0,-100.0
14893,-100.0,-100.0,-100.0,-100.0
14906,-100.0,-100.0,-100.0,-100.0
14919,-100.0,-100.0,-100.0,-100.0
14923,-100.0,-100.0,-100.0,-100.0
14942,-100.0,-100.0,-100.0,-100.0
14961,-100.0,-100.0,-100.0,-100.0
14988,-100.0,-100.0,-100.0,-100.0
15008,-100.0,-100.0,-100.0,-100.0
15014,-100.0,-100.0,-100.0,-100.0
15036,-100.0,-100.0,-100.0,-100.0
15051,-100.0,-100.0,-100.0,-100.0
15054,-100.0,-100.0,-100.0,-100.0
15059,-100.0,-100.0,-100.0,-100.0
15070,-100.0,-100.0,-100.0,-100.0
15078,-100.0,-100.0,-100.0,-100.0
15081,-100.0,-100.0,-100.0,-100.0
15086,-100.0,-100.0,-100.0,-100.0
15104,-100.0,-100.0,-100.0,-100.0
15122,-100.0,-100.0,-100.0,-100.0
15125,-100.0,-100.0,-100.0,-100.0
15127,-100.0,-100.0,-100.0,-100.0
15146,-100.0,-100.0,-100.0,-100.0
15157,-100.0,-100.0,-100.0,-100.0
15166,-100.0,-100.0,-100.0,-100.0
15168,-100.0,-100.0,-100.0,-100.0
15170,-100.0,-100.0,-100.0,-100.0
15178,-100.0,-100.0,-100.0,-100.0
15199,-100.0,-100.0,-100.0,-100.0
15216,-100.0,-100.0,-100.0,-100.0
15229,-100.0,-100.0,-100.0,-100.0
15231,-100.0,-100.0,-100.0,-100.0
15233,-100.0,-100.0,-100.0,-100.0
15256,-100.0,-100.0,-100.0,-100.0
15264,-100.0,-100.0,-100.0,-100.0
15265,-100.0,-100.0,-100.0,-100.0
15279,-100.0,-100.0,-100.0,-100.0
15285,-100.0,-100.0,-100.0,-100.0
15287,-100.0,-100.0,-100.0,-100.0
15301,-100.0,-100.0,-100.0,-100.0
15305,-100.0,-100.0,-100.0,-100.0
15310,-100.0,-100.0,-100.0,-100.0
15311,-100.0,-100.0,-100.0,-100.0
15321,-100.0,-100.0,-100.0,-100.0
15329,-100.0,-100.0,-100.0,-100.0
15333,-100.0,-100.0,-100.0,-100.0
15361,-100.0,-100.0,-100.0,-100.0
15366,-100.0,-100.0,-100.0,-100.0
15373,-100.0,-100.0,-100.0,-100.0
15384,-100.0,-100.0,-100.0,-100.0
15385,-100.0,-100.0,-100.0,-100.0
15391,-100.0,-100.0,-100.0,-100.0
15404,-100.0,-100.0,-100.0,-100.0
15411,-100.0,-100.0,-100.0,-100.0
15422,-100.0,-100.0,-100.0,-100.0
15429,-100.0,-100.0,-100.0,-100.0
15437,-100.0,-100.0,-100.0,-100.0
15438,-100.0,-100.0,-100.0,-100.0
15441,-100.0,-100.0,-100.0,-100.0
15469,-100.0,-100.0,-100.0,-100.0
15473,-100.0,-100.0,-100.0,-100.0
15480,-100.0,-100.0,-100.0,-100.0
15484,-100.0,-100.0,-100.0,-100.0
15493,-100.0,-100.0,-100.0,-100.0
15500,-100.0,-100.0,-100.0,-100.0
15507,-100.0,-100.0,-100.0,-100.0
15511,-100.0,-100.0,-100.0,-100.0
15514,-100.0,-100.0,-100.0,-100.0
15515,-100.0,-100.0,-100.0,-100.0
15520,-100.0,-100.0,-100.0,-100.0
15523,-100.0,-100.0,-100.0,-100.0
15545,-100.0,-100.0,-100.0,-100.0
15550,-100.0,-100.0,-100.0,-100.0
15557,-100.0,-100.0,-100.0,-100.0
15566,-100.0,-100.0,-100.0,-100.0
15570,-100.0,-100.0,-100.0,-100.0
15577,-100.0,-100.0,-100.0,-100.0
15585,-100.0,-100.0,-100.0,-100.0
15595,-100.0,-100.0,-100.0,-100.0
15603,-100.0,-100.0,-100.0,-100.0
15605,-100.0,-100.0,-100.0,-100.0
15611,-100.0,-100.0,-100.0,-100.0
15614,-100.0,-100.0,-100.0,-100.0
15627,-100.0,-100.0,-100.0,-100.0
15630,-100.0,-100.0,-100.0,-100.0
15631,-100.0,-100.0,-100.0,-100.0
15639,-100.0,-100.0,-100.0,-100.0
15652,-100.0,-100.0,-100.0,-100.0
15661,-100.0,-100.0,-100.0,-100.0
15671,-100.0,-100.0,-100.0,-100.0
15684,-100.0,-100.0,-100.0,-100.0
15689,-100.0,-100.0,-100.0,-100.0
15696,-100.0,-100.0,-100.0,-100.0
15699,-100.0,-100.0,-100.0,-100.0
15713,-100.0,-100.0,-100.0,-100.0
15718,-100.0,-100.0,-100.0,-100.0
15739,-100.0,-100.0,-100.0,-100.0
15744,-100.0,-100.0,-100.0,-100.0
15746,-100.0,-100.0,-100.0,-100.0
15753,-100.0,-100.0,-100.0,-100.0
15759,-100.0,-100.0,-100.0,-100.0
15761,-100.0,-100.0,-100.0,-100.0
15766,-100.0,-100.0,-100.0,-100.0
15772,-100.0,-100.0,-100.0,-100.0
15785,-100.0,-100.0,-100.0,-100.0
15794,-100.0,-100.0,-100.0,-100.0
15808,-100.0,-100.0,-100.0,-100.0
15817,-100.0,-100.0,-100.0,-100.0
15842,-100.0,-100.0,-100.0,-100.0
15848,-100.0,-100.0,-100.0,-100.0
15858,-100.0,-100.0,-100.0,-100.0
15863,-100.0,-100.0,-100.0,-100.0
15875,-100.0,-100.0,-100.0,-100.0
15888,-100.0,-100.0,-100.0,-100.0
15895,-100.0,-100.0,-100.0,-100.0
15898,-100.0,-100.0,-100.0,-100.0
15920,-100.0,-100.0,-100.0,-100.0
16106,-100.0,-100.0,-100.0,-100.0
16136,-100.0,-100.0,-100.0,-100.0
16153,-100.0,-100.0,-100.0,-100.0
16158,-100.0,-100.0,-100.0,-100.0
16164,-100.0,-100.0,-100.0,-100.0
16176,-100.0,-100.0,-100.0,-100.0
16187,-100.0,-100.0,-100.0,-100.0
16208,-100.0,-100.0,-100.0,-100.0
16216,-100.0,-100.0,-100.0,-100.0
16274,-100.0,-100.0,-100.0,-100.0
16279,-100.0,-100.0,-100.0,-100.0
16304,-100.0,-100.0,-100.0,-100.0
16308,-100.0,-100.0,-100.0,-100.0
16314,-100.0,-100.0,-100.0,-100.0
16327,-100.0,-100.0,-100.0,-100.0
16331,-100.0,-100.0,-100.0,-100.0
16370,-100.0,-100.0,-100.0,-100.0
16372,-100.0,-100.0,-100.0,-100.0
16378,-100.0,-100.0,-100.0,-100.0
16395,-100.0,-100.0,-100.0,-100.0
16401,-100.0,-100.0,-100.0,-100.0
16406,-100.0,-100.0,-100.0,-100.0
16420,-100.0,-100.0,-100.0,-100.0
16429,-100.0,-100.0,-100.0,-100.0
16443,-100.0,-100.0,-100.0,-100.0
16456,-100.0,-100.0,-100.0,-100.0
16459,-100.0,-100.0,-100.0,-100.0
16461,-100.0,-100.0,-100.0,-100.0
16474,-100.0,-100.0,-100.0,-100.0
16480,-100.0,-100.0,-100.0,-100.0
16488,-100.0,-100.0,-100.0,-100.0
16493,-100.0,-100.0,-100.0,-100.0
16495,-100.0,-100.0,-100.0,-100.0
16506,-100.0,-100.0,-100.0,-100.0
16517,-100.0,-100.0,-100.0,-100.0
16538,-100.0,-100.0,-100.0,-100.0
16548,-100.0,-100.0,-100.0,-100.0
16554,-100.0,-100.0,-100.0,-100.0
16577,-100.0,-100.0,-100.0,-100.0
16586,-100.0,-100.0,-100.0,-100.0
16601,-100.0,-100.0,-100.0,-100.0
16604,-100.0,-100.0,-100.0,-100.0
16606,-100.0,-100.0,-100.0,-100.0
16624,-100.0,-100.0,-100.0,-100.0
16633,-100.0,-100.0,-100.0,-100.0
16634,-100.0,-100.0,-100.0,-100.0
16636,-100.0,-100.0,-100.0,-100.0
16653,-100.0,-100.0,-100.0,-100.0
16658,-100.0,-100.0,-100.0,-100.0
16661,-100.0,-100.0,-100.0,-100.0
16667,-100.0,-100.0,-100.0,-100.0
16669,-100.0,-100.0,-100.0,-100.0
16700,-100.0,-100.0,-100.0,-100.0
16708,-100.0,-100.0,-100.0,-100.0
16709,-100.0,-100.0,-100.0,-100.0
16713,-100.0,-100.0,-100.0,-100.0
16727,-100.0,-100.0,-100.0,-100.0
16744,-100.0,-100.0,-100.0,-100.0
16758,-100.0,-100.0,-100.0,-100.0
16767,-100.0,-100.0,-100.0,-100.0
16774,-100.0,-100.0,-100.0,-100.0
16801,-100.0,-100.0,-100.0,-100.0
16814,-100.0,-100.0,-100.0,-100.0
16824,-100.0,-100.0,-100.0,-100.0
16858,-100.0,-100.0,-100.0,-100.0
16883,-100.0,-100.0,-100.0,-100.0
16896,-100.0,-100.0,-100.0,-100.0
16956,-100.0,-100.0,-100.0,-100.0
16977,-100.0,-100.0,-100.0,-100.0
16988,-100.0,-100.0,-100.0,-100.0
17009,-100.0,-100.0,-100.0,-100.0
17043,-100.0,-100.0,-100.0,-100.0
17046,-100.0,-100.0,-100.0,-100.0
17067,-100.0,-100.0,-100.0,-100.0
17076,-100.0,-100.0,-100.0,-100.0
17077,-100.0,-100.0,-100.0,-100.0
17115,-100.0,-100.0,-100.0,-100.0
17117,-100.0,-100.0,-100.0,-100.0
17125,-100.0,-100.0,-100.0,-100.0
17127,-100.0,-100.0,-100.0,-100.0
17134,-100.0,-100.0,-100.0,-100.0
17150,-100.0,-100.0,-100.0,-100.0
17174,-100.0,-100.0,-100.0,-100.0
17212,-100.0,-100.0,-100.0,-100.0
17216,-100.0,-100.0,-100.0,-100.0
17221,-100.0,-100.0,-100.0,-100.0
17228,-100.0,-100.0,-100.0,-100.0
17246,-100.0,-100.0,-100.0,-100.0
17251,-100.0,-100.0,-100.0,-100.0
17263,-100.0,-100.0,-100.0,-100.0
17264,-100.0,-100.0,-100.0,-100.0
17296,-100.0,-100.0,-100.0,-100.0
17311,-100.0,-100.0,-100.0,-100.0
17328,-100.0,-100.0,-100.0,-100.0
17330,-100.0,-100.0,-100.0,-100.0
17336,-100.0,-100.0,-100.0,-100.0
17347,-100.0,-100.0,-100.0,-100.0
17363,-100.0,-100.0,-100.0,-100.0
17382,-100.0,-100.0,-100.0,-100.0
17383,-100.0,-100.0,-100.0,-100.0
17406,-100.0,-100.0,-100.0,-100.0
17413,-100.0,-100.0,-100.0,-100.0
17415,-100.0,-100.0,-100.0,-100.0
17429,-100.0,-100.0,-100.0,-100.0
17437,-100.0,-100.0,-100.0,-100.0
17438,-100.0,-100.0,-100.0,-100.0
17447,-100.0,-100.0,-100.0,-100.0
17448,-100.0,-100.0,-100.0,-100.0
17454,-100.0,-100.0,-100.0,-100.0
17484,-100.0,-100.0,-100.0,-100.0
17486,-100.0,-100.0,-100.0,-100.0
17490,-100.0,-100.0,-100.0,-100.0
17497,-100.0,-100.0,-100.0,-100.0
17508,-100.0,-100.0,-100.0,-100.0
17515,-100.0,-100.0,-100.0,-100.0
17542,-100.0,-100.0,-100.0,-100.0
17544,-100.0,-100.0,-100.0,-100.0
17547,-100.0,-100.0,-100.0,-100.0
17548,-100.0,-100.0,-100.0,-100.0
17558,-100.0,-100.0,-100.0,-100.0
17582,-100.0,-100.0,-100.0,-100.0
17584,-100.0,-100.0,-100.0,-100.0
17597,-100.0,-100.0,-100.0,-100.0
17614,-100.0,-100.0,-100.0,-100.0
17620,-100.0,-100.0,-100.0,-100.0
17630,-100.0,-100.0,-100.0,-100.0
17633,-100.0,-100.0,-100.0,-100.0
17634,-100.0,-100.0,-100.0,-100.0
17646,-100.0,-100.0,-100.0,-100.0
17649,-100.0,-100.0,-100.0,-100.0
17651,-100.0,-100.0,-100.0,-100.0
17655,-100.0,-100.0,-100.0,-100.0
17663,-100.0,-100.0,-100.0,-100.0
17665,-100.0,-100.0,-100.0,-100.0
17669,-100.0,-100.0,-100.0,-100.0
17680,-100.0,-100.0,-100.0,-100.0
17687,-100.0,-100.0,-100.0,-100.0
17705,-100.0,-100.0,-100.0,-100.0
17717,-100.0,-100.0,-100.0,-100.0
17734,-100.0,-100.0,-100.0,-100.0
17742,-100.0,-100.0,-100.0,-100.0
17743,-100.0,-100.0,-100.0,-100.0
17747,-100.0,-100.0,-100.0,-100.0
17756,-100.0,-100.0,-100.0,-100.0
17759,-100.0,-100.0,-100.0,-100.0
17779,-100.0,-100.0,-100.0,-100.0
17792,-100.0,-100.0,-100.0,-100.0
17795,-100.0,-100.0,-100.0,-100.0
17797,-100.0,-100.0,-100.0,-100.0
17812,-100.0,-100.0,-100.0,-100.0
17813,-100.0,-100.0,-100.0,-100.0
17814,-100.0,-100.0,-100.0,-100.0
17817,-100.0,-100.0,-100.0,-100.0
17819,-100.0,-100.0,-100.0,-100.0
17826,-100.0,-100.0,-100.0,-100.0
17834,-100.0,-100.0,-100.0,-100.0
17841,-100.0,-100.0,-100.0,-100.0
17844,-100.0,-100.0,-100.0,-100.0
17857,-100.0,-100.0,-100.0,-100.0
17862,-100.0,-100.0,-100.0,-100.0
17864,-100.0,-100.0,-100.0,-100.0
17866,-100.0,-100.0,-100.0,-100.0
17881,-100.0,-100.0,-100.0,-100.0
17885,-100.0,-100.0,-100.0,-100.0
17886,-100.0,-100.0,-100.0,-100.0
17891,-100.0,-100.0,-100.0,-100.0
17898,-100.0,-100.0,-100.0,-100.0
17913,-100.0,-100.0,-100.0,-100.0
17916,-100.0,-100.0,-100.0,-100.0
17924,-100.0,-100.0,-100.0,-100.0
17925,-100.0,-100.0,-100.0,-100.0
17927,-100.0,-100.0,-100.0,-100.0
17933,-100.0,-100.0,-100.0,-100.0
17936,-100.0,-100.0,-100.0,-100.0
17962,-100.0,-100.0,-100.0,-100.0
17969,-100.0,-100.0,-100.0,-100.0
17970,-100.0,-100.0,-100.0,-100.0
17978,-100.0,-100.0,-100.0,-100.0
17991,-100.0,-100.0,-100.0,-100.0
17992,-100.0,-100.0,-100.0,-100.0
17996,-100.0,-100.0,-100.0,-100.0
18004,-100.0,-100.0,-100.0,-100.0
18006,-100.0,-100.0,-100.0,-100.0
18020,-100.0,-100.0,-100.0,-100.0
18025,-100.0,-100.0,-100.0,-100.0
18034,-100.0,-100.0,-100.0,-100.0
18038,-100.0,-100.0,-100.0,-100.0
18056,-100.0,-100.0,-100.0,-100.0
18072,-100.0,-100.0,-100.0,-100.0
18084,-100.0,-100.0,-100.0,-100.0
18101,-100.0,-100.0,-100.0,-100.0
18122,-100.0,-100.0,-100.0,-100.0
18157,-100.0,-100.0,-100.0,-100.0
18173,-100.0,-100.0,-100.0,-100.0
18189,-100.0,-100.0,-100.0,-100.0
18208,-100.0,-100.0,-100.0,-100.0
18218,-100.0,-100.0,-100.0,-100.0
18244,-100.0,-100.0,-100.0,-100.0
18251,-100.0,-100.0,-100.0,-100.0
18252,-100.0,-100.0,-100.0,-100.0
18268,-100.0,-100.0,-100.0,-100.0
18284,-100.0,-100.0,-100.0,-100.0
18293,-100.0,-100.0,-100.0,-100.0
18312,-100.0,-100.0,-100.0,-100.0
18320,-100.0,-100.0,-100.0,-100.0
18359,-100.0,-100.0,-100.0,-100.0
18362,-100.0,-100.0,-100.0,-100.0
18410,-100.0,-100.0,-100.0,-100.0
18420,-100.0,-100.0,-100.0,-100.0
18430,-100.0,-100.0,-100.0,-100.0
18434,-100.0,-100.0,-100.0,-100.0
18443,-100.0,-100.0,-100.0,-100.0
18448,-100.0,-100.0,-100.0,-100.0
18464,-100.0,-100.0,-100.0,-100.0
18466,-100.0,-100.0,-100.0,-100.0
18468,-100.0,-100.0,-100.0,-100.0
18495,-100.0,-100.0,-100.0,-100.0
18501,-100.0,-100.0,-100.0,-100.0
18502,-100.0,-100.0,-100.0,-100.0
18506,-100.0,-100.0,-100.0,-100.0
18529,-100.0,-100.0,-100.0,-100.0
18539,-100.0,-100.0,-100.0,-100.0
18541,-100.0,-100.0,-100.0,-100.0
18548,-100.0,-100.0,-100.0,-100.0
18580,-100.0,-100.0,-100.0,-100.0
18585,-100.0,-100.0,-100.0,-100.0
18613,-100.0,-100.0,-100.0,-100.0
18618,-100.0,-100.0,-100.0,-100.0
18656,-100.0,-100.0,-100.0,-100.0
18659,-100.0,-100.0,-100.0,-100.0
18665,-100.0,-100.0,-100.0,-100.0
18689,-100.0,-100.0,-100.0,-100.0
18715,-100.0,-100.0,-100.0,-100.0
18734,-100.0,-100.0,-100.0,-100.0
18775,-100.0,-100.0,-100.0,-100.0
18779,-100.0,-100.0,-100.0,-100.0
18789,-100.0,-100.0,-100.0,-100.0
18810,-100.0,-100.0,-100.0,-100.0
18835,-100.0,-100.0,-100.0,-100.0
18837,-100.0,-100.0,-100.0,-100.0
18851,-100.0,-100.0,-100.0,-100.0
18864,-100.0,-100.0,-100.0,-100.0
18876,-100.0,-100.0,-100.0,-100.0
18881,-100.0,-100.0,-100.0,-100.0
18884,-100.0,-100.0,-100.0,-100.0
18891,-100.0,-100.0,-100.0,-100.0
18909,-100.0,-100.0,-100.0,-100.0
18916,-100.0,-100.0,-100.0,-100.0
18935,-100.0,-100.0,-100.0,-100.0
18955,-100.0,-100.0,-100.0,-100.0
18959,-100.0,-100.0,-100.0,-100.0
18984,-100.0,-100.0,-100.0,-100.0
18989,-100.0,-100.0,-100.0,-100.0
19009,-100.0,-100.0,-100.0,-100.0
19018,-100.0,-100.0,-100.0,-100.0
19046,-100.0,-100.0,-100.0,-100.0
19071,-100.0,-100.0,-100.0,-100.0
19076,-100.0,-100.0,-100.0,-100.0
19099,-100.0,-100.0,-100.0,-100.0
19101,-100.0,-100.0,-100.0,-100.0
19105,-100.0,-100.0,-100.0,-100.0
19128,-100.0,-100.0,-100.0,-100.0
19198,-100.0,-100.0,-100.0,-100.0
19210,-100.0,-100.0,-100.0,-100.0
19215,-100.0,-100.0,-100.0,-100.0
19227,-100.0,-100.0,-100.0,-100.0
19250,-100.0,-100.0,-100.0,-100.0
19254,-100.0,-100.0,-100.0,-100.0
19281,-100.0,-100.0,-100.0,-100.0
19284,-100.0,-100.0,-100.0,-100.0
19338,-100.0,-100.0,-100.0,-100.0
19345,-100.0,-100.0,-100.0,-100.0
19356,-100.0,-100.0,-100.0,-100.0
19389,-100.0,-100.0,-100.0,-100.0
19398,-100.0,-100.0,-100.0,-100.0
19405,-100.0,-100.0,-100.0,-100.0
