,A2RG35OL29USI,A2YP8M9VHFXZV,A1L7EVNM2HF85,A2YN6Z2DAW88X,A2Q3SM0KEI497,A1R09GS9W47R5
472480,,100.0,,,-5.0,
472502,,100.0,,,-5.0,
472514,,100.0,,,-6.0,
472591,,100.0,,,-6.0,
472615,,100.0,,,-7.0,
472679,,100.0,,,-7.0,
472708,,100.0,,,-7.0,
472717,,100.0,,,-7.0,
472734,,100.0,,,-8.0,
472748,,100.0,,,-8.0,
472774,,100.0,,,-8.0,
472801,,100.0,,,-8.0,
472845,,100.0,,,-8.0,
472874,,100.0,,,-9.0,
472948,,100.0,,,-9.0,
472958,,100.0,,,-9.0,
472975,,100.0,,,-9.5,
472985,,100.0,,,-10.0,
473000,,100.0,,,-10.0,
473015,,100.0,,,-10.0,
473027,,100.0,,,-10.5,
473053,,100.0,,,-11.0,
473080,,100.0,,,-11.0,
473129,,100.0,,,-11.0,
473155,,100.0,,,-12.0,
473241,,100.0,,,-12.0,
473275,,100.0,,,-13.0,
473304,,100.0,,,-13.0,
473310,,100.0,,,-13.0,
473336,,100.0,,,-14.5,
473355,,100.0,,,-16.0,
473374,,100.0,,,-16.0,
473399,,100.0,,,-16.0,
473423,,100.0,,,-16.0,
473451,,100.0,,,-16.5,
473453,,100.0,,,-17.0,
473480,,100.0,,,-17.0,
473481,,100.0,,,-17.0,
473504,,100.0,,,-18.0,
473570,,100.0,,,-18.0,
473579,,100.0,,,-19.0,
473648,,100.0,,,-19.0,
473670,,100.0,,,-20.0,
473760,,100.0,,,-20.0,
473805,,100.0,,,-21.0,
473834,,100.0,,,-21.0,
473854,,100.0,,,-22.0,
473882,,100.0,,,-22.0,
473903,,100.0,,,-23.0,
473930,,100.0,,,-23.0,
473949,,100.0,,,-24.0,
474004,,100.0,,,-24.0,
474014,,100.0,,,-25.0,
474086,,100.0,,,-25.0,
474106,,100.0,,,-26.0,
474173,,100.0,,,-26.0,
474191,,100.0,,,-27.0,
474205,,100.0,,,-27.0,
474218,,100.0,,,-28.0,
474297,,100.0,,,-28.0,
474335,,100.0,,,-29.0,
474408,,100.0,,,-29.0,
474434,,100.0,,,-30.0,
474452,,100.0,,,-30.0,
474465,,100.0,,,-31.0,
474500,,100.0,,,-31.0,
474510,,100.0,,,-32.0,
474544,,100.0,,,-32.0,
474563,,100.0,,,-33.0,
474577,,100.0,,,-33.0,
474599,,100.0,,,-34.0,
474634,,100.0,,,-34.0,
474655,,100.0,,,-35.0,
474698,,100.0,,,-35.0,
474717,,100.0,,,-36.0,
474761,,100.0,,,-36.0,
474776,,100.0,,,-37.0,
474815,,100.0,,,-37.0,
474827,,100.0,,,-38.0,
474858,,100.0,,,-38.0,
474865,,100.0,,,-39.0,
474908,,100.0,,,-39.0,
474923,,100.0,,,-40.0,
474964,,100.0,,,-40.0,
474980,,100.0,,,-41.0,
475015,,100.0,,,-41.0,
475026,,100.0,,,-42.0,
475062,,100.0,,,-42.0,
475072,,100.0,,,-43.0,
475114,,100.0,,,-43.0,
475125,,100.0,,,-44.0,
475163,,100.0,,,-44.0,
475183,,100.0,,,-45.0,
475228,,100.0,,,-45.0,
475256,,100.0,,,-46.0,
475286,,100.0,,,-46.0,
475298,,100.0,,,-47.0,
475360,,100.0,,,-47.0,
475382,,100.0,,,-48.0,
475431,,100.0,,,-48.0,
475448,,100.0,,,-49.0,
475488,,100.0,,,-49.0,
475499,,100.0,,,-50.0,
475545,,100.0,,,-50.0,
475557,,100.0,,,-51.0,
475594,,100.0,,,-51.0,
475608,,100.0,,,-52.0,
475648,,100.0,,,-52.0,
475661,,100.0,,,-53.0,
475709,,100.0,,,-53.0,
475712,,100.0,,,-54.0,
475728,,100.0,,,-54.0,
475743,,100.0,,,-55.0,
475790,,100.0,,,-55.0,
475808,,100.0,,,-56.0,
475823,,100.0,,,-56.0,
475839,,100.0,,,-57.0,
475856,,100.0,,,-57.0,
475877,,100.0,,,-58.0,
475914,,100.0,,,-58.0,
475924,,100.0,,,-59.0,
475973,,100.0,,,-59.0,
475998,,100.0,,,-60.0,
476047,,100.0,,,-60.0,
476061,,100.0,,,-61.0,
476110,,100.0,,,-61.0,
476124,,100.0,,,-62.0,
476158,,100.0,,,-62.0,
476171,,100.0,,,-63.0,
476212,,100.0,,,-63.0,
476224,,100.0,,,-64.0,
476271,,100.0,,,-64.0,
476288,,100.0,,,-65.0,
476324,,100.0,,,-65.0,
476338,,100.0,,,-66.0,
476373,,100.0,,,-66.0,
476391,,100.0,,,-67.0,
476406,,100.0,,,-67.0,
476427,,100.0,,,-68.0,
476472,,100.0,,,-68.0,
476486,,100.0,,,-69.0,
476530,,100.0,,,-69.0,
476549,,100.0,,,-70.0,
476564,,100.0,,,-70.0,
476570,,100.0,,,-71.0,
476613,,100.0,,,-71.0,
476629,,100.0,,,-72.0,
476681,,100.0,,,-72.0,
476705,,100.0,,,-73.0,
476752,,100.0,,,-73.0,
476764,,100.0,,,-74.0,
476846,,100.0,,,-74.0,
476873,,100.0,,,-75.0,
476901,,100.0,,,-75.0,
476924,,100.0,,,-76.0,
476973,,100.0,,,-76.0,
476990,,100.0,,,-77.0,
477022,,100.0,,,-77.0,
477038,,100.0,,,-78.0,
477082,,100.0,,,-78.0,
477101,,100.0,,,-79.0,
477170,,100.0,,,-79.0,
477202,,100.0,,,-81.0,
477251,,100.0,,,-81.0,
477266,,100.0,,,-82.0,
477316,,100.0,,,-82.0,
477332,,100.0,,,-83.0,
477375,,100.0,,,-83.0,
477394,,100.0,,,-84.0,
477425,,100.0,,,-84.0,
477438,,100.0,,,-85.0,
477456,,100.0,,,-85.0,
477472,,100.0,,,-86.0,
477520,,100.0,,,-86.0,
477531,,100.0,,,-87.0,
477574,,100.0,,,-87.0,
477588,,100.0,,,-88.0,
477629,,100.0,,,-88.0,
477645,,100.0,,,-89.0,
477687,,100.0,,,-89.0,
477699,,100.0,,,-90.0,
477738,,100.0,,,-90.0,
477761,,100.0,,,-91.0,
479122,,100.0,,,-91.0,
479130,,100.0,,,-92.0,
479181,,100.0,,,-92.0,
479191,,100.0,,,-93.0,
479242,,100.0,,,-93.0,
479258,,100.0,,,-94.0,
483144,,100.0,,,-94.0,
483161,,100.0,,,-94.0,
483211,,100.0,,,-94.0,
483237,,100.0,,,-94.0,
483264,,100.0,,,-94.0,
483290,,100.0,,,-94.0,
483316,,100.0,,,-94.0,
488674,,100.0,,,-94.0,
488703,,100.0,,,-94.0,
488741,,100.0,,,-94.0,
488768,,100.0,,,-94.0,
488795,,100.0,,,-94.0,
488821,,100.0,,,-94.0,
488873,,100.0,,,-94.0,
489072,,100.0,,,-94.0,
489102,,100.0,,,-94.0,
489140,,100.0,,,-94.0,
489167,,100.0,,,-94.0,
489193,,100.0,,,-94.0,
489298,,100.0,,,-94.0,
489327,,100.0,,,-94.0,
489367,,100.0,,,-94.0,
489394,,100.0,,,-94.0,
489419,,100.0,,,-94.0,
489446,,100.0,,,-94.0,
489646,,100.0,,,-94.0,
489674,,100.0,,,-94.0,
489698,,100.0,,,-94.0,
489724,,100.0,,,-94.0,
489752,,100.0,,,-94.0,
489926,,100.0,,,-94.0,
489952,,100.0,,,-94.0,
489992,,100.0,,,-94.0,
490020,,100.0,,,-94.0,
490470,,100.0,,,-94.0,
490497,,100.0,,,-94.0,
490549,,100.0,,,-94.0,
490576,,100.0,,,-94.0,
490629,,100.0,,,-94.0,
491121,,100.0,,,-94.0,
491151,,100.0,,,-94.0,
491176,,100.0,,,-94.0,
491204,,100.0,,,-94.0,
491230,,100.0,,,-94.0,
491255,,100.0,,,-94.0,
491276,,100.0,,,-94.0,
491403,,100.0,,,-94.0,
491429,,100.0,,,-94.0,
491455,,100.0,,,-94.0,
491483,,100.0,,,-94.0,
491497,,100.0,,,-94.0,
491524,,100.0,,,-94.0,
491603,,100.0,,,-94.0,
491654,,100.0,,,-94.0,
491678,,100.0,,,-94.0,
491697,,100.0,,,-94.0,
491720,,100.0,,,-94.0,
491746,,100.0,,,-94.0,
499179,,100.0,,,-94.0,
499207,,100.0,,,-94.0,
499258,,100.0,,,-94.0,
499285,,100.0,,,-94.0,
499311,,100.0,,,-94.0,
499338,,100.0,,,-94.0,
499380,,100.0,,,-94.0,
502489,,100.0,,,-94.0,
502516,,100.0,,,-94.0,
502566,,100.0,,,-94.0,
502583,,100.0,,,-94.0,
502609,,100.0,,,-94.0,
502635,,100.0,,,-94.0,
502663,,100.0,,,-94.0,
502740,,100.0,,,-94.0,
502767,,100.0,,,-94.0,
502792,,100.0,,,-94.0,
502809,,100.0,,,-94.0,
502836,,100.0,,,-94.0,
502888,,100.0,,,-94.0,
502940,,100.0,,,-94.0,
502966,,100.0,,,-94.0,
502992,,100.0,,,-94.0,
503018,,100.0,,,-94.0,
503034,,100.0,,,-94.0,
503140,,100.0,,,-94.0,
503167,,100.0,,,-94.0,
503192,,100.0,,,-94.0,
503218,,100.0,,,-94.0,
503235,,100.0,,,-94.0,
503262,,100.0,,,-94.0,
503366,,100.0,,,-94.0,
503394,,100.0,,,-94.0,
503418,,100.0,,,-94.0,
503444,,100.0,,,-94.0,
503460,,100.0,,,-94.0,
503566,,100.0,,,-94.0,
503594,,100.0,,,-94.0,
503643,,100.0,,,-94.0,
503661,,100.0,,,-94.0,
503738,,100.0,,,-94.0,
503765,,100.0,,,-94.0,
503792,,100.0,,,-94.0,
503817,,100.0,,,-94.0,
503845,,100.0,,,-94.0,
503911,,100.0,,,-94.0,
503939,,100.0,,,-94.0,
503963,,100.0,,,-94.0,
503989,,100.0,,,-94.0,
504069,,100.0,,,-94.0,
504085,,100.0,,,-94.0,
504138,,100.0,,,-94.0,
504164,,100.0,,,-94.0,
505866,,100.0,,,-94.0,
505893,,100.0,,,-94.0,
505919,,100.0,,,-94.0,
505945,,100.0,,,-94.0,
505972,,100.0,,,-94.0,
505999,,100.0,,,-94.0,
506012,,100.0,,,-94.0,
506042,,100.0,,,-94.0,
506196,,100.0,,,-94.0,
506214,,100.0,,,-94.0,
506242,,100.0,,,-94.0,
506265,,100.0,,,-94.0,
506291,,100.0,,,-94.0,
506318,,100.0,,,-94.0,
506424,,100.0,,,-94.0,
506440,,100.0,,,-94.0,
506463,,100.0,,,-94.0,
506493,,100.0,,,-94.0,
506517,,100.0,,,-94.0,
506623,,100.0,,,-94.0,
506641,,100.0,,,-94.0,
506666,,100.0,,,-94.0,
506691,,100.0,,,-94.0,
506718,,100.0,,,-94.0,
506744,,100.0,,,-94.0,
506769,,100.0,,,-94.0,
506797,,100.0,,,-94.0,
506822,,100.0,,,-94.0,
506849,,100.0,,,-94.0,
506868,,100.0,,,-94.0,
506889,,100.0,,,-94.0,
506969,,100.0,,,-94.0,
506995,,100.0,,,-94.0,
507022,,100.0,,,-94.0,
507043,,100.0,,,-94.0,
507048,,100.0,,,-93.5,
507056,,100.0,,,-93.0,
507063,,100.0,,,-93.0,
507127,,100.0,,,-93.0,
507142,,100.0,,,-92.5,
507143,,100.0,,,-92.0,
507169,,100.0,,,-92.0,
507194,,100.0,,,-92.0,
507211,,100.0,,,-92.0,
507220,,100.0,,,-91.5,
507229,,100.0,,,-91.0,
507273,,100.0,,,-91.0,
507285,,100.0,,,-91.0,
507304,,100.0,,,-90.0,
507314,,100.0,,,-90.0,
507345,,100.0,,,-90.0,
507375,,100.0,,,-90.0,
507378,,100.0,,,-90.0,
507397,,100.0,,,-89.0,
507419,,100.0,,,-89.0,
507489,,100.0,,,-89.0,
507515,,100.0,,,-89.0,
507541,,100.0,,,-89.0,
507568,,100.0,,,-89.0,
507594,,100.0,,,-89.0,
507673,,100.0,,,-89.0,
507700,,100.0,,,-89.0,
507741,,100.0,,,-89.0,
507767,,100.0,,,-89.0,
507846,,100.0,,,-89.0,
507873,,100.0,,,-89.0,
507899,,100.0,,,-89.0,
507914,,100.0,,,-89.0,
507940,,100.0,,,-89.0,
507966,,100.0,,,-89.0,
507993,,100.0,,,-89.0,
508019,,100.0,,,-89.0,
508046,,100.0,,,-89.0,
508071,,100.0,,,-89.0,
508099,,100.0,,,-89.0,
508126,,100.0,,,-89.0,
508140,,100.0,,,-89.0,
508170,,100.0,,,-89.0,
508193,,100.0,,,-89.0,
508221,,100.0,,,-89.0,
508245,,100.0,,,-89.0,
508270,,100.0,,,-89.0,
508296,,100.0,,,-89.0,
508324,,100.0,,,-89.0,
508340,,100.0,,,-89.0,
508366,,100.0,,,-89.0,
508391,,100.0,,,-89.0,
508419,,100.0,,,-89.0,
508445,,100.0,,,-89.0,
508471,,100.0,,,-89.0,
508565,,100.0,,,-89.0,
508592,,100.0,,,-89.0,
508618,,100.0,,,-89.0,
508644,,100.0,,,-89.0,
508671,,100.0,,,-89.0,
508697,,100.0,,,-89.0,
508851,,100.0,,,-89.0,
508879,,100.0,,,-88.0,
508955,,100.0,,,-88.0,
508973,,100.0,,,-87.0,
509035,,100.0,,,-87.0,
509055,,100.0,,,-86.0,
509087,,100.0,,,-86.0,
509115,,100.0,,,-85.0,
509193,,100.0,,,-85.0,
509211,,100.0,,,-84.0,
509297,,100.0,,,-84.0,
509325,,100.0,,,-83.0,
509409,,100.0,,,-83.0,
509417,,100.0,,,-82.5,
509419,,100.0,,,-82.0,
509443,,100.0,,,-82.0,
509469,,100.0,,,-82.0,
509502,,100.0,,,-82.0,
509524,,100.0,,,-81.0,
509574,,100.0,,,-81.0,
509618,,100.0,,,-81.0,
509620,,100.0,,,-80.5,
509640,,100.0,,,-80.0,
509643,,100.0,,,-80.0,
509679,,100.0,,,-80.0,
509694,,100.0,,,-80.0,
509723,,100.0,,,-80.0,
509749,,100.0,,,-80.0,
509811,,100.0,,,-80.0,
509829,,100.0,,,-80.0,
509849,,100.0,,,-80.0,
509869,,100.0,,,-80.0,
509899,,100.0,,,-80.0,
509974,,100.0,,,-80.0,
510001,,100.0,,,-80.0,
510025,,100.0,,,-80.0,
510042,,100.0,,,-80.0,
510070,,100.0,,,-80.0,
510150,,100.0,,,-80.0,
510175,,100.0,,,-80.0,
510201,,100.0,,,-80.0,
510227,,100.0,,,-80.0,
510255,,100.0,,,-80.0,
510296,,100.0,,,-80.0,
510322,,100.0,,,-80.0,
510349,,100.0,,,-80.0,
510378,,100.0,,,-80.0,
510400,,100.0,,,-80.0,
510430,,100.0,,,-80.0,
510468,,100.0,,,-80.0,
510499,,100.0,,,-80.0,
510521,,100.0,,,-80.0,
510547,,100.0,,,-80.0,
510573,,100.0,,,-80.0,
510600,,100.0,,,-80.0,
510678,,100.0,,,-80.0,
510696,,100.0,,,-80.0,
510720,,100.0,,,-80.0,
510747,,100.0,,,-80.0,
510851,,100.0,,,-80.0,
510878,,100.0,,,-80.0,
510893,,100.0,,,-80.0,
510919,,100.0,,,-80.0,
510947,,100.0,,,-80.0,
510972,,100.0,,,-80.0,
511121,,100.0,,,-80.0,
511149,,100.0,,,-80.0,
511172,,100.0,,,-80.0,
511199,,100.0,,,-80.0,
511252,,100.0,,,-80.0,
511304,,100.0,,,-80.0,
511345,,100.0,,,-80.0,
511370,,100.0,,,-80.0,
511396,,100.0,,,-80.0,
511475,,100.0,,,-80.0,
511481,,100.0,,,-80.0,
511502,,100.0,,,-79.5,
511511,,100.0,,,-79.0,
511527,,100.0,,,-79.0,
511543,,100.0,,,-79.0,
511570,,100.0,,,-79.0,
511586,,100.0,,,-79.0,
511599,,100.0,,,-78.5,
511603,,100.0,,,-78.0,
511639,,100.0,,,-78.0,
511661,,100.0,,,-77.0,
511675,,100.0,,,-77.0,
511701,,100.0,,,-77.0,
511727,,100.0,,,-77.0,
511749,,100.0,,,-77.0,
511753,,100.0,,,-76.5,
511762,,100.0,,,-76.0,
511769,,100.0,,,-76.0,
511795,,100.0,,,-76.0,
511859,,100.0,,,-76.0,
511876,,100.0,,,-75.5,
511901,,100.0,,,-75.0,
511902,,100.0,,,-75.0,
511927,,100.0,,,-75.0,
511941,,100.0,,,-75.0,
511953,,100.0,,,-74.66666666666667,
511970,,100.0,,,-74.33333333333333,
511983,,100.0,,,-74.0,
511999,,100.0,,,-74.0,
512023,,100.0,,,-74.0,
512045,,100.0,,,-73.0,
512048,,100.0,,,-73.0,
512059,,100.0,,,-73.0,
512074,,100.0,,,-72.5,
512080,,100.0,,,-72.0,
512101,,100.0,,,-72.0,
512117,,100.0,,,-72.0,
512127,,100.0,,,-71.5,
512131,,100.0,,,-71.0,
512153,,100.0,,,-71.0,
512170,,100.0,,,-71.0,
512173,,100.0,,,-70.0,
512179,,100.0,,,-70.0,
512189,,100.0,,,-70.0,
512203,,100.0,,,-69.0,
512242,,100.0,,,-69.0,
512261,,100.0,,,-68.0,
512323,,100.0,,,-68.0,
512376,,100.0,,,-65.0,
512413,,100.0,,,-65.0,
512421,,100.0,,,-64.5,
512432,,100.0,,,-64.0,
512448,,100.0,,,-64.0,
512473,,100.0,,,-64.0,
512476,,100.0,,,-64.0,
512490,,100.0,,,-63.0,
512499,,100.0,,,-63.0,
512526,,100.0,,,-63.0,
512535,,100.0,,,-63.0,
512550,,100.0,,,-62.0,
512552,,100.0,,,-62.0,
512580,,100.0,,,-62.0,
512602,,100.0,,,-62.0,
512604,,100.0,,,-61.0,
512644,,100.0,,,-61.0,
512646,,100.0,,,-60.5,
512660,,100.0,,,-60.0,
512674,,100.0,,,-60.0,
512698,,100.0,,,-60.0,
512699,,100.0,,,-59.5,
512716,,100.0,,,-59.0,
512725,,100.0,,,-59.0,
512754,,100.0,,,-59.0,
512758,,100.0,,,-58.5,
512773,,100.0,,,-58.0,
512805,,100.0,,,-58.0,
512810,,100.0,,,-58.0,
512826,,100.0,,,-57.0,
512860,,100.0,,,-57.0,
512879,,100.0,,,-56.0,
512918,,100.0,,,-56.0,
512934,,100.0,,,-55.0,
512975,,100.0,,,-55.0,
512989,,100.0,,,-54.0,
513029,,100.0,,,-54.0,
513033,,100.0,,,-53.0,
513072,,100.0,,,-53.0,
513085,,100.0,,,-52.0,
513128,,100.0,,,-52.0,
513141,,100.0,,,-51.0,
513184,,100.0,,,-51.0,
513205,,100.0,,,-50.0,
513245,,100.0,,,-50.0,
513256,,100.0,,,-49.0,
513257,,100.0,,,,
513523,,100.0,,,,
513553,,100.0,,,,
513605,,100.0,,,,
513655,,100.0,,,,
513698,,100.0,,,,
513896,,100.0,,,,
513926,,100.0,,,,
513976,,100.0,,,,
514081,,100.0,,,,
514109,,100.0,,,,
514149,,100.0,,,,
514176,,100.0,,,,
514254,,100.0,,,,
514282,,100.0,,,,
514307,,100.0,,,,
514322,,100.0,,,,
514428,,100.0,,,,
514456,,100.0,,,,
514481,,100.0,,,,
514508,,100.0,,,,
514575,,100.0,,,,
514604,,100.0,,,,
514653,,100.0,,,,
514733,,100.0,,,,
514750,,100.0,,,,
514775,,100.0,,,,
514801,,100.0,,,,
514906,,100.0,,,,
514934,,100.0,,,,
514959,,100.0,,,,
515052,,100.0,,,,
515080,,100.0,,,,
515104,,100.0,,,,
515132,,100.0,,,,
515225,,100.0,,,,
515254,,100.0,,,,
515281,,100.0,,,,
515809,,100.0,,,,
515825,,100.0,,,,
515850,,100.0,,,,
515877,,100.0,,,,
515903,,100.0,,,,
515929,,100.0,,,,
515956,,100.0,,,,
516024,,100.0,,,,
516050,,100.0,,,,
516075,,100.0,,,,
516103,,100.0,,,,
516156,,100.0,,,,
516235,,100.0,,,,
516252,,100.0,,,,
516305,,100.0,,,,
516355,,100.0,,,,
516383,,100.0,,,,
516434,,100.0,,,,
516450,,100.0,,,,
516555,,100.0,,,,
516583,,100.0,,,,
516607,,100.0,,,,
516877,,100.0,,,,
516902,,100.0,,,,
516927,,100.0,,,,
516953,,100.0,,,,
516979,,100.0,,,,
517086,,100.0,,,,
517103,,100.0,,,,
517155,,100.0,,,,
517258,,100.0,,,,
517287,,100.0,,,,
517301,,100.0,,,,
517327,,100.0,,,,
517406,,100.0,,,,
517434,,100.0,,,,
517485,,100.0,,,,
517512,,100.0,,,,
517582,,100.0,,,,
517608,,100.0,,,,
517726,,100.0,,,,
517759,,100.0,,,,
517810,,100.0,,,,
517833,,100.0,,,,
517913,,100.0,,,,
517939,,100.0,,,,
517955,,100.0,,,,
517999,,100.0,,,,
518084,,100.0,,,,
518118,,100.0,,,,
518154,,100.0,,,,
518160,,100.0,,,,
518265,,100.0,,,,
518289,,100.0,,,,
518318,,100.0,,,,
518336,,100.0,,,,
518367,,100.0,,,,
518389,,100.0,,,,
518495,,100.0,,,,
518525,,100.0,,,,
518547,,100.0,,,,
518579,,100.0,,,,
518580,,100.0,,,,
518614,,100.0,,,,
518717,,100.0,,,,
518743,,100.0,,,,
518778,,100.0,,,,
518790,,100.0,,,,
518807,,100.0,,,,
518911,,100.0,,,,
518941,,100.0,,,,
518964,,100.0,,,,
518991,,100.0,,,,
519083,,100.0,,,,
519114,,100.0,,,,
519140,,100.0,,,,
519162,,100.0,,,,
519191,,100.0,,,,
519282,,100.0,,,,
519313,,100.0,,,,
519335,,100.0,,,,
519432,,100.0,,,,
519459,,100.0,,,,
519498,,100.0,,,,
519512,,100.0,,,,
519535,,100.0,,,,
519643,,100.0,,,,
519659,,100.0,,,,
519684,,100.0,,,,
519708,,100.0,,,,
519840,,100.0,,,,
519860,,100.0,,,,
519887,,100.0,,,,
519909,,100.0,,,,
519936,,100.0,,,,
520039,,100.0,,,,
520069,,100.0,,,,
520084,,100.0,,,,
520110,,100.0,,,,
523215,,100.0,,,,
523244,,100.0,,,,
523283,,100.0,,,,
523312,,100.0,,,,
523336,,100.0,,,,
523363,,100.0,,,,
523388,,100.0,,,,
523416,,100.0,,,,
523513,,100.0,,,,
523564,,100.0,,,,
523614,,100.0,,,,
523669,,100.0,,,,
523741,,100.0,,,,
523790,,100.0,,,,
523840,,100.0,,,,
523868,,100.0,,,,
523987,,100.0,,,,
524016,,100.0,,,,
524066,,100.0,,,,
524092,,100.0,,,,
524188,,100.0,,,,
524214,,100.0,,,,
524241,,100.0,,,,
524320,,100.0,,,,
524440,,100.0,,,,
524467,,100.0,,,,
524501,,100.0,,,,
524560,,100.0,,,,
524638,,100.0,,,,
524666,,100.0,,,,
524690,,100.0,,,,
524718,,100.0,,,,
524743,,100.0,,,,
524770,,100.0,,,,
524872,,100.0,,,,
524899,,100.0,,,,
524925,,100.0,,,,
524947,,100.0,,,,
524971,,100.0,,,,
524989,,100.0,,,,
525092,,100.0,,,,
525123,,100.0,,,,
525145,,100.0,,,,
525171,,100.0,,,,
525265,,100.0,,,,
525294,,100.0,,,,
525317,,100.0,,,,
525342,,100.0,,,,
525371,,100.0,,,,
525437,,100.0,,,,
525492,,100.0,,,,
525542,,100.0,,,,
525620,,100.0,,,,
525638,,100.0,,,,
525662,,100.0,,,,
525688,,100.0,,,,
525716,,100.0,,,,
525821,,100.0,,,,
525837,,100.0,,,,
525863,,100.0,,,,
525889,,100.0,,,,
525967,,100.0,,,,
525995,,100.0,,,,
526046,,100.0,,,,
526116,,100.0,,,,
526145,,100.0,,,,
526193,,100.0,,,,
526219,,100.0,,,,
526313,,100.0,,,,
526342,,100.0,,,,
526367,,100.0,,,,
526472,,100.0,,,,
526489,,100.0,,,,
526538,,100.0,,,,
526645,,100.0,,,,
526673,,100.0,,,,
526691,,100.0,,,,
526715,,100.0,,,,
526819,,100.0,,,,
526845,,100.0,,,,
526872,,100.0,,,,
526992,,100.0,,,,
527020,,100.0,,,,
527044,,100.0,,,,
527243,,100.0,,,,
527271,,100.0,,,,
527295,,100.0,,,,
527416,,100.0,,,,
527447,,100.0,,,,
527469,,100.0,,,,
527496,,100.0,,,,
527616,,100.0,,,,
527645,,100.0,,,,
527670,,100.0,,,,
527695,,100.0,,,,
527722,,100.0,,,,
527750,,100.0,,,,
527816,,100.0,,,,
527844,,100.0,,,,
527869,,100.0,,,,
527896,,100.0,,,,
527922,,100.0,,,,
527990,,100.0,,,,
528018,,100.0,,,,
528068,,100.0,,,,
528094,,100.0,,,,
528124,,100.0,,,,
528189,,100.0,,,,
528217,,100.0,,,,
528241,,100.0,,,,
528267,,100.0,,,,
528295,,100.0,,,,
528373,,100.0,,,,
528392,,100.0,,,,
528415,,100.0,,,,
528441,,100.0,,,,
528547,,100.0,,,,
528579,,100.0,,,,
528619,,100.0,,,,
528720,,100.0,,,,
528749,,100.0,,,,
528798,,100.0,,,,
528814,,100.0,,,,
528893,,100.0,,,,
528948,,100.0,,,,
529000,,100.0,,,,
529118,,100.0,,,,
529148,,100.0,,,,
529176,,100.0,,,,
529202,,100.0,,,,
529230,,100.0,,,,
529322,,100.0,,,,
529348,,100.0,,,,
529391,,100.0,,,,
529399,,100.0,,,,
529495,,100.0,,,,
529522,,100.0,,,,
529545,,100.0,,,,
529573,,100.0,,,,
529602,,100.0,,,,
529668,,100.0,,,,
529715,,100.0,,,,
529734,,100.0,,,,
529745,,100.0,,,,
529771,,100.0,,,,
529798,,100.0,,,,
529876,,100.0,,,,
529893,,100.0,,,,
529918,,100.0,,,,
529944,,100.0,,,,
529970,,100.0,,,,
529997,,100.0,,,,
530076,,100.0,,,,
530094,,100.0,,,,
530120,,100.0,,,,
530145,,100.0,,,,
530171,,100.0,,,,
530201,,100.0,,,,
530277,,100.0,,,,
530303,,100.0,,,,
530319,,100.0,,,,
530345,,100.0,,,,
530371,,100.0,,,,
530476,,100.0,,,,
530503,,100.0,,,,
530528,,100.0,,,,
530545,,100.0,,,,
530649,,100.0,,,,
530677,,100.0,,,,
530701,,100.0,,,,
530728,,100.0,,,,
530744,,100.0,,,,
530847,,100.0,,,,
530899,,100.0,,,,
530994,,100.0,,,,
531023,,100.0,,,,
531047,,100.0,,,,
531072,,100.0,,,,
531099,,100.0,,,,
531393,,100.0,,,,
531421,,100.0,,,,
531445,,100.0,,,,
531472,,100.0,,,,
531499,,100.0,,,,
539130,,100.0,,,,
539153,,100.0,,,,
539184,,100.0,,,,
539204,,100.0,,,,
539246,,100.0,,,,
539267,,100.0,,,,
539287,,100.0,,,,
539330,,100.0,,,,
539350,,100.0,,,,
539372,,100.0,,,,
539393,,100.0,,,,
539404,,100.0,,,,
539424,,100.0,,,,
539445,,100.0,,,,
539467,,100.0,,,,
539487,,100.0,,,,
539508,,100.0,,,,
539531,,100.0,,,,
539550,,100.0,,,,
539571,,100.0,,,,
539593,,100.0,,,,
539602,,100.0,,,,
539624,,100.0,,,,
539645,,100.0,,,,
539665,,100.0,,,,
539687,,100.0,,,,
539708,,100.0,,,,
539728,,100.0,,,,
539750,,100.0,,,,
539771,,100.0,,,,
539791,,100.0,,,,
539813,,100.0,,,,
539823,,100.0,,,,
539845,,100.0,,,,
539866,,100.0,,,,
539887,,100.0,,,,
539908,,100.0,,,,
539930,,100.0,,,,
539949,,100.0,,,,
539969,,100.0,,,,
539991,,100.0,,,,
540011,,100.0,,,,
540032,,100.0,,,,
540043,,100.0,,,,
540063,,100.0,,,,
540085,,100.0,,,,
540107,,100.0,,,,
540126,,100.0,,,,
540148,,100.0,,,,
540169,,100.0,,,,
540189,,100.0,,,,
540195,,100.0,,,,
540196,,100.0,,100.0,,
540211,,100.0,,98.0,,
540227,,100.0,,98.0,,
540232,,100.0,,97.0,,
540251,,100.0,,96.0,,
540253,,100.0,,96.0,,
540263,,100.0,,96.0,,
540266,,100.0,,96.0,,
540275,,100.0,,95.0,,
540285,,100.0,,95.0,,
540292,,100.0,,95.0,,
540303,,100.0,,94.0,,
540306,,100.0,,94.0,,
540315,,100.0,,94.0,,
540326,,100.0,,93.66666666666667,,
540347,,100.0,,93.33333333333333,,
540353,,100.0,,93.0,,
540369,,100.0,,93.0,,
540372,,100.0,,93.0,,
540379,,100.0,,92.0,,
540389,,100.0,,91.66666666666667,,
540410,,100.0,,91.33333333333333,,
540430,,100.0,,91.0,,
540432,,100.0,,90.33333333333333,,
