,A1NRY8F9U4AYE,A2OSJ7ONK5Y0A,A3UTSRN8QLKWE,A1EK8YNHZHTW1,A2EZVULYVJOPN
494292,-100.0,-100.0,-100.0,-100.0,-100.0
494312,-100.0,-100.0,-100.0,-100.0,-100.0
494336,-100.0,-100.0,-100.0,-100.0,-100.0
494366,-100.0,-100.0,-100.0,-100.0,-100.0
494376,-100.0,-100.0,-100.0,-100.0,-100.0
494400,-100.0,-100.0,-100.0,-100.0,-100.0
494418,-100.0,-100.0,-100.0,-100.0,-100.0
494433,-100.0,-100.0,-100.0,-100.0,-100.0
494444,-100.0,-100.0,-100.0,-100.0,-100.0
494468,-100.0,-100.0,-100.0,-100.0,-100.0
494492,-100.0,-100.0,-100.0,-100.0,-100.0
494502,-100.0,-100.0,-100.0,-100.0,-100.0
494512,-100.0,-100.0,-100.0,-100.0,-100.0
494540,-100.0,-100.0,-100.0,-100.0,-100.0
494555,-100.0,-100.0,-100.0,-100.0,-100.0
494564,-100.0,-100.0,-100.0,-100.0,-100.0
494577,-100.0,-100.0,-100.0,-100.0,-100.0
494601,-100.0,-100.0,-100.0,-100.0,-100.0
494648,-100.0,-100.0,-100.0,-100.0,-100.0
494653,-100.0,-100.0,-100.0,-100.0,-100.0
494686,-100.0,-100.0,-100.0,-100.0,-100.0
494705,-100.0,-100.0,-100.0,-100.0,-100.0
494719,-100.0,-100.0,-100.0,-100.0,-100.0
494742,-100.0,-100.0,-100.0,-100.0,-100.0
494775,-100.0,-100.0,-100.0,-100.0,-100.0
494781,-100.0,-100.0,-100.0,-100.0,-100.0
494794,-100.0,-100.0,-100.0,-100.0,-100.0
494805,-100.0,-100.0,-100.0,-100.0,-100.0
494834,-100.0,-100.0,-100.0,-100.0,-100.0
494867,-100.0,-100.0,-100.0,-100.0,-100.0
494884,-100.0,-100.0,-100.0,-100.0,-100.0
494890,-100.0,-100.0,-100.0,-100.0,-100.0
494908,-100.0,-100.0,-100.0,-100.0,-100.0
494935,-100.0,-100.0,-100.0,-100.0,-100.0
494963,-100.0,-100.0,-100.0,-100.0,-100.0
494976,-100.0,-100.0,-100.0,-100.0,-100.0
494990,-100.0,-100.0,-100.0,-100.0,-100.0
495007,-100.0,-100.0,-100.0,-100.0,-100.0
495031,-100.0,-100.0,-100.0,-100.0,-100.0
495039,-100.0,-100.0,-100.0,-100.0,-100.0
495050,-100.0,-100.0,-100.0,-100.0,-100.0
495068,-100.0,-100.0,-100.0,-100.0,-100.0
495110,-100.0,-100.0,-100.0,-100.0,-100.0
495134,-100.0,-100.0,-100.0,-100.0,-100.0
495164,-100.0,-100.0,-100.0,-100.0,-100.0
495177,-100.0,-100.0,-100.0,-100.0,-100.0
495188,-100.0,-100.0,-100.0,-100.0,-100.0
495206,-100.0,-100.0,-100.0,-100.0,-100.0
495225,-100.0,-100.0,-100.0,-100.0,-100.0
495231,-100.0,-100.0,-100.0,-100.0,-100.0
495239,-100.0,-100.0,-100.0,-100.0,-100.0
495268,-100.0,-100.0,-100.0,-100.0,-100.0
495284,-100.0,-100.0,-100.0,-100.0,-100.0
495293,-100.0,-100.0,-100.0,-100.0,-100.0
495312,-100.0,-100.0,-100.0,-100.0,-100.0
495334,-100.0,-100.0,-100.0,-100.0,-100.0
495358,-100.0,-100.0,-100.0,-100.0,-100.0
495369,-100.0,-100.0,-100.0,-100.0,-100.0
495382,-100.0,-100.0,-100.0,-100.0,-100.0
495406,-100.0,-100.0,-100.0,-100.0,-100.0
495430,-100.0,-100.0,-100.0,-100.0,-100.0
495445,-100.0,-100.0,-100.0,-100.0,-100.0
495455,-100.0,-100.0,-100.0,-100.0,-100.0
495465,-100.0,-100.0,-100.0,-100.0,-100.0
495503,-100.0,-100.0,-100.0,-100.0,-100.0
495534,-100.0,-100.0,-100.0,-100.0,-100.0
495562,-100.0,-100.0,-100.0,-100.0,-100.0
495572,-100.0,-100.0,-100.0,-100.0,-100.0
495582,-100.0,-100.0,-100.0,-100.0,-100.0
495602,-100.0,-100.0,-100.0,-100.0,-100.0
495630,-100.0,-100.0,-100.0,-100.0,-100.0
495649,-100.0,-100.0,-100.0,-100.0,-100.0
495675,-100.0,-100.0,-100.0,-100.0,-100.0
495693,-100.0,-100.0,-100.0,-100.0,-100.0
495712,-100.0,-100.0,-100.0,-100.0,-100.0
495737,-100.0,-100.0,-100.0,-100.0,-100.0
495757,-100.0,-100.0,-100.0,-100.0,-100.0
495773,-100.0,-100.0,-100.0,-100.0,-100.0
495785,-100.0,-100.0,-100.0,-100.0,-100.0
495804,-100.0,-100.0,-100.0,-100.0,-100.0
495848,-100.0,-100.0,-100.0,-100.0,-100.0
495871,-100.0,-100.0,-100.0,-100.0,-100.0
495890,-100.0,-100.0,-100.0,-100.0,-100.0
495902,-100.0,-100.0,-100.0,-100.0,-100.0
495912,-100.0,-100.0,-100.0,-100.0,-100.0
495934,-100.0,-100.0,-100.0,-100.0,-100.0
495949,-100.0,-100.0,-100.0,-100.0,-100.0
495961,-100.0,-100.0,-100.0,-100.0,-100.0
495977,-100.0,-100.0,-100.0,-100.0,-100.0
496000,-100.0,-100.0,-100.0,-100.0,-100.0
496011,-100.0,-100.0,-100.0,-100.0,-100.0
496023,-100.0,-100.0,-100.0,-100.0,-100.0
496049,-100.0,-100.0,-100.0,-100.0,-100.0
496071,-100.0,-100.0,-100.0,-100.0,-100.0
496084,-100.0,-100.0,-100.0,-100.0,-100.0
496085,-100.0,-100.0,-100.0,-100.0,-100.0
496108,-100.0,-100.0,-100.0,-100.0,-100.0
496135,-100.0,-100.0,-100.0,-100.0,-100.0
496175,-100.0,-100.0,-100.0,-100.0,-100.0
496207,-100.0,-100.0,-100.0,-100.0,-100.0
518102,-100.0,-100.0,-100.0,-100.0,-100.0
518126,-100.0,-100.0,-100.0,-100.0,-100.0
518130,-100.0,-100.0,-100.0,-100.0,-100.0
518149,-100.0,-100.0,-100.0,-100.0,-100.0
518155,-100.0,-100.0,-100.0,-100.0,-100.0
518175,-100.0,-100.0,-100.0,-100.0,-100.0
518178,-100.0,-100.0,-100.0,-100.0,-100.0
518200,-100.0,-100.0,-100.0,-100.0,-100.0
518206,-100.0,-100.0,-100.0,-100.0,-100.0
518226,-100.0,-100.0,-100.0,-100.0,-100.0
518354,-100.0,-100.0,-100.0,-100.0,-100.0
518377,-100.0,-100.0,-100.0,-100.0,-100.0
518381,-100.0,-100.0,-100.0,-100.0,-100.0
518400,-100.0,-100.0,-100.0,-100.0,-100.0
518404,-100.0,-100.0,-100.0,-100.0,-100.0
518426,-100.0,-100.0,-100.0,-100.0,-100.0
518433,-100.0,-100.0,-100.0,-100.0,-100.0
518451,-100.0,-100.0,-100.0,-100.0,-100.0
519208,-100.0,-100.0,-100.0,-100.0,-100.0
519230,-100.0,-100.0,-100.0,-100.0,-100.0
519237,-100.0,-100.0,-100.0,-100.0,-100.0
519254,-100.0,-100.0,-100.0,-100.0,-100.0
519258,-100.0,-100.0,-100.0,-100.0,-100.0
519278,-100.0,-100.0,-100.0,-100.0,-100.0
519984,-100.0,-100.0,-100.0,-100.0,-100.0
520007,-100.0,-100.0,-100.0,-100.0,-100.0
520011,-100.0,-100.0,-100.0,-100.0,-100.0
520031,-100.0,-100.0,-100.0,-100.0,-100.0
520039,-100.0,-100.0,-100.0,-100.0,-100.0
520056,-100.0,-100.0,-100.0,-100.0,-100.0
520060,-100.0,-100.0,-100.0,-100.0,-100.0
520081,-100.0,-100.0,-100.0,-100.0,-100.0
520088,-100.0,-100.0,-100.0,-100.0,-100.0
520107,-100.0,-100.0,-100.0,-100.0,-100.0
520421,-100.0,-100.0,-100.0,-100.0,-100.0
520448,-100.0,-100.0,-100.0,-99.0,-100.0
520455,-100.0,-100.0,-100.0,-99.0,-100.0
520472,-100.0,-100.0,-100.0,-97.0,-100.0
520476,-100.0,-100.0,-100.0,-97.0,-100.0
520499,-100.0,-100.0,-100.0,-95.0,-100.0
520501,-100.0,-100.0,-100.0,-95.0,-100.0
520526,-100.0,-100.0,-100.0,-94.0,-100.0
521504,-100.0,-100.0,-100.0,-94.0,-100.0
521529,-100.0,-100.0,-100.0,-92.0,-100.0
521532,-100.0,-100.0,-100.0,-92.0,-100.0
521554,-100.0,-100.0,-100.0,-91.0,-100.0
521559,-100.0,-100.0,-100.0,-91.0,-100.0
521583,-100.0,-100.0,-100.0,-89.0,-100.0
521586,-100.0,-100.0,-100.0,-89.0,-100.0
521608,-100.0,-100.0,-100.0,-87.0,-100.0
521758,-100.0,-100.0,-100.0,-87.0,-100.0
521812,-100.0,-100.0,-100.0,-85.0,-100.0
521817,-100.0,-100.0,-100.0,-85.0,-100.0
521836,-100.0,-100.0,-100.0,-83.0,-100.0
522933,-100.0,-100.0,-100.0,-83.0,-100.0
522950,-100.0,-100.0,-100.0,-83.0,-100.0
522981,-100.0,-100.0,-100.0,-83.0,-100.0
522995,-100.0,-100.0,-100.0,-83.0,-100.0
523022,-100.0,-100.0,-100.0,-83.0,-100.0
523030,-100.0,-100.0,-100.0,-83.0,-100.0
523055,-100.0,-100.0,-100.0,-83.0,-100.0
523064,-100.0,-100.0,-100.0,-83.0,-100.0
523090,-100.0,-100.0,-100.0,-83.0,-100.0
523100,-100.0,-100.0,-100.0,-83.0,-100.0
523124,-100.0,-100.0,-100.0,-83.0,-100.0
523136,-100.0,-100.0,-100.0,-83.0,-100.0
523163,-100.0,-100.0,-100.0,-83.0,-100.0
523179,-100.0,-100.0,-100.0,-83.0,-100.0
523206,-100.0,-100.0,-100.0,-83.0,-100.0
523216,-100.0,-100.0,-100.0,-83.0,-100.0
523244,-100.0,-100.0,-100.0,-83.0,-100.0
523255,-100.0,-100.0,-100.0,-83.0,-100.0
523287,-100.0,-100.0,-100.0,-83.0,-100.0
523297,-100.0,-100.0,-100.0,-83.0,-100.0
523323,-100.0,-100.0,-100.0,-83.0,-100.0
523333,-100.0,-100.0,-100.0,-83.0,-100.0
523361,-100.0,-100.0,-100.0,-83.0,-100.0
523370,-100.0,-100.0,-100.0,-83.0,-100.0
523397,-100.0,-100.0,-100.0,-83.0,-100.0
523412,-100.0,-100.0,-100.0,-83.0,-100.0
523437,-100.0,-100.0,-100.0,-83.0,-100.0
523448,-100.0,-100.0,-100.0,-83.0,-100.0
523472,-100.0,-100.0,-100.0,-83.0,-100.0
523481,-100.0,-100.0,-100.0,-83.0,-100.0
523505,-100.0,-100.0,-100.0,-83.0,-100.0
523514,-100.0,-100.0,-100.0,-83.0,-100.0
523537,-100.0,-100.0,-100.0,-83.0,-100.0
523546,-100.0,-100.0,-100.0,-83.0,-100.0
523568,-100.0,-100.0,-100.0,-83.0,-100.0
523579,-100.0,-100.0,-100.0,-83.0,-100.0
523602,-100.0,-100.0,-100.0,-83.0,-100.0
523613,-100.0,-100.0,-100.0,-83.0,-100.0
523636,-100.0,-100.0,-100.0,-83.0,-100.0
523646,-100.0,-100.0,-100.0,-83.0,-100.0
523672,-100.0,-100.0,-100.0,-83.0,-100.0
523681,-100.0,-100.0,-100.0,-83.0,-100.0
523702,-100.0,-100.0,-100.0,-83.0,-100.0
523713,-100.0,-100.0,-100.0,-83.0,-100.0
523724,-100.0,-100.0,-100.0,-83.0,-100.0
523742,-100.0,-100.0,-100.0,-83.0,-100.0
523766,-100.0,-100.0,-100.0,-83.0,-100.0
523780,-100.0,-100.0,-100.0,-83.0,-100.0
523806,-100.0,-100.0,-100.0,-83.0,-100.0
523816,-100.0,-100.0,-100.0,-83.0,-100.0
523840,-100.0,-100.0,-100.0,-83.0,-100.0
523849,-100.0,-100.0,-100.0,-83.0,-100.0
523872,-100.0,-100.0,-100.0,-83.0,-100.0
523882,-100.0,-100.0,-100.0,-83.0,-100.0
523904,-100.0,-100.0,-100.0,-83.0,-100.0
523913,-100.0,-100.0,-100.0,-83.0,-100.0
523935,-100.0,-100.0,-100.0,-83.0,-100.0
523947,-100.0,-100.0,-100.0,-83.0,-100.0
523973,-100.0,-100.0,-100.0,-83.0,-100.0
523982,-100.0,-100.0,-100.0,-83.0,-100.0
524010,-100.0,-100.0,-100.0,-83.0,-100.0
524024,-100.0,-100.0,-100.0,-83.0,-100.0
524050,-100.0,-100.0,-100.0,-83.0,-100.0
524059,-100.0,-100.0,-100.0,-83.0,-100.0
524067,-100.0,-100.0,-100.0,-83.0,-100.0
524080,-100.0,-100.0,-100.0,-83.0,-100.0
524105,-100.0,-100.0,-100.0,-83.0,-100.0
524114,-100.0,-100.0,-100.0,-83.0,-100.0
524140,-100.0,-100.0,-100.0,-83.0,-100.0
524148,-100.0,-100.0,-100.0,-83.0,-100.0
524171,-100.0,-100.0,-100.0,-83.0,-100.0
524181,-100.0,-100.0,-100.0,-83.0,-100.0
524220,-100.0,-100.0,-100.0,-83.0,-100.0
524232,-100.0,-100.0,-100.0,-83.0,-100.0
524264,-100.0,-100.0,-100.0,-83.0,-100.0
524274,-100.0,-100.0,-100.0,-83.0,-100.0
524307,-100.0,-100.0,-100.0,-83.0,-100.0
524323,-100.0,-100.0,-100.0,-83.0,-100.0
524342,-100.0,-100.0,-100.0,-83.0,-100.0
524352,-100.0,-100.0,-100.0,-83.0,-100.0
524370,-100.0,-100.0,-100.0,-83.0,-100.0
524381,-100.0,-100.0,-100.0,-83.0,-100.0
524388,-100.0,-100.0,-100.0,-83.0,-100.0
524401,-100.0,-100.0,-100.0,-83.0,-100.0
524418,-100.0,-100.0,-100.0,-83.0,-100.0
524431,-100.0,-100.0,-100.0,-83.0,-100.0
524439,-100.0,-100.0,-100.0,-83.0,-100.0
524450,-100.0,-100.0,-100.0,-83.0,-100.0
524456,-100.0,-100.0,-100.0,-83.0,-100.0
524466,-100.0,-100.0,-100.0,-83.0,-100.0
524473,-100.0,-100.0,-100.0,-83.0,-100.0
524482,-100.0,-100.0,-100.0,-83.0,-100.0
524489,-100.0,-100.0,-100.0,-83.0,-100.0
524498,-100.0,-100.0,-100.0,-83.0,-100.0
524504,-100.0,-100.0,-100.0,-83.0,-100.0
524515,-100.0,-100.0,-100.0,-83.0,-100.0
524522,-100.0,-100.0,-100.0,-83.0,-100.0
524532,-100.0,-100.0,-100.0,-83.0,-100.0
524539,-100.0,-100.0,-100.0,-83.0,-100.0
524549,-100.0,-100.0,-100.0,-83.0,-100.0
524555,-100.0,-100.0,-100.0,-83.0,-100.0
524565,-100.0,-100.0,-100.0,-83.0,-100.0
524572,-100.0,-100.0,-100.0,-83.0,-100.0
524582,-100.0,-100.0,-100.0,-83.0,-100.0
524589,-100.0,-100.0,-100.0,-83.0,-100.0
524602,-100.0,-100.0,-100.0,-83.0,-100.0
524619,-100.0,-100.0,-100.0,-83.0,-100.0
524634,-100.0,-100.0,-100.0,-83.0,-100.0
524640,-100.0,-100.0,-100.0,-83.0,-100.0
524650,-100.0,-100.0,-100.0,-83.0,-100.0
524669,-100.0,-100.0,-100.0,-83.0,-100.0
524682,-100.0,-100.0,-100.0,-83.0,-100.0
524690,-100.0,-100.0,-100.0,-83.0,-100.0
524701,-100.0,-100.0,-100.0,-83.0,-100.0
524708,-100.0,-100.0,-100.0,-83.0,-100.0
524717,-100.0,-100.0,-100.0,-83.0,-100.0
524739,-100.0,-100.0,-100.0,-83.0,-100.0
524749,-100.0,-100.0,-100.0,-83.0,-100.0
524755,-100.0,-100.0,-100.0,-83.0,-100.0
524766,-100.0,-100.0,-100.0,-83.0,-100.0
524772,-100.0,-100.0,-100.0,-83.0,-100.0
524783,-100.0,-100.0,-100.0,-83.0,-100.0
524790,-100.0,-100.0,-100.0,-83.0,-100.0
524799,-100.0,-100.0,-100.0,-83.0,-100.0
524806,-100.0,-100.0,-100.0,-83.0,-100.0
524816,-100.0,-100.0,-100.0,-83.0,-100.0
524823,-100.0,-100.0,-100.0,-83.0,-100.0
524850,-100.0,-100.0,-100.0,-83.0,-100.0
524856,-100.0,-100.0,-100.0,-83.0,-100.0
524866,-100.0,-100.0,-100.0,-83.0,-100.0
524873,-100.0,-100.0,-100.0,-83.0,-100.0
524883,-100.0,-100.0,-100.0,-83.0,-100.0
524891,-100.0,-100.0,-100.0,-83.0,-100.0
524902,-100.0,-100.0,-100.0,-83.0,-100.0
524908,-100.0,-100.0,-100.0,-83.0,-100.0
524917,-100.0,-100.0,-100.0,-83.0,-100.0
524924,-100.0,-100.0,-100.0,-83.0,-100.0
524935,-100.0,-100.0,-100.0,-83.0,-100.0
524959,-100.0,-100.0,-100.0,-83.0,-100.0
524968,-100.0,-100.0,-100.0,-83.0,-100.0
524991,-100.0,-100.0,-100.0,-83.0,-100.0
525002,-100.0,-100.0,-100.0,-83.0,-100.0
525024,-100.0,-100.0,-100.0,-83.0,-100.0
525034,-100.0,-100.0,-100.0,-83.0,-100.0
525043,-100.0,-100.0,-100.0,-83.0,-100.0
525056,-100.0,-100.0,-100.0,-83.0,-100.0
525074,-100.0,-100.0,-100.0,-83.0,-100.0
525083,-100.0,-100.0,-100.0,-83.0,-100.0
525089,-100.0,-100.0,-100.0,-83.0,-100.0
525100,-100.0,-100.0,-100.0,-83.0,-100.0
525106,-100.0,-100.0,-100.0,-83.0,-100.0
525117,-100.0,-100.0,-100.0,-83.0,-100.0
525123,-100.0,-100.0,-100.0,-83.0,-100.0
525138,-100.0,-100.0,-100.0,-83.0,-100.0
525144,-100.0,-100.0,-100.0,-83.0,-100.0
525155,-100.0,-100.0,-100.0,-83.0,-100.0
525161,-100.0,-100.0,-100.0,-83.0,-100.0
525171,-100.0,-100.0,-100.0,-83.0,-100.0
525192,-100.0,-100.0,-100.0,-83.0,-100.0
525200,-100.0,-100.0,-100.0,-83.0,-100.0
525207,-100.0,-100.0,-100.0,-83.0,-100.0
525217,-100.0,-100.0,-100.0,-83.0,-100.0
525225,-100.0,-100.0,-100.0,-83.0,-100.0
525235,-100.0,-100.0,-100.0,-83.0,-100.0
525241,-100.0,-100.0,-100.0,-83.0,-100.0
525250,-100.0,-100.0,-100.0,-83.0,-100.0
525276,-100.0,-100.0,-100.0,-83.0,-100.0
525285,-100.0,-100.0,-100.0,-83.0,-100.0
525292,-100.0,-100.0,-100.0,-83.0,-100.0
525301,-100.0,-100.0,-100.0,-83.0,-100.0
525324,-100.0,-100.0,-100.0,-83.0,-100.0
525334,-100.0,-100.0,-100.0,-83.0,-100.0
525340,-100.0,-100.0,-100.0,-83.0,-100.0
525350,-100.0,-100.0,-100.0,-83.0,-100.0
525357,-100.0,-100.0,-100.0,-83.0,-100.0
525367,-100.0,-100.0,-100.0,-83.0,-100.0
525373,-100.0,-100.0,-100.0,-83.0,-100.0
525384,-100.0,-100.0,-100.0,-83.0,-100.0
525391,-100.0,-100.0,-100.0,-83.0,-100.0
525401,-100.0,-100.0,-100.0,-83.0,-100.0
525408,-100.0,-100.0,-100.0,-83.0,-100.0
525417,-100.0,-100.0,-100.0,-83.0,-100.0
525424,-100.0,-100.0,-100.0,-83.0,-100.0
525436,-100.0,-100.0,-100.0,-83.0,-100.0
525441,-100.0,-100.0,-100.0,-83.0,-100.0
525451,-100.0,-100.0,-100.0,-83.0,-100.0
525458,-100.0,-100.0,-100.0,-83.0,-100.0
525471,-100.0,-100.0,-100.0,-83.0,-100.0
525490,-100.0,-100.0,-100.0,-83.0,-100.0
525503,-100.0,-100.0,-100.0,-83.0,-100.0
525509,-100.0,-100.0,-100.0,-83.0,-100.0
525518,-100.0,-100.0,-100.0,-83.0,-100.0
525525,-100.0,-100.0,-100.0,-83.0,-100.0
525538,-100.0,-100.0,-100.0,-83.0,-100.0
525559,-100.0,-100.0,-100.0,-83.0,-100.0
525568,-100.0,-100.0,-100.0,-83.0,-100.0
525575,-100.0,-100.0,-100.0,-83.0,-100.0
525585,-100.0,-100.0,-100.0,-83.0,-100.0
525592,-100.0,-100.0,-100.0,-83.0,-100.0
525601,-100.0,-100.0,-100.0,-83.0,-100.0
525608,-100.0,-100.0,-100.0,-83.0,-100.0
525620,-100.0,-100.0,-100.0,-83.0,-100.0
525627,-100.0,-100.0,-100.0,-83.0,-100.0
525636,-100.0,-100.0,-100.0,-83.0,-100.0
525656,-100.0,-100.0,-100.0,-83.0,-100.0
525668,-100.0,-100.0,-100.0,-83.0,-100.0
525675,-100.0,-100.0,-100.0,-83.0,-100.0
525685,-100.0,-100.0,-100.0,-83.0,-100.0
525692,-100.0,-100.0,-100.0,-83.0,-100.0
525702,-100.0,-100.0,-100.0,-83.0,-100.0
525709,-100.0,-100.0,-100.0,-83.0,-100.0
525721,-100.0,-100.0,-100.0,-83.0,-100.0
525727,-100.0,-100.0,-100.0,-83.0,-100.0
525737,-100.0,-100.0,-100.0,-83.0,-100.0
525744,-100.0,-100.0,-100.0,-83.0,-100.0
525754,-100.0,-100.0,-100.0,-83.0,-100.0
525760,-100.0,-100.0,-100.0,-83.0,-100.0
525770,-100.0,-100.0,-100.0,-83.0,-100.0
525793,-100.0,-100.0,-100.0,-83.0,-100.0
525802,-100.0,-100.0,-100.0,-83.0,-100.0
525809,-100.0,-100.0,-100.0,-83.0,-100.0
525819,-100.0,-100.0,-100.0,-83.0,-100.0
525826,-100.0,-100.0,-100.0,-83.0,-100.0
525836,-100.0,-100.0,-100.0,-83.0,-100.0
525842,-100.0,-100.0,-100.0,-83.0,-100.0
525854,-100.0,-100.0,-100.0,-83.0,-100.0
525860,-100.0,-100.0,-100.0,-83.0,-100.0
525870,-100.0,-100.0,-100.0,-83.0,-100.0
525877,-100.0,-100.0,-100.0,-83.0,-100.0
525889,-100.0,-100.0,-100.0,-83.0,-100.0
525895,-100.0,-100.0,-100.0,-83.0,-100.0
525908,-100.0,-100.0,-100.0,-83.0,-100.0
525926,-100.0,-100.0,-100.0,-83.0,-100.0
525936,-100.0,-100.0,-100.0,-83.0,-100.0
525942,-100.0,-100.0,-100.0,-83.0,-100.0
525953,-100.0,-100.0,-100.0,-83.0,-100.0
525959,-100.0,-100.0,-100.0,-83.0,-100.0
525970,-100.0,-100.0,-100.0,-83.0,-100.0
525978,-100.0,-100.0,-100.0,-83.0,-100.0
525988,-100.0,-100.0,-100.0,-83.0,-100.0
526012,-100.0,-100.0,-100.0,-83.0,-100.0
526026,-100.0,-100.0,-100.0,-83.0,-100.0
526043,-100.0,-100.0,-100.0,-83.0,-100.0
526055,-100.0,-100.0,-100.0,-83.0,-100.0
526062,-100.0,-100.0,-100.0,-83.0,-100.0
526075,-100.0,-100.0,-100.0,-83.0,-100.0
526092,-100.0,-100.0,-100.0,-83.0,-100.0
526103,-100.0,-100.0,-100.0,-83.0,-100.0
526109,-100.0,-100.0,-100.0,-83.0,-100.0
526120,-100.0,-100.0,-100.0,-83.0,-100.0
526127,-100.0,-100.0,-100.0,-83.0,-100.0
526138,-100.0,-100.0,-100.0,-83.0,-100.0
526144,-100.0,-100.0,-100.0,-83.0,-100.0
526154,-100.0,-100.0,-100.0,-83.0,-100.0
526161,-100.0,-100.0,-100.0,-83.0,-100.0
526171,-100.0,-100.0,-100.0,-83.0,-100.0
526193,-100.0,-100.0,-100.0,-83.0,-100.0
526204,-100.0,-100.0,-100.0,-83.0,-100.0
526211,-100.0,-100.0,-100.0,-83.0,-100.0
526220,-100.0,-100.0,-100.0,-83.0,-100.0
526227,-100.0,-100.0,-100.0,-83.0,-100.0
526237,-100.0,-100.0,-100.0,-83.0,-100.0
526243,-100.0,-100.0,-100.0,-83.0,-100.0
526254,-100.0,-100.0,-100.0,-83.0,-100.0
526260,-100.0,-100.0,-100.0,-83.0,-100.0
526271,-100.0,-100.0,-100.0,-83.0,-100.0
526277,-100.0,-100.0,-100.0,-83.0,-100.0
526289,-100.0,-100.0,-100.0,-83.0,-100.0
526308,-100.0,-100.0,-100.0,-83.0,-100.0
526321,-100.0,-100.0,-100.0,-83.0,-100.0
526328,-100.0,-100.0,-100.0,-83.0,-100.0
526339,-100.0,-100.0,-100.0,-83.0,-100.0
526346,-100.0,-100.0,-100.0,-83.0,-100.0
526359,-100.0,-100.0,-100.0,-83.0,-100.0
526399,-100.0,-100.0,-100.0,-83.0,-100.0
526407,-100.0,-100.0,-100.0,-83.0,-100.0
526429,-100.0,-100.0,-100.0,-83.0,-100.0
526437,-100.0,-100.0,-100.0,-83.0,-100.0
526444,-100.0,-100.0,-100.0,-83.0,-100.0
526454,-100.0,-100.0,-100.0,-83.0,-100.0
526476,-100.0,-100.0,-100.0,-83.0,-100.0
526487,-100.0,-100.0,-100.0,-83.0,-100.0
526494,-100.0,-100.0,-100.0,-83.0,-100.0
526504,-100.0,-100.0,-100.0,-83.0,-100.0
526511,-100.0,-100.0,-100.0,-83.0,-100.0
526521,-100.0,-100.0,-100.0,-83.0,-100.0
526528,-100.0,-100.0,-100.0,-83.0,-100.0
526538,-100.0,-100.0,-100.0,-83.0,-100.0
526545,-100.0,-100.0,-100.0,-83.0,-100.0
526555,-100.0,-100.0,-100.0,-83.0,-100.0
526562,-100.0,-100.0,-100.0,-83.0,-100.0
526572,-100.0,-100.0,-100.0,-83.0,-100.0
526579,-100.0,-100.0,-100.0,-83.0,-100.0
526588,-100.0,-100.0,-100.0,-83.0,-100.0
526595,-100.0,-100.0,-100.0,-83.0,-100.0
526605,-100.0,-100.0,-100.0,-83.0,-100.0
526612,-100.0,-100.0,-100.0,-83.0,-100.0
526624,-100.0,-100.0,-100.0,-83.0,-100.0
526645,-100.0,-100.0,-100.0,-83.0,-100.0
526654,-100.0,-100.0,-100.0,-83.0,-100.0
526661,-100.0,-100.0,-100.0,-83.0,-100.0
526671,-100.0,-100.0,-100.0,-83.0,-100.0
526678,-100.0,-100.0,-100.0,-83.0,-100.0
526687,-100.0,-100.0,-100.0,-83.0,-100.0
526694,-100.0,-100.0,-100.0,-83.0,-100.0
526704,-100.0,-100.0,-100.0,-83.0,-100.0
526712,-100.0,-100.0,-100.0,-83.0,-100.0
526721,-100.0,-100.0,-100.0,-83.0,-100.0
526728,-100.0,-100.0,-100.0,-83.0,-100.0
526738,-100.0,-100.0,-100.0,-83.0,-100.0
526745,-100.0,-100.0,-100.0,-83.0,-100.0
526755,-100.0,-100.0,-100.0,-83.0,-100.0
526761,-100.0,-100.0,-100.0,-83.0,-100.0
526772,-100.0,-100.0,-100.0,-83.0,-100.0
526779,-100.0,-100.0,-100.0,-83.0,-100.0
526790,-100.0,-100.0,-100.0,-83.0,-100.0
526796,-100.0,-100.0,-100.0,-83.0,-100.0
526806,-100.0,-100.0,-100.0,-83.0,-100.0
526828,-100.0,-100.0,-100.0,-83.0,-100.0
526840,-100.0,-100.0,-100.0,-83.0,-100.0
526847,-100.0,-100.0,-100.0,-83.0,-100.0
526857,-100.0,-100.0,-100.0,-83.0,-100.0
526863,-100.0,-100.0,-100.0,-83.0,-100.0
526872,-100.0,-100.0,-100.0,-83.0,-100.0
526879,-100.0,-100.0,-100.0,-83.0,-100.0
526890,-100.0,-100.0,-100.0,-83.0,-100.0
526914,-100.0,-100.0,-100.0,-83.0,-100.0
526925,-100.0,-100.0,-100.0,-83.0,-100.0
526943,-100.0,-100.0,-100.0,-83.0,-100.0
526955,-100.0,-100.0,-100.0,-83.0,-100.0
526962,-100.0,-100.0,-100.0,-83.0,-100.0
526972,-100.0,-100.0,-100.0,-83.0,-100.0
526979,-100.0,-100.0,-100.0,-83.0,-100.0
526994,-100.0,-100.0,-100.0,-83.0,-100.0
527016,-100.0,-100.0,-100.0,-83.0,-100.0
527023,-100.0,-100.0,-100.0,-83.0,-100.0
527030,-100.0,-100.0,-100.0,-83.0,-100.0
527039,-100.0,-100.0,-100.0,-83.0,-100.0
527047,-100.0,-100.0,-100.0,-83.0,-100.0
527057,-100.0,-100.0,-100.0,-83.0,-100.0
527063,-100.0,-100.0,-100.0,-83.0,-100.0
527078,-100.0,-100.0,-100.0,-83.0,-100.0
527097,-100.0,-100.0,-100.0,-83.0,-100.0
