,AM2RT8BYNQFDR,A3TDR6MXS6UO5,A1CF1W8CP0DHB,A1CRR9EZ64R0P
425862,5.0,100.0,100.0,-87.0
425873,5.0,100.0,100.0,-87.0
425903,5.0,100.0,100.0,-87.0
425914,5.0,100.0,100.0,-87.0
425924,5.0,100.0,100.0,-87.0
425936,5.0,100.0,100.0,-87.0
425955,5.0,100.0,100.0,-87.0
425967,5.0,100.0,100.0,-87.0
425994,5.0,100.0,100.0,-87.0
426001,5.0,100.0,100.0,-87.0
426028,5.0,100.0,100.0,-87.0
426036,5.0,100.0,100.0,-87.0
426065,5.0,100.0,100.0,-87.0
426076,5.0,100.0,100.0,-87.0
426103,5.0,100.0,100.0,-87.0
426111,5.0,100.0,100.0,-87.0
426138,5.0,100.0,100.0,-87.0
426145,5.0,100.0,100.0,-87.0
426164,5.0,100.0,100.0,-87.0
426172,5.0,100.0,100.0,-87.0
426207,5.0,100.0,100.0,-87.0
426221,5.0,100.0,100.0,-87.0
426250,5.0,100.0,100.0,-87.0
426258,5.0,100.0,100.0,-87.0
426283,5.0,100.0,100.0,-87.0
426294,5.0,100.0,100.0,-87.0
426321,5.0,100.0,100.0,-87.0
426332,5.0,100.0,100.0,-87.0
426361,5.0,100.0,100.0,-87.0
426367,5.0,100.0,100.0,-87.0
426383,5.0,100.0,100.0,-87.0
426391,5.0,100.0,100.0,-87.0
426420,5.0,100.0,100.0,-87.0
426427,5.0,100.0,100.0,-87.0
426459,5.0,100.0,100.0,-87.0
426466,5.0,100.0,100.0,-87.0
426509,5.0,100.0,100.0,-87.0
426519,5.0,100.0,100.0,-87.0
426561,5.0,100.0,100.0,-87.0
426569,5.0,100.0,100.0,-87.0
426588,5.0,100.0,100.0,-87.0
426599,5.0,100.0,100.0,-87.0
426638,5.0,100.0,100.0,-87.0
426648,5.0,100.0,100.0,-87.0
426661,5.0,100.0,100.0,-87.0
426669,5.0,100.0,100.0,-87.0
426699,5.0,100.0,100.0,-87.0
426707,5.0,100.0,100.0,-87.0
426736,5.0,100.0,100.0,-87.0
426747,5.0,100.0,100.0,-87.0
426775,5.0,100.0,100.0,-87.0
426784,5.0,100.0,100.0,-87.0
426802,5.0,100.0,100.0,-87.0
426811,5.0,100.0,100.0,-87.0
426847,5.0,100.0,100.0,-87.0
426857,5.0,100.0,100.0,-87.0
426886,5.0,100.0,100.0,-87.0
426893,5.0,100.0,100.0,-87.0
426926,5.0,100.0,100.0,-87.0
426932,5.0,100.0,100.0,-87.0
426960,5.0,100.0,100.0,-87.0
426968,5.0,100.0,100.0,-87.0
426984,5.0,100.0,100.0,-87.0
426994,5.0,100.0,100.0,-87.0
427012,5.0,100.0,100.0,-87.0
427021,5.0,100.0,100.0,-87.0
427049,5.0,100.0,100.0,-87.0
427058,5.0,100.0,100.0,-87.0
427091,5.0,100.0,100.0,-87.0
427099,5.0,100.0,100.0,-87.0
427130,5.0,100.0,100.0,-87.0
427139,5.0,100.0,100.0,-87.0
427176,5.0,100.0,100.0,-87.0
427184,5.0,100.0,100.0,-87.0
427218,5.0,100.0,100.0,-87.0
427226,5.0,100.0,100.0,-87.0
427242,5.0,100.0,100.0,-87.0
427251,5.0,100.0,100.0,-87.0
427283,5.0,100.0,100.0,-87.0
427295,5.0,100.0,100.0,-87.0
427329,5.0,100.0,100.0,-87.0
427337,5.0,100.0,100.0,-87.0
427370,5.0,100.0,100.0,-87.0
427380,5.0,100.0,100.0,-87.0
427416,5.0,100.0,100.0,-87.0
427428,5.0,100.0,100.0,-87.0
427433,5.0,100.0,100.0,-87.0
427464,5.0,100.0,100.0,-87.0
427474,5.0,100.0,100.0,-87.0
427510,5.0,100.0,100.0,-87.0
427520,5.0,100.0,100.0,-87.0
427553,5.0,100.0,100.0,-87.0
427565,5.0,100.0,100.0,-87.0
427599,5.0,100.0,100.0,-87.0
427614,5.0,100.0,100.0,-87.0
427646,5.0,100.0,100.0,-87.0
427654,5.0,100.0,100.0,-87.0
427676,5.0,100.0,100.0,-87.0
427686,5.0,100.0,100.0,-87.0
427722,5.0,100.0,100.0,-87.0
427731,5.0,100.0,100.0,-87.0
427766,5.0,100.0,100.0,-87.0
427776,5.0,100.0,100.0,-87.0
427810,5.0,100.0,100.0,-87.0
427819,5.0,100.0,100.0,-87.0
427878,5.0,100.0,100.0,-87.0
427886,5.0,100.0,100.0,-87.0
427903,5.0,100.0,100.0,-87.0
427915,5.0,100.0,100.0,-87.0
427946,5.0,100.0,100.0,-87.0
427956,5.0,100.0,100.0,-87.0
427999,5.0,100.0,100.0,-87.0
428012,5.0,100.0,100.0,-87.0
428026,5.0,100.0,100.0,-87.0
428036,5.0,100.0,100.0,-87.0
428103,5.0,100.0,100.0,-87.0
428111,5.0,100.0,100.0,-87.0
428149,5.0,100.0,100.0,-87.0
428161,5.0,100.0,100.0,-87.0
428193,5.0,100.0,100.0,-87.0
428204,5.0,100.0,100.0,-87.0
428236,5.0,100.0,100.0,-87.0
428248,5.0,100.0,100.0,-87.0
428282,5.0,100.0,100.0,-87.0
428292,5.0,100.0,100.0,-87.0
428340,5.0,100.0,100.0,-87.0
428356,5.0,100.0,100.0,-87.0
428376,5.0,100.0,100.0,-87.0
428394,5.0,100.0,100.0,-87.0
428446,5.0,100.0,100.0,-87.0
428460,5.0,100.0,100.0,-87.0
428507,5.0,100.0,100.0,-87.0
428511,5.0,100.0,100.0,-87.0
428556,5.0,100.0,100.0,-87.0
428568,5.0,100.0,100.0,-87.0
428611,5.0,100.0,100.0,-87.0
428627,5.0,100.0,100.0,-87.0
428644,5.0,100.0,100.0,-87.0
428659,5.0,100.0,100.0,-87.0
428706,5.0,100.0,100.0,-87.0
428711,5.0,100.0,100.0,-87.0
428726,5.0,100.0,100.0,-87.0
428736,5.0,100.0,100.0,-87.0
428757,5.0,100.0,100.0,-87.0
428771,5.0,100.0,100.0,-87.0
428823,5.0,100.0,100.0,-87.0
428835,5.0,100.0,100.0,-87.0
428884,5.0,100.0,100.0,-87.0
428894,5.0,100.0,100.0,-87.0
428902,5.0,100.0,100.0,-87.0
428910,5.0,100.0,100.0,-87.0
428934,5.0,100.0,100.0,-87.0
428935,5.0,100.0,100.0,-87.0
428959,5.0,100.0,100.0,-87.0
428971,5.0,100.0,100.0,-87.0
428992,5.0,100.0,100.0,-87.0
429003,5.0,100.0,100.0,-87.0
429012,5.0,100.0,100.0,-87.0
429023,5.0,100.0,100.0,-87.0
440155,5.0,100.0,100.0,-87.0
440182,5.0,100.0,100.0,-87.0
440229,5.0,100.0,100.0,-87.0
440246,5.0,100.0,100.0,-87.0
440270,5.0,100.0,100.0,-87.0
440288,5.0,100.0,100.0,-87.0
440357,5.0,100.0,100.0,-87.0
440378,5.0,100.0,100.0,-87.0
440445,5.0,100.0,100.0,-87.0
440462,5.0,100.0,100.0,-87.0
440569,5.0,100.0,100.0,-87.0
440597,5.0,100.0,100.0,-87.0
440620,5.0,100.0,100.0,-87.0
440641,5.0,100.0,100.0,-87.0
440683,5.0,100.0,100.0,-87.0
440697,5.0,100.0,100.0,-87.0
440764,5.0,100.0,100.0,-87.0
440785,5.0,100.0,100.0,-87.0
440844,5.0,100.0,100.0,-87.0
440864,5.0,100.0,100.0,-87.0
440907,5.0,100.0,100.0,-87.0
440922,5.0,100.0,100.0,-87.0
440980,5.0,100.0,100.0,-87.0
440993,5.0,100.0,100.0,-87.0
441057,5.0,100.0,100.0,-87.0
441074,5.0,100.0,100.0,-87.0
441111,5.0,100.0,100.0,-87.0
441131,5.0,100.0,100.0,-87.0
441154,5.0,100.0,100.0,-87.0
441174,5.0,100.0,100.0,-87.0
441234,5.0,100.0,100.0,-87.0
441248,5.0,100.0,100.0,-87.0
441304,5.0,100.0,100.0,-87.0
441310,5.0,100.0,100.0,-87.0
441366,5.0,100.0,100.0,-87.0
441387,5.0,100.0,100.0,-87.0
441451,5.0,100.0,100.0,-87.0
441472,5.0,100.0,100.0,-87.0
441513,5.0,100.0,100.0,-87.0
441529,5.0,100.0,100.0,-87.0
441598,5.0,100.0,100.0,-87.0
441622,5.0,100.0,100.0,-87.0
441687,5.0,100.0,100.0,-87.0
441701,5.0,100.0,100.0,-87.0
441722,5.0,100.0,100.0,-87.0
441726,5.0,100.0,100.0,-87.0
441749,5.0,100.0,100.0,-87.0
441760,5.0,100.0,100.0,-87.0
441769,5.0,100.0,100.0,-87.0
441777,5.0,100.0,100.0,-87.0
441798,5.0,100.0,100.0,-87.0
441812,5.0,100.0,100.0,-87.0
441820,5.0,100.0,100.0,-87.0
441829,5.0,100.0,100.0,-87.0
441854,5.0,100.0,100.0,-87.0
441862,5.0,100.0,100.0,-87.0
441870,5.0,100.0,100.0,-87.0
441879,5.0,100.0,100.0,-87.0
441905,5.0,100.0,100.0,-87.0
441913,5.0,100.0,100.0,-87.0
441937,5.0,100.0,100.0,-87.0
441939,5.0,100.0,100.0,-87.0
441968,5.0,100.0,100.0,-87.0
441985,5.0,100.0,100.0,-87.0
442006,5.0,100.0,100.0,-87.0
442018,5.0,100.0,100.0,-87.0
442059,5.0,100.0,100.0,-87.0
442072,5.0,100.0,100.0,-87.0
442113,5.0,100.0,100.0,-87.0
442127,5.0,100.0,100.0,-87.0
442160,5.0,100.0,100.0,-87.0
442166,5.0,100.0,100.0,-87.0
442201,5.0,100.0,100.0,-87.0
442219,5.0,100.0,100.0,-87.0
442257,5.0,100.0,100.0,-87.0
442287,5.0,100.0,100.0,-87.0
442329,5.0,100.0,100.0,-87.0
442338,5.0,100.0,100.0,-87.0
442350,5.0,100.0,100.0,-87.0
442360,5.0,100.0,100.0,-87.0
442369,5.0,100.0,100.0,-87.0
442375,5.0,100.0,100.0,-87.0
442406,5.0,100.0,100.0,-87.0
442415,5.0,100.0,100.0,-87.0
442444,5.0,100.0,100.0,-87.0
442452,5.0,100.0,100.0,-87.0
442463,5.0,100.0,100.0,-87.0
442473,5.0,100.0,100.0,-87.0
442510,5.0,100.0,100.0,-87.0
442520,5.0,100.0,100.0,-87.0
442555,5.0,100.0,100.0,-87.0
442576,5.0,100.0,100.0,-87.0
442591,5.0,100.0,100.0,-87.0
442609,5.0,100.0,100.0,-87.0
442633,5.0,100.0,100.0,-87.0
442643,5.0,100.0,100.0,-87.0
442668,5.0,100.0,100.0,-87.0
442678,5.0,100.0,100.0,-87.0
442701,5.0,100.0,100.0,-87.0
442713,5.0,100.0,100.0,-87.0
442738,5.0,100.0,100.0,-87.0
442752,5.0,100.0,100.0,-87.0
442798,5.0,100.0,100.0,-87.0
442810,5.0,100.0,100.0,-87.0
442825,5.0,100.0,100.0,-87.0
442833,5.0,100.0,100.0,-87.0
442861,5.0,100.0,100.0,-87.0
442870,5.0,100.0,100.0,-87.0
442893,5.0,100.0,100.0,-87.0
442901,5.0,100.0,100.0,-87.0
442931,5.0,100.0,100.0,-87.0
442942,5.0,100.0,100.0,-87.0
442956,5.0,100.0,100.0,-87.0
442968,5.0,100.0,100.0,-87.0
442992,5.0,100.0,100.0,-87.0
443001,5.0,100.0,100.0,-87.0
443018,5.0,100.0,100.0,-87.0
443027,5.0,100.0,100.0,-87.0
443051,5.0,100.0,100.0,-87.0
443059,5.0,100.0,100.0,-87.0
443086,5.0,100.0,100.0,-87.0
443094,5.0,100.0,100.0,-87.0
443121,5.0,100.0,100.0,-87.0
443129,5.0,100.0,100.0,-87.0
443156,5.0,100.0,100.0,-87.0
443164,5.0,100.0,100.0,-87.0
443191,5.0,100.0,100.0,-87.0
443201,5.0,100.0,100.0,-87.0
443221,5.0,100.0,100.0,-87.0
443236,5.0,100.0,100.0,-87.0
443280,5.0,100.0,100.0,-87.0
443286,5.0,100.0,100.0,-87.0
443317,5.0,100.0,100.0,-87.0
443329,5.0,100.0,100.0,-87.0
443361,5.0,100.0,100.0,-87.0
443371,5.0,100.0,100.0,-87.0
443384,5.0,100.0,100.0,-87.0
443393,5.0,100.0,100.0,-87.0
443423,5.0,100.0,100.0,-87.0
443438,5.0,100.0,100.0,-87.0
443454,5.0,100.0,100.0,-87.0
443465,5.0,100.0,100.0,-87.0
443498,5.0,100.0,100.0,-87.0
443505,5.0,100.0,100.0,-87.0
443526,5.0,100.0,100.0,-87.0
443534,5.0,100.0,100.0,-87.0
443568,5.0,100.0,100.0,-87.0
443576,5.0,100.0,100.0,-87.0
443609,5.0,100.0,100.0,-87.0
443620,5.0,100.0,100.0,-87.0
443644,5.0,100.0,100.0,-87.0
443648,5.0,100.0,100.0,-87.0
443679,5.0,100.0,100.0,-87.0
443686,5.0,100.0,100.0,-87.0
443716,5.0,100.0,100.0,-87.0
443727,5.0,100.0,100.0,-87.0
443755,5.0,100.0,100.0,-87.0
443761,5.0,100.0,100.0,-87.0
443788,5.0,100.0,100.0,-87.0
443797,5.0,100.0,100.0,-87.0
443821,5.0,100.0,100.0,-87.0
443835,5.0,100.0,100.0,-87.0
443860,5.0,100.0,100.0,-87.0
443866,5.0,100.0,100.0,-87.0
443874,5.0,100.0,100.0,-87.0
443883,5.0,100.0,100.0,-87.0
443892,5.0,100.0,100.0,-87.0
443918,5.0,100.0,100.0,-87.0
443929,5.0,100.0,100.0,-87.0
443952,5.0,100.0,100.0,-87.0
443961,5.0,100.0,100.0,-87.0
443987,5.0,100.0,100.0,-87.0
443996,5.0,100.0,100.0,-87.0
444020,5.0,100.0,100.0,-87.0
444032,5.0,100.0,100.0,-87.0
444056,5.0,100.0,100.0,-87.0
444066,5.0,100.0,100.0,-87.0
444073,5.0,100.0,100.0,-87.0
444084,5.0,100.0,100.0,-87.0
444091,5.0,100.0,100.0,-87.0
444117,5.0,100.0,100.0,-87.0
444127,5.0,100.0,100.0,-87.0
444155,5.0,100.0,100.0,-87.0
444162,5.0,100.0,100.0,-87.0
444191,5.0,100.0,100.0,-87.0
444202,5.0,100.0,100.0,-87.0
444228,5.0,100.0,100.0,-87.0
444237,5.0,100.0,100.0,-87.0
444260,5.0,100.0,100.0,-87.0
444272,5.0,100.0,100.0,-87.0
444297,5.0,100.0,100.0,-87.0
444309,5.0,100.0,100.0,-87.0
444333,5.0,100.0,100.0,-87.0
444344,5.0,100.0,100.0,-87.0
444368,5.0,100.0,100.0,-87.0
444379,5.0,100.0,100.0,-87.0
444403,5.0,100.0,100.0,-87.0
444414,5.0,100.0,100.0,-87.0
444442,5.0,100.0,100.0,-87.0
444452,5.0,100.0,100.0,-87.0
444464,5.0,100.0,100.0,-87.0
444478,5.0,100.0,100.0,-87.0
444495,5.0,100.0,100.0,-87.0
444507,5.0,100.0,100.0,-87.0
444536,5.0,100.0,100.0,-87.0
444545,5.0,100.0,100.0,-87.0
444569,5.0,100.0,100.0,-87.0
444577,5.0,100.0,100.0,-87.0
444604,5.0,100.0,100.0,-87.0
444612,5.0,100.0,100.0,-87.0
444640,5.0,100.0,100.0,-87.0
444647,5.0,100.0,100.0,-87.0
444675,5.0,100.0,100.0,-87.0
444684,5.0,100.0,100.0,-87.0
444714,5.0,100.0,100.0,-87.0
444721,5.0,100.0,100.0,-87.0
444737,5.0,100.0,100.0,-87.0
444745,5.0,100.0,100.0,-87.0
444774,5.0,100.0,100.0,-87.0
444783,5.0,100.0,100.0,-87.0
444809,5.0,100.0,100.0,-87.0
444820,5.0,100.0,100.0,-87.0
444849,5.0,100.0,100.0,-87.0
444859,5.0,100.0,100.0,-87.0
444873,5.0,100.0,100.0,-87.0
444881,5.0,100.0,100.0,-87.0
444910,5.0,100.0,100.0,-87.0
444917,5.0,100.0,100.0,-87.0
444932,5.0,100.0,100.0,-87.0
444941,5.0,100.0,100.0,-87.0
444967,5.0,100.0,100.0,-87.0
444975,5.0,100.0,100.0,-87.0
445011,5.0,100.0,100.0,-87.0
445026,5.0,100.0,100.0,-87.0
445058,5.0,100.0,100.0,-87.0
445071,5.0,100.0,100.0,-87.0
445100,5.0,100.0,100.0,-87.0
445112,5.0,100.0,100.0,-87.0
445147,5.0,100.0,100.0,-87.0
445157,5.0,100.0,100.0,-87.0
445185,5.0,100.0,100.0,-87.0
445193,5.0,100.0,100.0,-87.0
445226,5.0,100.0,100.0,-87.0
445236,5.0,100.0,100.0,-87.0
445264,5.0,100.0,100.0,-87.0
445275,5.0,100.0,100.0,-87.0
445293,5.0,100.0,100.0,-87.0
445304,5.0,100.0,100.0,-87.0
445350,5.0,100.0,100.0,-87.0
445358,5.0,100.0,100.0,-87.0
445396,5.0,100.0,100.0,-87.0
445411,5.0,100.0,100.0,-87.0
445455,5.0,100.0,100.0,-87.0
445466,5.0,100.0,100.0,-87.0
445510,5.0,100.0,100.0,-87.0
445524,5.0,100.0,100.0,-87.0
445559,5.0,100.0,100.0,-87.0
445573,5.0,100.0,100.0,-87.0
445595,5.0,100.0,100.0,-87.0
445608,5.0,100.0,100.0,-87.0
445648,5.0,100.0,100.0,-87.0
445663,5.0,100.0,100.0,-87.0
445678,5.0,100.0,100.0,-87.0
445695,5.0,100.0,100.0,-87.0
445709,5.0,100.0,100.0,-87.0
445723,5.0,100.0,100.0,-87.0
445760,5.0,100.0,100.0,-87.0
445770,5.0,100.0,100.0,-87.0
445785,5.0,100.0,100.0,-87.0
445794,5.0,100.0,100.0,-87.0
445829,5.0,100.0,100.0,-87.0
445841,5.0,100.0,100.0,-87.0
445880,5.0,100.0,100.0,-87.0
445889,5.0,100.0,100.0,-87.0
445927,5.0,100.0,100.0,-87.0
445942,5.0,100.0,100.0,-87.0
445985,5.0,100.0,100.0,-87.0
445997,5.0,100.0,100.0,-87.0
465627,5.0,100.0,100.0,-87.0
465643,4.0,100.0,100.0,-87.0
465651,4.0,100.0,100.0,-87.0
465707,2.0,100.0,100.0,-87.0
465717,2.0,100.0,100.0,-87.0
465742,1.0,100.0,100.0,-87.0
467278,1.0,100.0,100.0,-87.0
467294,0.0,100.0,100.0,-87.0
467304,0.0,100.0,100.0,-87.0
467342,-1.0,100.0,100.0,-87.0
467360,-1.0,100.0,100.0,-87.0
467393,-3.0,100.0,100.0,-87.0
467403,-3.0,100.0,100.0,-87.0
467413,-4.0,100.0,100.0,-87.0
467564,-4.0,100.0,100.0,-87.0
467578,-5.0,100.0,100.0,-87.0
467608,-5.0,100.0,100.0,-87.0
467621,-6.0,100.0,100.0,-87.0
467632,-6.0,100.0,100.0,-87.0
467645,-7.0,100.0,100.0,-87.0
467667,-7.0,100.0,100.0,-87.0
467678,-8.0,100.0,100.0,-87.0
467802,-8.0,100.0,100.0,-87.0
467819,-9.0,100.0,100.0,-87.0
467843,-9.0,100.0,100.0,-87.0
467861,-10.0,100.0,100.0,-87.0
467983,-10.0,100.0,100.0,-87.0
467994,-11.0,100.0,100.0,-87.0
468018,-11.0,100.0,100.0,-87.0
468026,-12.0,100.0,100.0,-87.0
468034,-12.0,100.0,100.0,-87.0
468044,-13.0,100.0,100.0,-87.0
468051,-13.0,100.0,100.0,-87.0
468059,-14.0,100.0,100.0,-87.0
468069,-14.0,100.0,100.0,-87.0
468077,-15.0,100.0,100.0,-87.0
468120,-15.0,100.0,100.0,-87.0
468135,-16.0,100.0,100.0,-87.0
468163,-16.0,100.0,100.0,-87.0
468169,-17.0,100.0,100.0,-87.0
468189,-17.0,100.0,100.0,-87.0
468198,-18.0,100.0,100.0,-87.0
468221,-18.0,100.0,100.0,-87.0
468228,-19.0,100.0,100.0,-87.0
468248,-19.0,100.0,100.0,-87.0
468260,-20.0,100.0,100.0,-87.0
468268,-20.0,100.0,100.0,-87.0
468276,-21.0,100.0,100.0,-87.0
474419,-21.0,100.0,100.0,-87.0
474433,-20.0,100.0,100.0,-87.0
474471,-20.0,100.0,100.0,-87.0
474482,-19.0,100.0,100.0,-87.0
474505,-19.0,100.0,100.0,-87.0
474516,-18.0,100.0,100.0,-87.0
474540,-18.0,100.0,100.0,-87.0
474549,-17.0,100.0,100.0,-87.0
474557,-17.0,100.0,100.0,-87.0
474566,-16.0,100.0,100.0,-87.0
474594,-16.0,100.0,100.0,-87.0
474602,-15.0,100.0,100.0,-87.0
474628,-15.0,100.0,100.0,-87.0
474636,-14.0,100.0,100.0,-87.0
474657,-14.0,100.0,100.0,-87.0
474665,-13.0,100.0,100.0,-87.0
474693,-13.0,100.0,100.0,-87.0
474701,-12.0,100.0,100.0,-87.0
474730,-12.0,100.0,100.0,-87.0
474744,-11.0,100.0,100.0,-87.0
474772,-11.0,100.0,100.0,-87.0
474781,-10.0,100.0,100.0,-87.0
474812,-10.0,100.0,100.0,-87.0
474825,-9.0,100.0,100.0,-87.0
474860,-9.0,100.0,100.0,-87.0
474874,-8.0,100.0,100.0,-87.0
474904,-8.0,100.0,100.0,-87.0
474914,-7.0,100.0,100.0,-87.0
475624,-7.0,100.0,100.0,-87.0
475640,-6.0,100.0,100.0,-87.0
475676,-6.0,100.0,100.0,-87.0
475683,-5.0,100.0,100.0,-87.0
475708,-5.0,100.0,100.0,-87.0
475717,-4.0,100.0,100.0,-87.0
475743,-4.0,100.0,100.0,-87.0
475750,-3.0,100.0,100.0,-87.0
475773,-3.0,100.0,100.0,-87.0
475783,-2.0,100.0,100.0,-87.0
475809,-2.0,100.0,100.0,-87.0
475822,-1.0,100.0,100.0,-87.0
475841,-1.0,100.0,100.0,-87.0
475851,0.0,100.0,100.0,-87.0
475877,0.0,100.0,100.0,-87.0
475887,1.0,100.0,100.0,-87.0
475912,1.0,100.0,100.0,-87.0
475921,2.0,100.0,100.0,-87.0
475933,2.0,100.0,100.0,-87.0
475950,3.0,100.0,100.0,-87.0
475980,3.0,100.0,100.0,-87.0
476017,5.0,100.0,100.0,-87.0
476044,5.0,100.0,100.0,-87.0
476054,6.0,100.0,100.0,-87.0
476075,6.0,100.0,100.0,-87.0
476083,7.0,100.0,100.0,-87.0
476107,7.0,100.0,100.0,-87.0
476117,8.0,100.0,100.0,-87.0
476133,8.0,100.0,100.0,-87.0
476146,9.0,100.0,100.0,-87.0
476157,9.0,100.0,100.0,-87.0
476169,10.0,100.0,100.0,-87.0
476193,10.0,100.0,100.0,-87.0
476200,11.0,100.0,100.0,-87.0
498526,11.0,100.0,100.0,-87.0
498539,12.0,100.0,100.0,-87.0
498575,12.0,100.0,100.0,-87.0
498587,13.0,100.0,100.0,-87.0
498618,13.0,100.0,100.0,-87.0
498629,14.0,100.0,100.0,-87.0
498659,14.0,100.0,100.0,-87.0
498680,15.0,100.0,100.0,-87.0
498714,15.0,100.0,100.0,-87.0
498723,16.0,100.0,100.0,-87.0
499831,16.0,100.0,100.0,-87.0
499848,17.0,100.0,100.0,-87.0
499880,17.0,100.0,100.0,-87.0
499894,18.0,100.0,100.0,-87.0
539427,18.0,100.0,100.0,-87.0
539456,18.0,100.0,100.0,-87.0
539514,18.0,100.0,100.0,-87.0
539529,18.0,100.0,100.0,-87.0
539543,18.0,100.0,100.0,-87.0
539557,18.0,100.0,100.0,-87.0
539586,18.0,100.0,100.0,-87.0
539590,18.0,100.0,100.0,-87.0
539628,18.0,100.0,100.0,-87.0
539644,18.0,100.0,100.0,-87.0
539681,18.0,100.0,100.0,-87.0
539696,18.0,100.0,100.0,-87.0
539732,18.0,100.0,100.0,-87.0
539748,18.0,100.0,100.0,-87.0
539784,18.0,100.0,100.0,-87.0
539799,18.0,100.0,100.0,-87.0
539824,18.0,100.0,100.0,-87.0
539838,18.0,100.0,100.0,-87.0
539875,18.0,100.0,100.0,-87.0
539889,18.0,100.0,100.0,-87.0
539925,18.0,100.0,100.0,-87.0
539941,18.0,100.0,100.0,-87.0
539978,18.0,100.0,100.0,-87.0
539993,18.0,100.0,100.0,-87.0
540021,18.0,100.0,100.0,-87.0
540035,18.0,100.0,100.0,-87.0
540072,18.0,100.0,100.0,-87.0
540085,18.0,100.0,100.0,-87.0
540123,18.0,100.0,100.0,-87.0
540137,18.0,100.0,100.0,-87.0
540174,18.0,100.0,100.0,-87.0
540186,18.0,100.0,100.0,-87.0
540224,18.0,100.0,100.0,-87.0
540230,18.0,100.0,100.0,-87.0
540268,18.0,100.0,100.0,-87.0
540286,18.0,100.0,100.0,-87.0
540322,18.0,100.0,100.0,-87.0
540340,18.0,100.0,100.0,-87.0
540375,18.0,100.0,100.0,-87.0
540391,18.0,100.0,100.0,-87.0
540405,18.0,100.0,100.0,-87.0
540419,18.0,100.0,100.0,-87.0
540444,18.0,100.0,100.0,-87.0
540458,18.0,100.0,100.0,-87.0
540470,18.0,100.0,100.0,-87.0
540487,18.0,100.0,100.0,-87.0
540524,18.0,100.0,100.0,-87.0
540542,18.0,100.0,100.0,-87.0
540576,18.0,100.0,100.0,-87.0
540592,18.0,100.0,100.0,-87.0
540629,18.0,100.0,100.0,-87.0
540644,18.0,100.0,100.0,-87.0
540669,18.0,100.0,100.0,-87.0
540684,18.0,100.0,100.0,-87.0
540721,18.0,100.0,100.0,-87.0
540735,18.0,100.0,100.0,-87.0
540774,18.0,100.0,100.0,-87.0
540789,18.0,100.0,100.0,-87.0
540826,18.0,100.0,100.0,-87.0
540841,18.0,100.0,100.0,-87.0
540856,18.0,100.0,100.0,-87.0
540861,18.0,100.0,100.0,-87.0
540873,18.0,100.0,100.0,-87.0
540887,18.0,100.0,100.0,-87.0
540925,18.0,100.0,100.0,-87.0
540939,18.0,100.0,100.0,-87.0
540953,18.0,100.0,100.0,-87.0
540971,18.0,100.0,100.0,-87.0
541009,18.0,100.0,100.0,-87.0
541030,18.0,100.0,100.0,-87.0
541070,18.0,100.0,100.0,-87.0
541085,18.0,100.0,100.0,-87.0
541108,18.0,100.0,100.0,-87.0
541125,18.0,100.0,100.0,-87.0
541162,18.0,100.0,100.0,-87.0
541176,18.0,100.0,100.0,-87.0
541215,18.0,100.0,100.0,-87.0
541231,18.0,100.0,100.0,-87.0
541269,18.0,100.0,100.0,-87.0
541285,18.0,100.0,100.0,-87.0
541307,18.0,100.0,100.0,-87.0
541326,18.0,100.0,100.0,-87.0
541364,18.0,100.0,100.0,-87.0
541381,18.0,100.0,100.0,-87.0
541420,18.0,100.0,100.0,-87.0
541435,18.0,100.0,100.0,-87.0
541473,18.0,100.0,100.0,-87.0
541489,18.0,100.0,100.0,-87.0
541518,18.0,100.0,100.0,-87.0
541534,18.0,100.0,100.0,-87.0
541572,18.0,100.0,100.0,-87.0
541587,18.0,100.0,100.0,-87.0
541601,18.0,100.0,100.0,-87.0
541617,18.0,100.0,100.0,-87.0
541652,18.0,100.0,100.0,-87.0
541666,18.0,100.0,100.0,-87.0
541704,18.0,100.0,100.0,-87.0
541713,18.0,100.0,100.0,-87.0
541752,18.0,100.0,100.0,-87.0
541767,18.0,100.0,100.0,-87.0
541807,18.0,100.0,100.0,-87.0
541822,18.0,100.0,100.0,-87.0
541862,18.0,100.0,100.0,-87.0
541878,18.0,100.0,100.0,-87.0
541914,18.0,100.0,100.0,-87.0
541929,18.0,100.0,100.0,-87.0
541953,18.0,100.0,100.0,-87.0
541966,18.0,100.0,100.0,-87.0
542008,18.0,100.0,100.0,-87.0
542026,18.0,100.0,100.0,-87.0
542073,18.0,100.0,100.0,-87.0
542095,18.0,100.0,100.0,-87.0
542142,18.0,100.0,100.0,-87.0
542154,18.0,100.0,100.0,-87.0
542171,18.0,100.0,100.0,-87.0
542192,18.0,100.0,100.0,-87.0
542241,18.0,100.0,100.0,-87.0
542260,18.0,100.0,100.0,-87.0
542300,18.0,100.0,100.0,-87.0
542315,18.0,100.0,100.0,-87.0
542358,18.0,100.0,100.0,-87.0
542363,18.0,100.0,100.0,-87.0
542404,18.0,100.0,100.0,-87.0
542420,18.0,100.0,100.0,-87.0
542460,18.0,100.0,100.0,-87.0
542477,18.0,100.0,100.0,-87.0
542518,18.0,100.0,100.0,-87.0
542533,18.0,100.0,100.0,-87.0
542581,18.0,100.0,100.0,-87.0
542599,18.0,100.0,100.0,-87.0
542647,18.0,100.0,100.0,-87.0
542660,18.0,100.0,100.0,-87.0
