,A2YN6Z2DAW88X,A3KE7OXK8J5QA,A3TUMZ954ORSU
159890,-100.0,-100.0,1.0
159898,-100.0,-100.0,1.0
159917,-100.0,-100.0,1.0
159922,-100.0,-100.0,1.0
159931,-100.0,-100.0,1.0
159935,-100.0,-100.0,1.0
159954,-100.0,-100.0,1.0
159961,-100.0,-100.0,1.0
159970,-100.0,-100.0,1.0
159971,-100.0,-100.0,1.0
159985,-100.0,-100.0,1.0
159995,-100.0,-100.0,1.0
160007,-100.0,-100.0,1.0
160014,-100.0,-100.0,1.0
160030,-100.0,-100.0,1.0
160037,-100.0,-100.0,1.0
160054,-100.0,-100.0,1.0
160072,-100.0,-100.0,1.0
160091,-100.0,-100.0,1.0
160106,-100.0,-100.0,1.0
160125,-100.0,-100.0,1.0
160142,-100.0,-100.0,1.0
160147,-100.0,-100.0,1.0
160159,-100.0,-100.0,1.0
160178,-100.0,-100.0,1.0
160195,-100.0,-100.0,1.0
160213,-100.0,-100.0,1.0
160230,-100.0,-100.0,1.0
160235,-100.0,-100.0,1.0
160256,-100.0,-100.0,1.0
160272,-100.0,-100.0,1.0
160290,-100.0,-100.0,1.0
160298,-100.0,-100.0,1.0
160305,-100.0,-100.0,1.0
160325,-100.0,-100.0,1.0
160341,-100.0,-100.0,1.0
160360,-100.0,-100.0,1.0
160378,-100.0,-100.0,1.0
160393,-100.0,-100.0,1.0
160396,-100.0,-100.0,1.0
160411,-100.0,-100.0,1.0
160433,-100.0,-100.0,1.0
160434,-100.0,-100.0,1.0
160449,-100.0,-100.0,1.0
160454,-100.0,-100.0,1.0
160474,-100.0,-100.0,1.0
160481,-100.0,-100.0,1.0
160494,-100.0,-100.0,1.0
160495,-100.0,-100.0,1.0
160515,-100.0,-100.0,1.0
160525,-100.0,-100.0,1.0
160532,-100.0,-100.0,1.0
160534,-100.0,-100.0,1.0
160548,-100.0,-100.0,1.0
160563,-100.0,-100.0,1.0
160566,-100.0,-100.0,1.0
160576,-100.0,-100.0,1.0
160577,-100.0,-100.0,1.0
160594,-100.0,-100.0,1.0
160609,-100.0,-100.0,1.0
160610,-100.0,-100.0,1.0
160622,-100.0,-100.0,1.0
160628,-100.0,-100.0,1.0
160629,-100.0,-100.0,1.0
160645,-100.0,-100.0,1.0
160653,-100.0,-100.0,1.0
160657,-100.0,-100.0,1.0
160667,-100.0,-100.0,1.0
160671,-100.0,-100.0,1.0
160688,-100.0,-100.0,1.0
160689,-100.0,-100.0,1.0
160706,-100.0,-100.0,1.0
160723,-100.0,-100.0,1.0
160754,-100.0,-100.0,1.0
160768,-100.0,-100.0,1.0
160801,-100.0,-100.0,1.0
160842,-100.0,-100.0,1.0
160873,-100.0,-100.0,1.0
160882,-100.0,-100.0,1.0
160910,-100.0,-100.0,1.0
160935,-100.0,-100.0,1.0
160988,-100.0,-100.0,1.0
160998,-100.0,-100.0,1.0
161020,-100.0,-100.0,1.0
161059,-100.0,-100.0,1.0
161161,-100.0,-100.0,1.0
161179,-100.0,-100.0,1.0
161256,-100.0,-100.0,1.0
161318,-100.0,-100.0,1.0
161338,-100.0,-100.0,1.0
161381,-100.0,-100.0,1.0
161403,-100.0,-100.0,1.0
161519,-100.0,-100.0,1.0
161551,-100.0,-100.0,1.0
161561,-100.0,-100.0,1.0
161647,-100.0,-100.0,1.0
161669,-100.0,-100.0,1.0
161700,-100.0,-100.0,1.0
161707,-100.0,-100.0,1.0
161737,-100.0,-100.0,1.0
161747,-100.0,-100.0,1.0
161778,-100.0,-100.0,1.0
161821,-100.0,-100.0,1.0
161847,-100.0,-100.0,1.0
161972,-100.0,-100.0,1.0
162026,-100.0,-100.0,1.0
162068,-100.0,-100.0,1.0
162088,-100.0,-100.0,1.0
162097,-100.0,-100.0,1.0
162130,-100.0,-100.0,1.0
162147,-100.0,-100.0,1.0
162177,-100.0,-100.0,1.0
162234,-100.0,-100.0,1.0
162256,-100.0,-100.0,1.0
162306,-100.0,-100.0,1.0
162326,-100.0,-100.0,1.0
162358,-100.0,-100.0,1.0
162375,-100.0,-100.0,1.0
162437,-100.0,-100.0,1.0
162503,-100.0,-100.0,1.0
162511,-100.0,-100.0,1.0
162532,-100.0,-100.0,1.0
162571,-100.0,-100.0,1.0
162594,-100.0,-100.0,1.0
162694,-100.0,-100.0,1.0
162711,-100.0,-100.0,1.0
162811,-100.0,-100.0,1.0
162832,-100.0,-100.0,1.0
162842,-100.0,-100.0,1.0
162869,-100.0,-100.0,1.0
162877,-100.0,-100.0,1.0
162898,-100.0,-100.0,1.0
162910,-100.0,-100.0,1.0
162933,-100.0,-100.0,1.0
162942,-100.0,-100.0,1.0
162973,-100.0,-100.0,1.0
163026,-100.0,-100.0,1.0
163068,-100.0,-100.0,1.0
163159,-100.0,-100.0,1.0
163179,-100.0,-100.0,1.0
163255,-100.0,-100.0,1.0
163272,-100.0,-100.0,1.0
163382,-100.0,-100.0,1.0
163422,-100.0,-100.0,1.0
163482,-100.0,-100.0,1.0
163546,-100.0,-100.0,1.0
163615,-100.0,-100.0,1.0
163629,-100.0,-100.0,1.0
163651,-100.0,-100.0,1.0
163682,-100.0,-100.0,1.0
163728,-100.0,-100.0,1.0
163788,-100.0,-100.0,1.0
163807,-100.0,-100.0,1.0
163841,-100.0,-100.0,1.0
163854,-100.0,-100.0,1.0
163890,-100.0,-100.0,1.0
164497,-100.0,-100.0,1.0
164506,-100.0,-100.0,1.0
164533,-100.0,-100.0,1.0
164546,-100.0,-100.0,1.0
164579,-100.0,-100.0,1.0
164613,-100.0,-100.0,1.0
164625,-100.0,-100.0,1.0
164665,-100.0,-100.0,1.0
164698,-100.0,-100.0,1.0
164715,-100.0,-100.0,1.0
164720,-100.0,-100.0,1.0
164765,-100.0,-100.0,1.0
164783,-100.0,-100.0,1.0
164805,-100.0,-100.0,1.0
164820,-100.0,-100.0,1.0
164838,-100.0,-100.0,1.0
164856,-100.0,-100.0,1.0
164875,-100.0,-100.0,1.0
164899,-100.0,-100.0,1.0
164923,-100.0,-100.0,1.0
164937,-100.0,-100.0,1.0
164967,-100.0,-100.0,1.0
165009,-100.0,-100.0,1.0
165024,-100.0,-100.0,1.0
165030,-100.0,-100.0,1.0
165042,-100.0,-100.0,1.0
165069,-100.0,-100.0,1.0
165075,-100.0,-100.0,1.0
165096,-100.0,-100.0,1.0
165110,-100.0,-100.0,1.0
165116,-100.0,-100.0,1.0
165129,-100.0,-100.0,1.0
165156,-100.0,-100.0,1.0
165162,-100.0,-100.0,1.0
165175,-100.0,-100.0,1.0
165188,-100.0,-100.0,1.0
165205,-100.0,-100.0,1.0
165223,-100.0,-100.0,1.0
165242,-100.0,-100.0,1.0
165262,-100.0,-100.0,1.0
165278,-100.0,-100.0,1.0
165293,-100.0,-100.0,1.0
165311,-100.0,-100.0,1.0
165327,-100.0,-100.0,1.0
165347,-100.0,-100.0,1.0
165353,-100.0,-100.0,1.0
165370,-100.0,-100.0,1.0
165389,-100.0,-100.0,1.0
165405,-100.0,-100.0,1.0
165423,-100.0,-100.0,1.0
165450,-100.0,-100.0,1.0
165487,-100.0,-100.0,1.0
165506,-100.0,-100.0,1.0
165531,-100.0,-100.0,1.0
165548,-100.0,-100.0,1.0
165571,-100.0,-100.0,1.0
165575,-100.0,-100.0,1.0
165588,-100.0,-100.0,1.0
165606,-100.0,-100.0,1.0
165621,-100.0,-100.0,1.0
165640,-100.0,-100.0,1.0
165657,-100.0,-100.0,1.0
165674,-100.0,-100.0,1.0
165691,-100.0,-100.0,1.0
165708,-100.0,-100.0,1.0
165728,-100.0,-100.0,1.0
165744,-100.0,-100.0,1.0
165764,-100.0,-100.0,1.0
165765,-100.0,-100.0,0.6666666666666667
165778,-100.0,-100.0,0.33333333333333337
165780,-100.0,-100.0,0.0
165783,-100.0,-100.0,0.0
165787,-100.0,-100.0,-0.5
165797,-100.0,-100.0,-1.0
165801,-100.0,-100.0,-1.0
165805,-100.0,-100.0,-1.5
165813,-100.0,-100.0,-2.0
165817,-100.0,-100.0,-2.0
165829,-100.0,-100.0,-3.0
165832,-100.0,-100.0,-3.0
165846,-100.0,-100.0,-4.0
165849,-100.0,-100.0,-4.0
165863,-100.0,-100.0,-6.0
165867,-100.0,-100.0,-6.0
165879,-100.0,-100.0,-7.0
165882,-100.0,-100.0,-7.0
165896,-100.0,-100.0,-8.0
165899,-100.0,-100.0,-8.0
165913,-100.0,-100.0,-9.0
165918,-100.0,-100.0,-9.0
165930,-100.0,-100.0,-10.0
165943,-100.0,-100.0,-10.0
165963,-100.0,-100.0,-12.0
165966,-100.0,-100.0,-12.0
165979,-100.0,-100.0,-13.0
165982,-100.0,-100.0,-13.0
165996,-100.0,-100.0,-14.0
165999,-100.0,-100.0,-14.0
166013,-100.0,-100.0,-16.0
166016,-100.0,-100.0,-16.0
166029,-100.0,-100.0,-17.0
166032,-100.0,-100.0,-17.0
166046,-100.0,-100.0,-18.0
166049,-100.0,-100.0,-18.0
166063,-100.0,-100.0,-19.0
166067,-100.0,-100.0,-19.0
166079,-100.0,-100.0,-20.0
166082,-100.0,-100.0,-20.0
166096,-100.0,-100.0,-21.0
166099,-100.0,-100.0,-21.0
166113,-100.0,-100.0,-22.0
166117,-100.0,-100.0,-22.0
166129,-100.0,-100.0,-23.0
166132,-100.0,-100.0,-23.0
166146,-100.0,-100.0,-24.0
166149,-100.0,-100.0,-24.0
166163,-100.0,-100.0,-26.0
166166,-100.0,-100.0,-26.0
166179,-100.0,-100.0,-27.0
166182,-100.0,-100.0,-27.0
166196,-100.0,-100.0,-28.0
166199,-100.0,-100.0,-28.0
166213,-100.0,-100.0,-29.0
166216,-100.0,-100.0,-29.0
166229,-100.0,-100.0,-30.0
166232,-100.0,-100.0,-30.0
166246,-100.0,-100.0,-31.0
166249,-100.0,-100.0,-31.0
166263,-100.0,-100.0,-32.0
166266,-100.0,-100.0,-32.0
166280,-100.0,-100.0,-33.0
166282,-100.0,-100.0,-33.0
166296,-100.0,-100.0,-34.0
166299,-100.0,-100.0,-34.0
166313,-100.0,-100.0,-36.0
166316,-100.0,-100.0,-36.0
166329,-100.0,-100.0,-37.0
166332,-100.0,-100.0,-37.0
166346,-100.0,-100.0,-38.0
166349,-100.0,-100.0,-38.0
166363,-100.0,-100.0,-39.0
166365,-100.0,-100.0,-39.0
166379,-100.0,-100.0,-40.0
166382,-100.0,-100.0,-40.0
166396,-100.0,-100.0,-41.0
166399,-100.0,-100.0,-41.0
166413,-100.0,-100.0,-42.0
166416,-100.0,-100.0,-42.0
166430,-100.0,-100.0,-43.0
166431,-100.0,-100.0,
178932,-100.0,-100.0,
178933,-100.0,-100.0,-19.0
178950,-100.0,-100.0,-18.0
178953,-100.0,-100.0,-18.0
178967,-100.0,-100.0,-17.0
178971,-100.0,-100.0,-17.0
178982,-100.0,-100.0,-16.0
178985,-100.0,-100.0,-16.0
178998,-100.0,-100.0,-15.0
179002,-100.0,-100.0,-15.0
179015,-100.0,-100.0,-14.0
179018,-100.0,-100.0,-14.0
179032,-100.0,-100.0,-13.0
179035,-100.0,-100.0,-13.0
179048,-100.0,-100.0,-12.0
179052,-100.0,-100.0,-12.0
179065,-100.0,-100.0,-11.0
179069,-100.0,-100.0,-11.0
179082,-100.0,-100.0,-10.0
179086,-100.0,-100.0,-10.0
179098,-100.0,-100.0,-9.0
179101,-100.0,-100.0,-9.0
179116,-100.0,-100.0,-7.0
179333,-100.0,-100.0,-7.0
179349,-100.0,-100.0,-6.0
179353,-100.0,-100.0,-6.0
179365,-100.0,-100.0,-5.0
179369,-100.0,-100.0,-5.0
179382,-100.0,-100.0,-4.0
179388,-100.0,-100.0,-4.0
179398,-100.0,-100.0,-3.0
179401,-100.0,-100.0,-3.0
179416,-100.0,-100.0,-2.0
179419,-100.0,-100.0,-2.0
179432,-100.0,-100.0,0.0
179436,-100.0,-100.0,0.0
179449,-100.0,-100.0,1.0
179452,-100.0,-100.0,1.0
179465,-100.0,-100.0,2.0
179750,-100.0,-100.0,2.0
179767,-100.0,-100.0,3.0
179769,-100.0,-100.0,3.0
179782,-100.0,-100.0,4.0
179787,-100.0,-100.0,4.0
179799,-100.0,-100.0,5.0
179802,-100.0,-100.0,5.0
179815,-100.0,-100.0,6.0
179818,-100.0,-100.0,6.0
179832,-100.0,-100.0,7.0
179837,-100.0,-100.0,7.0
179849,-100.0,-100.0,8.0
179852,-100.0,-100.0,8.0
179867,-100.0,-100.0,9.0
179870,-100.0,-100.0,9.0
179882,-100.0,-100.0,10.0
179885,-100.0,-100.0,10.0
179899,-100.0,-100.0,11.0
180067,-100.0,-100.0,11.0
180083,-100.0,-100.0,12.0
180087,-100.0,-100.0,12.0
180099,-100.0,-100.0,13.0
180102,-100.0,-100.0,13.0
180116,-100.0,-100.0,14.0
180119,-100.0,-100.0,14.0
180132,-100.0,-100.0,16.0
180136,-100.0,-100.0,16.0
180148,-100.0,-100.0,17.0
180152,-100.0,-100.0,17.0
180166,-100.0,-100.0,18.0
180317,-100.0,-100.0,18.0
180333,-100.0,-100.0,19.0
180338,-100.0,-100.0,19.0
180349,-100.0,-100.0,20.0
180353,-100.0,-100.0,20.0
180366,-100.0,-100.0,21.0
180369,-100.0,-100.0,21.0
180382,-100.0,-100.0,22.0
180385,-100.0,-100.0,22.0
180398,-100.0,-100.0,23.0
180402,-100.0,-100.0,23.0
180415,-100.0,-100.0,24.0
180419,-100.0,-100.0,24.0
180432,-100.0,-100.0,25.0
180437,-100.0,-100.0,25.0
180449,-100.0,-100.0,26.0
180683,-100.0,-100.0,26.0
180699,-100.0,-100.0,27.0
180703,-100.0,-100.0,27.0
180716,-100.0,-100.0,28.0
180719,-100.0,-100.0,28.0
180732,-100.0,-100.0,29.0
180736,-100.0,-100.0,29.0
180749,-100.0,-100.0,31.0
180753,-100.0,-100.0,31.0
180765,-100.0,-100.0,32.0
180770,-100.0,-100.0,32.0
180782,-100.0,-100.0,33.0
180789,-100.0,-100.0,33.0
180799,-100.0,-100.0,34.0
181733,-100.0,-100.0,34.0
181752,-100.0,-100.0,35.0
181761,-100.0,-100.0,35.0
181782,-100.0,-100.0,37.0
181787,-100.0,-100.0,37.0
181798,-100.0,-100.0,38.0
181802,-100.0,-100.0,38.0
181815,-100.0,-100.0,39.0
181819,-100.0,-100.0,39.0
181832,-100.0,-100.0,40.0
181837,-100.0,-100.0,40.0
181848,-100.0,-100.0,41.0
181852,-100.0,-100.0,41.0
181866,-100.0,-100.0,42.0
182117,-100.0,-100.0,42.0
182133,-100.0,-100.0,43.0
182137,-100.0,-100.0,43.0
182148,-100.0,-100.0,44.0
182152,-100.0,-100.0,44.0
182167,-100.0,-100.0,45.0
182171,-100.0,-100.0,45.0
182182,-100.0,-100.0,47.0
182186,-100.0,-100.0,47.0
182198,-100.0,-100.0,48.0
182202,-100.0,-100.0,48.0
182215,-100.0,-100.0,49.0
182220,-100.0,-100.0,49.0
182232,-100.0,-100.0,50.0
182599,-100.0,-100.0,50.0
182635,-100.0,-100.0,50.0
182652,-100.0,-100.0,50.0
182723,-100.0,-100.0,50.0
182765,-100.0,-100.0,50.0
182842,-100.0,-100.0,50.0
182854,-100.0,-100.0,50.0
182886,-100.0,-100.0,50.0
182904,-100.0,-100.0,50.0
182941,-100.0,-100.0,50.0
182959,-100.0,-100.0,50.0
183001,-100.0,-100.0,50.0
183062,-100.0,-100.0,50.0
183099,-100.0,-100.0,50.0
183167,-100.0,-100.0,50.0
183188,-100.0,-100.0,50.0
183197,-100.0,-100.0,50.0
183231,-100.0,-100.0,50.0
183272,-100.0,-100.0,50.0
183292,-100.0,-100.0,50.0
183344,-100.0,-100.0,50.0
183359,-100.0,-100.0,50.0
183375,-100.0,-100.0,50.0
183442,-100.0,-100.0,50.0
183456,-100.0,-100.0,50.0
183484,-100.0,-100.0,50.0
183496,-100.0,-100.0,50.0
183520,-100.0,-100.0,50.0
183533,-100.0,-100.0,50.0
183572,-100.0,-100.0,50.0
183585,-100.0,-100.0,50.0
183606,-100.0,-100.0,50.0
183611,-100.0,-100.0,50.0
183615,-100.0,-100.0,50.0
183643,-100.0,-100.0,50.0
183645,-100.0,-100.0,50.0
183661,-100.0,-100.0,50.0
183684,-100.0,-100.0,50.0
183721,-100.0,-100.0,50.0
183722,-100.0,-100.0,50.0
183739,-100.0,-100.0,50.0
183750,-100.0,-100.0,50.0
183761,-100.0,-100.0,50.5
183766,-100.0,-100.0,51.0
183770,-100.0,-100.0,51.0
183798,-100.0,-100.0,53.0
183802,-100.0,-100.0,53.0
183807,-100.0,-100.0,53.5
183816,-100.0,-100.0,54.0
183819,-100.0,-100.0,54.0
183827,-100.0,-100.0,54.5
183832,-100.0,-100.0,55.0
183837,-100.0,-100.0,55.0
183848,-100.0,-100.0,56.0
183849,-100.0,-100.0,56.0
183852,-100.0,-100.0,56.0
183866,-100.0,-100.0,57.0
183869,-100.0,-100.0,57.0
183882,-100.0,-100.0,58.0
183885,-100.0,-100.0,58.0
183898,-100.0,-100.0,59.0
183902,-100.0,-100.0,59.0
183904,-100.0,-100.0,59.5
183916,-100.0,-100.0,60.0
183938,-100.0,-100.0,60.0
183943,-100.0,-100.0,60.0
183955,-100.0,-100.0,60.0
183978,-100.0,-100.0,60.0
183992,-100.0,-100.0,60.0
184009,-100.0,-100.0,60.0
184015,-100.0,-100.0,60.0
184054,-100.0,-100.0,60.0
184089,-100.0,-100.0,60.0
184092,-100.0,-100.0,60.0
184151,-100.0,-100.0,60.0
184171,-100.0,-100.0,60.0
184192,-100.0,-100.0,60.0
184198,-100.0,-100.0,60.0
184199,-100.0,-100.0,60.0
184222,-100.0,-100.0,60.0
184230,-100.0,-100.0,60.0
184239,-100.0,-100.0,60.0
184251,-100.0,-100.0,60.0
184258,-100.0,-100.0,60.0
184277,-100.0,-100.0,60.0
184287,-100.0,-100.0,60.0
184307,-100.0,-100.0,60.0
184315,-100.0,-100.0,60.0
184338,-100.0,-100.0,60.0
184350,-100.0,-100.0,60.0
184377,-100.0,-100.0,60.0
184388,-100.0,-100.0,60.0
184403,-100.0,-100.0,60.0
184420,-100.0,-100.0,60.0
184433,-100.0,-100.0,60.0
184476,-100.0,-100.0,60.0
184487,-100.0,-100.0,60.0
184496,-100.0,-100.0,60.0
184513,-100.0,-100.0,60.0
184565,-100.0,-100.0,60.0
184568,-100.0,-100.0,60.0
184584,-100.0,-100.0,60.0
184616,-100.0,-100.0,60.0
184625,-100.0,-100.0,60.0
184633,-100.0,-100.0,60.0
184662,-100.0,-100.0,60.0
184663,-100.0,-100.0,60.0
184686,-100.0,-100.0,60.0
184727,-100.0,-100.0,60.0
184779,-100.0,-100.0,60.0
184900,-100.0,-100.0,60.0
184916,-100.0,-100.0,61.0
184920,-100.0,-100.0,61.0
184925,-100.0,-100.0,61.5
184932,-100.0,-100.0,62.0
184935,-100.0,-100.0,62.0
184948,-100.0,-100.0,63.0
184953,-100.0,-100.0,63.0
184966,-100.0,-100.0,64.0
184969,-100.0,-100.0,64.0
184981,-100.0,-100.0,65.0
184985,-100.0,-100.0,65.0
184999,-100.0,-100.0,67.0
185002,-100.0,-100.0,67.0
185016,-100.0,-100.0,68.0
185019,-100.0,-100.0,68.0
185032,-100.0,-100.0,69.0
185093,-100.0,-100.0,64.33333333333333
185120,-100.0,-100.0,59.666666666666664
185125,-100.0,-100.0,55.0
185160,-100.0,-100.0,50.33333333333333
185169,-100.0,-100.0,45.666666666666664
185181,-100.0,-100.0,41.0
185199,-100.0,-100.0,36.33333333333333
185205,-100.0,-100.0,31.666666666666664
185206,-100.0,-100.0,27.0
185251,-100.0,-100.0,22.33333333333333
185258,-100.0,-100.0,17.666666666666664
185261,-100.0,-100.0,13.0
185269,-100.0,-100.0,8.333333333333329
185277,-100.0,-100.0,3.666666666666657
185322,-100.0,-100.0,-1.0
185328,-100.0,-100.0,-5.666666666666671
185355,-100.0,-100.0,-10.333333333333343
185422,-100.0,-100.0,-15.0
185462,-100.0,-100.0,-19.66666666666667
185486,-100.0,-100.0,-24.333333333333343
185507,-100.0,-100.0,-29.0
185540,-100.0,-100.0,-33.66666666666667
185560,-100.0,-100.0,-38.33333333333334
185564,-100.0,-100.0,-43.0
185576,-100.0,-100.0,-42.5
185580,-100.0,-100.0,-42.0
185583,-100.0,-100.0,-42.0
185585,-100.0,-100.0,-41.666666666666664
185593,-100.0,-100.0,-41.333333333333336
185598,-100.0,-100.0,-41.0
185599,-100.0,-100.0,-41.0
185601,-100.0,-100.0,-41.0
185606,-100.0,-100.0,-40.666666666666664
185610,-100.0,-100.0,-40.333333333333336
185613,-100.0,-100.0,-40.0
185616,-100.0,-100.0,-40.0
185621,-100.0,-100.0,-39.5
185629,-100.0,-100.0,-39.0
185632,-100.0,-100.0,-39.0
185633,-100.0,-100.0,-39.0
185640,-100.0,-100.0,-38.5
185646,-100.0,-100.0,-38.0
185647,-100.0,-100.0,-38.0
185649,-100.0,-100.0,-38.0
185650,-100.0,-100.0,-37.666666666666664
185657,-100.0,-100.0,-37.333333333333336
185663,-100.0,-100.0,-37.0
185666,-100.0,-100.0,-37.0
185668,-100.0,-100.0,-36.333333333333336
185674,-100.0,-100.0,-35.666666666666664
185679,-100.0,-100.0,-35.0
185682,-100.0,-100.0,-35.0
185684,-100.0,-100.0,-34.666666666666664
185691,-100.0,-100.0,-34.333333333333336
185696,-100.0,-100.0,-34.0
185699,-100.0,-100.0,-34.0
185701,-100.0,-100.0,-33.666666666666664
185703,-100.0,-100.0,-33.333333333333336
185713,-100.0,-100.0,-33.0
185715,-100.0,-100.0,-33.0
185729,-100.0,-100.0,-32.0
185732,-100.0,-100.0,-32.0
185747,-100.0,-100.0,-31.0
185749,-100.0,-100.0,-31.0
185763,-100.0,-100.0,-30.0
185767,-100.0,-100.0,-30.0
185779,-100.0,-100.0,-29.0
185781,-100.0,-100.0,-29.0
185789,-100.0,-100.0,-28.5
185796,-100.0,-100.0,-28.0
185799,-100.0,-100.0,-28.0
185813,-100.0,-100.0,-26.0
185816,-100.0,-100.0,-26.0
185822,-100.0,-100.0,-25.5
185829,-100.0,-100.0,-25.0
185832,-100.0,-100.0,-25.0
185846,-100.0,-100.0,-24.0
185848,-100.0,-100.0,-24.0
185863,-100.0,-100.0,-23.0
185865,-100.0,-100.0,-23.0
185879,-100.0,-100.0,-22.0
185882,-100.0,-100.0,-22.0
185896,-100.0,-100.0,-21.0
185899,-100.0,-100.0,-21.0
185913,-100.0,-100.0,-20.0
185914,-100.0,-100.0,-20.0
185917,-100.0,-100.0,-20.0
185930,-100.0,-100.0,-19.0
185938,-100.0,-100.0,-19.0
185947,-100.0,-100.0,-18.0
185950,-100.0,-100.0,-18.0
185963,-100.0,-100.0,-16.0
185967,-100.0,-100.0,-16.0
185979,-100.0,-100.0,-15.0
185982,-100.0,-100.0,-15.0
185997,-100.0,-100.0,-14.0
186000,-100.0,-100.0,-14.0
186013,-100.0,-100.0,-13.0
186014,-100.0,-100.0,
186066,-100.0,-100.0,
186101,-100.0,-100.0,
186103,-100.0,-100.0,
186144,-100.0,-100.0,
186156,-100.0,-100.0,
186174,-100.0,-100.0,
186176,-100.0,-100.0,
186179,-100.0,-100.0,
186187,-100.0,-100.0,
186196,-100.0,-100.0,
186207,-100.0,-100.0,
186233,-100.0,-100.0,
186247,-100.0,-100.0,
186256,-100.0,-100.0,
186265,-100.0,-100.0,
186268,-100.0,-100.0,
186278,-100.0,-100.0,
186289,-100.0,-100.0,
186302,-100.0,-100.0,
186310,-100.0,-100.0,
186320,-100.0,-100.0,
186325,-100.0,-100.0,
186328,-100.0,-100.0,
186340,-100.0,-100.0,
186346,-100.0,-100.0,
186351,-100.0,-100.0,
186355,-100.0,-100.0,
186361,-100.0,-100.0,
186372,-100.0,-100.0,
186375,-100.0,-100.0,
186440,-100.0,-100.0,
186467,-100.0,-100.0,
186485,-100.0,-100.0,
186516,-100.0,-100.0,
186524,-100.0,-100.0,
186525,-100.0,-100.0,
186537,-100.0,-100.0,
186555,-100.0,-100.0,
186558,-100.0,-100.0,
186561,-100.0,-100.0,
186570,-100.0,-100.0,
186577,-100.0,-100.0,
186587,-100.0,-100.0,
186594,-100.0,-100.0,
186595,-100.0,-100.0,
186603,-100.0,-100.0,
186607,-100.0,-100.0,
186613,-100.0,-100.0,
186624,-100.0,-100.0,
186630,-100.0,-100.0,
186640,-100.0,-100.0,
186641,-100.0,-100.0,
186646,-100.0,-100.0,
186660,-100.0,-100.0,
186661,-100.0,-100.0,
186675,-100.0,-100.0,
186682,-100.0,-100.0,
186686,-100.0,-100.0,
186692,-100.0,-100.0,
186718,-100.0,-100.0,
186771,-100.0,-100.0,
186789,-100.0,-100.0,
186836,-100.0,-100.0,
186867,-100.0,-100.0,
186881,-100.0,-100.0,
186894,-100.0,-100.0,
186901,-100.0,-100.0,
186907,-100.0,-100.0,
186914,-100.0,-100.0,
186916,-100.0,-100.0,
186921,-100.0,-100.0,
186932,-100.0,-100.0,
186933,-100.0,-100.0,
186944,-100.0,-100.0,
186950,-100.0,-100.0,
186951,-100.0,-100.0,
186954,-100.0,-100.0,
186975,-100.0,-100.0,
186984,-100.0,-100.0,
186988,-100.0,-100.0,
186995,-100.0,-100.0,
186997,-100.0,-100.0,
187004,-100.0,-100.0,
187005,-100.0,-100.0,
187010,-100.0,-100.0,
187022,-100.0,-100.0,
187032,-100.0,-100.0,
187043,-100.0,-100.0,
187050,-100.0,-100.0,
187059,-100.0,-100.0,
187080,-100.0,-100.0,
187110,-100.0,-100.0,
187150,-100.0,-100.0,
187151,-100.0,-100.0,69.0
187167,-100.0,-100.0,70.0
187171,-100.0,-100.0,70.0
187181,-100.0,-100.0,70.5
187182,-100.0,-100.0,71.0
187183,-100.0,-100.0,71.0
187187,-100.0,-100.0,71.0
187199,-100.0,-100.0,72.0
187203,-100.0,-100.0,72.0
187206,-100.0,-100.0,72.5
187216,-100.0,-100.0,73.0
187220,-100.0,-100.0,73.0
187221,-100.0,-100.0,73.33333333333333
187230,-100.0,-100.0,73.66666666666667
187232,-100.0,-100.0,74.0
187238,-100.0,-100.0,74.0
187239,-100.0,-100.0,74.33333333333333
187247,-100.0,-100.0,74.66666666666667
187249,-100.0,-100.0,75.0
187253,-100.0,-100.0,75.0
187255,-100.0,-100.0,75.2
187257,-100.0,-100.0,75.5
187260,-100.0,-100.0,75.8
187266,-100.0,-100.0,76.0
187270,-100.0,-100.0,76.0
187272,-100.0,-100.0,76.25
187273,-100.0,-100.0,76.5
187281,-100.0,-100.0,76.75
187282,-100.0,-100.0,77.0
187291,-100.0,-100.0,77.0
187294,-100.0,-100.0,77.0
187307,-100.0,-100.0,77.0
187315,-100.0,-100.0,77.0
187326,-100.0,-100.0,77.0
187331,-100.0,-100.0,77.0
187336,-100.0,-100.0,77.0
187349,-100.0,-100.0,77.0
187358,-100.0,-100.0,77.0
187359,-100.0,-100.0,77.0
187368,-100.0,-100.0,77.0
187376,-100.0,-100.0,77.0
187377,-100.0,-100.0,77.0
187386,-100.0,-100.0,77.0
187392,-100.0,-100.0,77.0
187397,-100.0,-100.0,77.0
187482,-100.0,-100.0,77.0
187494,-100.0,-100.0,77.0
187530,-100.0,-100.0,77.0
187533,-100.0,-100.0,77.0
187541,-100.0,-100.0,77.0
187563,-100.0,-100.0,77.0
187566,-100.0,-100.0,77.0
187616,-100.0,-100.0,77.0
187621,-100.0,-100.0,77.0
187635,-100.0,-100.0,77.0
187638,-100.0,-100.0,77.0
187643,-100.0,-100.0,77.0
187651,-100.0,-100.0,77.0
187655,-100.0,-100.0,77.0
187659,-100.0,-100.0,77.0
187672,-100.0,-100.0,77.0
187678,-100.0,-100.0,77.0
187680,-100.0,-100.0,77.0
187688,-100.0,-100.0,77.0
187695,-100.0,-100.0,77.0
187707,-100.0,-100.0,77.0
