,AJSW1J6VE37BL,A1NRY8F9U4AYE,A11PJ3TQ4LWGW,A1EUJEHDI66UT,A73CNVUAKO1AY
318559,35.0,-100.0,-100.0,,-100.0
318580,35.0,-100.0,-100.0,,-100.0
318601,35.0,-100.0,-100.0,,-100.0
318622,35.0,-100.0,-100.0,,-100.0
318643,35.0,-100.0,-100.0,,-100.0
318665,35.0,-100.0,-100.0,,-100.0
318686,35.0,-100.0,-100.0,,-100.0
318696,35.0,-100.0,-100.0,,-100.0
318719,35.0,-100.0,-100.0,,-100.0
318738,35.0,-100.0,-100.0,,-100.0
318760,35.0,-100.0,-100.0,,-100.0
318781,35.0,-100.0,-100.0,,-100.0
318800,35.0,-100.0,-100.0,,-100.0
318825,35.0,-100.0,-100.0,,-100.0
318842,35.0,-100.0,-100.0,,-100.0
318885,35.0,-100.0,-100.0,,-100.0
318896,35.0,-100.0,-100.0,,-100.0
318917,35.0,-100.0,-100.0,,-100.0
318937,35.0,-100.0,-100.0,,-100.0
318958,35.0,-100.0,-100.0,,-100.0
318979,35.0,-100.0,-100.0,,-100.0
319001,35.0,-100.0,-100.0,,-100.0
319025,35.0,-100.0,-100.0,,-100.0
319045,35.0,-100.0,-100.0,,-100.0
319083,35.0,-100.0,-100.0,,-100.0
319105,35.0,-100.0,-100.0,,-100.0
319126,35.0,-100.0,-100.0,,-100.0
319137,35.0,-100.0,-100.0,,-100.0
319158,35.0,-100.0,-100.0,,-100.0
324335,35.0,-100.0,-100.0,,-100.0
324336,35.0,-100.0,-100.0,1.0,-100.0
324383,35.0,-100.0,-100.0,0.0,-100.0
324403,35.0,-100.0,-100.0,-2.0,-100.0
324405,35.0,-100.0,-100.0,-4.0,-100.0
324464,35.0,-100.0,-100.0,-4.0,-100.0
324488,35.0,-100.0,-100.0,-5.0,-100.0
324556,35.0,-100.0,-100.0,-5.0,-100.0
324565,35.0,-100.0,-100.0,-6.0,-100.0
324615,35.0,-100.0,-100.0,-6.0,-100.0
324632,35.0,-100.0,-100.0,-7.0,-100.0
324731,35.0,-100.0,-100.0,-7.0,-100.0
324750,35.0,-100.0,-100.0,-8.0,-100.0
324814,35.0,-100.0,-100.0,-8.0,-100.0
324839,35.0,-100.0,-100.0,-9.0,-100.0
324920,35.0,-100.0,-100.0,-9.0,-100.0
324929,35.0,-100.0,-100.0,-10.0,-100.0
324990,35.0,-100.0,-100.0,-10.0,-100.0
324993,35.0,-100.0,-100.0,-11.0,-100.0
325064,35.0,-100.0,-100.0,-11.0,-100.0
325080,35.0,-100.0,-100.0,-12.0,-100.0
325156,35.0,-100.0,-100.0,-12.0,-100.0
325167,35.0,-100.0,-100.0,-13.0,-100.0
325215,35.0,-100.0,-100.0,-13.0,-100.0
325228,35.0,-100.0,-100.0,-14.0,-100.0
325276,35.0,-100.0,-100.0,-14.0,-100.0
325286,35.0,-100.0,-100.0,-15.0,-100.0
325367,35.0,-100.0,-100.0,-15.0,-100.0
325381,35.0,-100.0,-100.0,-16.0,-100.0
325454,35.0,-100.0,-100.0,-16.0,-100.0
325463,35.0,-100.0,-100.0,-17.0,-100.0
325554,35.0,-100.0,-100.0,-17.0,-100.0
325567,35.0,-100.0,-100.0,-18.0,-100.0
325642,35.0,-100.0,-100.0,-18.0,-100.0
325650,35.0,-100.0,-100.0,-19.0,-100.0
325747,35.0,-100.0,-100.0,-19.0,-100.0
325760,35.0,-100.0,-100.0,-20.0,-100.0
325859,35.0,-100.0,-100.0,-20.0,-100.0
325880,35.0,-100.0,-100.0,-21.0,-100.0
325979,35.0,-100.0,-100.0,-21.0,-100.0
325996,35.0,-100.0,-100.0,-22.0,-100.0
326069,35.0,-100.0,-100.0,-22.0,-100.0
326073,35.0,-100.0,-100.0,-23.0,-100.0
326125,35.0,-100.0,-100.0,-23.0,-100.0
326144,35.0,-100.0,-100.0,-23.0,-100.0
326168,35.0,-100.0,-100.0,-23.0,-100.0
326176,35.0,-100.0,-100.0,-23.0,-100.0
326199,35.0,-100.0,-100.0,-24.0,-100.0
326221,35.0,-100.0,-100.0,-24.0,-100.0
326240,35.0,-100.0,-100.0,-24.0,-100.0
326273,35.0,-100.0,-100.0,-24.0,-100.0
326308,35.0,-100.0,-100.0,-24.0,-100.0
326323,35.0,-100.0,-100.0,-24.0,-100.0
326325,35.0,-100.0,-100.0,-24.333333333333332,-100.0
326345,35.0,-100.0,-100.0,-24.666666666666668,-100.0
326346,35.0,-100.0,-100.0,-25.0,-100.0
326377,35.0,-100.0,-100.0,-25.0,-100.0
326394,35.0,-100.0,-100.0,-25.0,-100.0
326402,35.0,-100.0,-100.0,-25.0,-100.0
326420,35.0,-100.0,-100.0,-25.0,-100.0
326437,35.0,-100.0,-100.0,-25.0,-100.0
326455,35.0,-100.0,-100.0,-25.0,-100.0
326473,35.0,-100.0,-100.0,-25.0,-100.0
326485,35.0,-100.0,-100.0,-25.0,-100.0
326489,35.0,-100.0,-100.0,-25.5,-100.0
326491,35.0,-100.0,-100.0,-26.0,-100.0
326507,35.0,-100.0,-100.0,-26.0,-100.0
326526,35.0,-100.0,-100.0,-26.0,-100.0
326542,35.0,-100.0,-100.0,-26.0,-100.0
326559,35.0,-100.0,-100.0,-26.0,-100.0
326578,35.0,-100.0,-100.0,-26.0,-100.0
326594,35.0,-100.0,-100.0,-26.0,-100.0
326602,35.0,-100.0,-100.0,-26.0,-100.0
326620,35.0,-100.0,-100.0,-26.0,-100.0
326630,35.0,-100.0,-100.0,-26.0,-100.0
326638,35.0,-100.0,-100.0,-26.5,-100.0
326649,35.0,-100.0,-100.0,-27.0,-100.0
326653,35.0,-100.0,-100.0,-27.0,-100.0
326677,35.0,-100.0,-100.0,-27.0,-100.0
326727,35.0,-100.0,-100.0,-27.0,-100.0
326761,35.0,-100.0,-100.0,-27.0,-100.0
326777,35.0,-100.0,-100.0,-27.0,-100.0
326798,35.0,-100.0,-100.0,-28.0,-100.0
326812,35.0,-100.0,-100.0,-28.0,-100.0
326819,35.0,-100.0,-100.0,-28.0,-100.0
326837,35.0,-100.0,-100.0,-28.0,-100.0
326855,35.0,-100.0,-100.0,-28.0,-100.0
326871,35.0,-100.0,-100.0,-28.0,-100.0
326890,35.0,-100.0,-100.0,-28.0,-100.0
326907,35.0,-100.0,-100.0,-28.0,-100.0
326922,35.0,-100.0,-100.0,-28.0,-100.0
326925,35.0,-100.0,-100.0,-28.5,-100.0
326933,35.0,-100.0,-100.0,-29.0,-100.0
327125,35.0,-100.0,-100.0,-29.0,-100.0
327138,35.0,-100.0,-100.0,-30.0,-100.0
327289,35.0,-100.0,-100.0,-30.0,-100.0
327310,35.0,-100.0,-100.0,-31.0,-100.0
327521,35.0,-100.0,-100.0,-31.0,-100.0
327553,35.0,-100.0,-100.0,-32.0,-100.0
327675,35.0,-100.0,-100.0,-32.0,-100.0
327702,35.0,-100.0,-100.0,-33.0,-100.0
328177,35.0,-100.0,-100.0,-33.0,-100.0
328198,35.0,-100.0,-100.0,-34.0,-100.0
328316,35.0,-100.0,-100.0,-34.0,-100.0
328337,35.0,-100.0,-100.0,-35.0,-100.0
328486,35.0,-100.0,-100.0,-35.0,-100.0
328507,35.0,-100.0,-100.0,-36.0,-100.0
328570,35.0,-100.0,-100.0,-36.0,-100.0
328584,35.0,-100.0,-100.0,-37.0,-100.0
328690,35.0,-100.0,-100.0,-37.0,-100.0
328710,35.0,-100.0,-100.0,-38.0,-100.0
328832,35.0,-100.0,-100.0,-38.0,-100.0
328845,35.0,-100.0,-100.0,-39.0,-100.0
328910,35.0,-100.0,-100.0,-39.0,-100.0
328930,35.0,-100.0,-100.0,-40.0,-100.0
329054,35.0,-100.0,-100.0,-40.0,-100.0
329066,35.0,-100.0,-100.0,-41.0,-100.0
329126,35.0,-100.0,-100.0,-41.0,-100.0
329146,35.0,-100.0,-100.0,-42.0,-100.0
329257,35.0,-100.0,-100.0,-42.0,-100.0
329266,35.0,-100.0,-100.0,-43.0,-100.0
329409,35.0,-100.0,-100.0,-43.0,-100.0
329428,35.0,-100.0,-100.0,-44.0,-100.0
329548,35.0,-100.0,-100.0,-44.0,-100.0
329568,35.0,-100.0,-100.0,-45.0,-100.0
329684,35.0,-100.0,-100.0,-45.0,-100.0
329704,35.0,-100.0,-100.0,-46.0,-100.0
330257,35.0,-100.0,-100.0,-46.0,-100.0
330273,35.0,-100.0,-100.0,-47.0,-100.0
330420,35.0,-100.0,-100.0,-47.0,-100.0
330431,35.0,-100.0,-100.0,-48.0,-100.0
330536,35.0,-100.0,-100.0,-48.0,-100.0
330555,35.0,-100.0,-100.0,-49.0,-100.0
330761,35.0,-100.0,-100.0,-49.0,-100.0
330797,35.0,-100.0,-100.0,-50.0,-100.0
330948,35.0,-100.0,-100.0,-50.0,-100.0
330961,35.0,-100.0,-100.0,-51.0,-100.0
331058,35.0,-100.0,-100.0,-51.0,-100.0
331092,35.0,-100.0,-100.0,-52.0,-100.0
331289,35.0,-100.0,-100.0,-52.0,-100.0
331319,35.0,-100.0,-100.0,-53.0,-100.0
331497,35.0,-100.0,-100.0,-53.0,-100.0
331524,35.0,-100.0,-100.0,-54.0,-100.0
331739,35.0,-100.0,-100.0,-54.0,-100.0
331777,35.0,-100.0,-100.0,-55.0,-100.0
331976,35.0,-100.0,-100.0,-55.0,-100.0
332007,35.0,-100.0,-100.0,-56.0,-100.0
332150,35.0,-100.0,-100.0,-56.0,-100.0
332178,35.0,-100.0,-100.0,-57.0,-100.0
332304,35.0,-100.0,-100.0,-57.0,-100.0
332323,35.0,-100.0,-100.0,-58.0,-100.0
333363,35.0,-100.0,-100.0,-58.0,-100.0
333384,35.0,-100.0,-100.0,-58.0,-100.0
333415,35.0,-100.0,-100.0,-58.0,-100.0
333439,35.0,-100.0,-100.0,-58.0,-100.0
333478,35.0,-100.0,-100.0,-58.0,-100.0
333499,35.0,-100.0,-100.0,-58.0,-100.0
333520,35.0,-100.0,-100.0,-58.0,-100.0
333541,35.0,-100.0,-100.0,-58.0,-100.0
333562,35.0,-100.0,-100.0,-58.0,-100.0
333583,35.0,-100.0,-100.0,-58.0,-100.0
333604,35.0,-100.0,-100.0,-58.0,-100.0
333625,35.0,-100.0,-100.0,-58.0,-100.0
333635,35.0,-100.0,-100.0,-58.0,-100.0
333656,35.0,-100.0,-100.0,-58.0,-100.0
333678,35.0,-100.0,-100.0,-58.0,-100.0
333698,35.0,-100.0,-100.0,-58.0,-100.0
333719,35.0,-100.0,-100.0,-58.0,-100.0
333741,35.0,-100.0,-100.0,-58.0,-100.0
333761,35.0,-100.0,-100.0,-58.0,-100.0
333782,35.0,-100.0,-100.0,-58.0,-100.0
333804,35.0,-100.0,-100.0,-58.0,-100.0
333825,35.0,-100.0,-100.0,-58.0,-100.0
333835,35.0,-100.0,-100.0,-58.0,-100.0
333856,35.0,-100.0,-100.0,-58.0,-100.0
333877,35.0,-100.0,-100.0,-58.0,-100.0
333898,35.0,-100.0,-100.0,-58.0,-100.0
333919,35.0,-100.0,-100.0,-58.0,-100.0
333940,35.0,-100.0,-100.0,-58.0,-100.0
333961,35.0,-100.0,-100.0,-58.0,-100.0
333982,35.0,-100.0,-100.0,-58.0,-100.0
334003,35.0,-100.0,-100.0,-58.0,-100.0
334024,35.0,-100.0,-100.0,-58.0,-100.0
334046,35.0,-100.0,-100.0,-58.0,-100.0
334056,35.0,-100.0,-100.0,-58.0,-100.0
334076,35.0,-100.0,-100.0,-58.0,-100.0
334097,35.0,-100.0,-100.0,-58.0,-100.0
334119,35.0,-100.0,-100.0,-58.0,-100.0
334139,35.0,-100.0,-100.0,-58.0,-100.0
334160,35.0,-100.0,-100.0,-58.0,-100.0
334182,35.0,-100.0,-100.0,-58.0,-100.0
334203,35.0,-100.0,-100.0,-58.0,-100.0
334223,35.0,-100.0,-100.0,-58.0,-100.0
334245,35.0,-100.0,-100.0,-58.0,-100.0
334255,35.0,-100.0,-100.0,-58.0,-100.0
334276,35.0,-100.0,-100.0,-58.0,-100.0
334297,35.0,-100.0,-100.0,-58.0,-100.0
334318,35.0,-100.0,-100.0,-58.0,-100.0
334339,35.0,-100.0,-100.0,-58.0,-100.0
334360,35.0,-100.0,-100.0,-58.0,-100.0
334380,35.0,-100.0,-100.0,-58.0,-100.0
334401,35.0,-100.0,-100.0,-58.0,-100.0
334422,35.0,-100.0,-100.0,-58.0,-100.0
334443,35.0,-100.0,-100.0,-58.0,-100.0
334464,35.0,-100.0,-100.0,-58.0,-100.0
334485,35.0,-100.0,-100.0,-58.0,-100.0
334497,35.0,-100.0,-100.0,-58.0,-100.0
334517,35.0,-100.0,-100.0,-58.0,-100.0
334537,35.0,-100.0,-100.0,-58.0,-100.0
334559,35.0,-100.0,-100.0,-58.0,-100.0
334580,35.0,-100.0,-100.0,-58.0,-100.0
334601,35.0,-100.0,-100.0,-58.0,-100.0
334621,35.0,-100.0,-100.0,-58.0,-100.0
334643,35.0,-100.0,-100.0,-58.0,-100.0
334664,35.0,-100.0,-100.0,-58.0,-100.0
334684,35.0,-100.0,-100.0,-58.0,-100.0
334695,35.0,-100.0,-100.0,-58.0,-100.0
334716,35.0,-100.0,-100.0,-58.0,-100.0
334737,35.0,-100.0,-100.0,-58.0,-100.0
334758,35.0,-100.0,-100.0,-58.0,-100.0
334781,35.0,-100.0,-100.0,-58.0,-100.0
334800,35.0,-100.0,-100.0,-58.0,-100.0
334821,35.0,-100.0,-100.0,-58.0,-100.0
334842,35.0,-100.0,-100.0,-58.0,-100.0
334863,35.0,-100.0,-100.0,-58.0,-100.0
334884,35.0,-100.0,-100.0,-58.0,-100.0
334905,35.0,-100.0,-100.0,-58.0,-100.0
334915,35.0,-100.0,-100.0,-58.0,-100.0
334936,35.0,-100.0,-100.0,-58.0,-100.0
334958,35.0,-100.0,-100.0,-58.0,-100.0
334978,35.0,-100.0,-100.0,-58.0,-100.0
334999,35.0,-100.0,-100.0,-58.0,-100.0
335021,35.0,-100.0,-100.0,-58.0,-100.0
335042,35.0,-100.0,-100.0,-58.0,-100.0
335062,35.0,-100.0,-100.0,-58.0,-100.0
335084,35.0,-100.0,-100.0,-58.0,-100.0
335105,35.0,-100.0,-100.0,-58.0,-100.0
335115,35.0,-100.0,-100.0,-58.0,-100.0
335136,35.0,-100.0,-100.0,-58.0,-100.0
335158,35.0,-100.0,-100.0,-58.0,-100.0
335178,35.0,-100.0,-100.0,-58.0,-100.0
335199,35.0,-100.0,-100.0,-58.0,-100.0
335220,35.0,-100.0,-100.0,-58.0,-100.0
335241,35.0,-100.0,-100.0,-58.0,-100.0
335262,35.0,-100.0,-100.0,-58.0,-100.0
335283,35.0,-100.0,-100.0,-58.0,-100.0
335304,35.0,-100.0,-100.0,-58.0,-100.0
335336,35.0,-100.0,-100.0,-58.0,-100.0
335358,35.0,-100.0,-100.0,-58.0,-100.0
335377,35.0,-100.0,-100.0,-58.0,-100.0
335399,35.0,-100.0,-100.0,-58.0,-100.0
335420,35.0,-100.0,-100.0,-58.0,-100.0
335440,35.0,-100.0,-100.0,-58.0,-100.0
335462,35.0,-100.0,-100.0,-58.0,-100.0
335483,35.0,-100.0,-100.0,-58.0,-100.0
335503,35.0,-100.0,-100.0,-58.0,-100.0
335525,35.0,-100.0,-100.0,-58.0,-100.0
335535,35.0,-100.0,-100.0,-58.0,-100.0
335556,35.0,-100.0,-100.0,-58.0,-100.0
335577,35.0,-100.0,-100.0,-58.0,-100.0
335598,35.0,-100.0,-100.0,-58.0,-100.0
335619,35.0,-100.0,-100.0,-58.0,-100.0
335643,35.0,-100.0,-100.0,-58.0,-100.0
335660,35.0,-100.0,-100.0,-58.0,-100.0
335681,35.0,-100.0,-100.0,-58.0,-100.0
335702,35.0,-100.0,-100.0,-58.0,-100.0
335723,35.0,-100.0,-100.0,-58.0,-100.0
335744,35.0,-100.0,-100.0,-58.0,-100.0
335765,35.0,-100.0,-100.0,-58.0,-100.0
436622,35.0,-100.0,-100.0,-58.0,-100.0
436640,35.0,-100.0,-100.0,-58.0,-100.0
436657,35.0,-100.0,-100.0,-58.0,-100.0
436676,35.0,-100.0,-100.0,-58.0,-100.0
436715,35.0,-100.0,-100.0,-58.0,-100.0
436769,35.0,-100.0,-100.0,-58.0,-100.0
436804,35.0,-100.0,-100.0,-58.0,-100.0
436821,35.0,-100.0,-100.0,-58.0,-100.0
436839,35.0,-100.0,-100.0,-58.0,-100.0
436857,35.0,-100.0,-100.0,-58.0,-100.0
436874,35.0,-100.0,-100.0,-58.0,-100.0
436892,35.0,-100.0,-100.0,-58.0,-100.0
436898,35.0,-100.0,-100.0,-58.0,-100.0
436915,35.0,-100.0,-100.0,-58.0,-100.0
436933,35.0,-100.0,-100.0,-58.0,-100.0
436951,35.0,-100.0,-100.0,-58.0,-100.0
436968,35.0,-100.0,-100.0,-58.0,-100.0
436987,35.0,-100.0,-100.0,-58.0,-100.0
437003,35.0,-100.0,-100.0,-58.0,-100.0
437020,35.0,-100.0,-100.0,-58.0,-100.0
437039,35.0,-100.0,-100.0,-58.0,-100.0
437057,35.0,-100.0,-100.0,-58.0,-100.0
437091,35.0,-100.0,-100.0,-58.0,-100.0
437108,35.0,-100.0,-100.0,-58.0,-100.0
437115,35.0,-100.0,-100.0,-58.0,-100.0
437133,35.0,-100.0,-100.0,-58.0,-100.0
437151,35.0,-100.0,-100.0,-58.0,-100.0
437168,35.0,-100.0,-100.0,-58.0,-100.0
437190,35.0,-100.0,-100.0,-58.0,-100.0
437239,35.0,-100.0,-100.0,-58.0,-100.0
437257,35.0,-100.0,-100.0,-58.0,-100.0
437275,35.0,-100.0,-100.0,-58.0,-100.0
437308,35.0,-100.0,-100.0,-58.0,-100.0
437326,35.0,-100.0,-100.0,-58.0,-100.0
437334,35.0,-100.0,-100.0,-58.0,-100.0
437368,35.0,-100.0,-100.0,-58.0,-100.0
437384,35.0,-100.0,-100.0,-58.0,-100.0
437403,35.0,-100.0,-100.0,-58.0,-100.0
437420,35.0,-100.0,-100.0,-58.0,-100.0
437438,35.0,-100.0,-100.0,-58.0,-100.0
437456,35.0,-100.0,-100.0,-58.0,-100.0
437473,35.0,-100.0,-100.0,-58.0,-100.0
437490,35.0,-100.0,-100.0,-58.0,-100.0
437508,35.0,-100.0,-100.0,-58.0,-100.0
437525,35.0,-100.0,-100.0,-58.0,-100.0
437533,35.0,-100.0,-100.0,-58.0,-100.0
437550,35.0,-100.0,-100.0,-58.0,-100.0
437567,35.0,-100.0,-100.0,-58.0,-100.0
437585,35.0,-100.0,-100.0,-58.0,-100.0
437602,35.0,-100.0,-100.0,-58.0,-100.0
437619,35.0,-100.0,-100.0,-58.0,-100.0
437638,35.0,-100.0,-100.0,-58.0,-100.0
437661,35.0,-100.0,-100.0,-58.0,-100.0
437709,35.0,-100.0,-100.0,-58.0,-100.0
437731,35.0,-100.0,-100.0,-58.0,-100.0
437750,35.0,-100.0,-100.0,-58.0,-100.0
437775,35.0,-100.0,-100.0,-58.0,-100.0
437788,35.0,-100.0,-100.0,-58.0,-100.0
437803,35.0,-100.0,-100.0,-58.0,-100.0
437821,35.0,-100.0,-100.0,-58.0,-100.0
437838,35.0,-100.0,-100.0,-58.0,-100.0
437855,35.0,-100.0,-100.0,-58.0,-100.0
437872,35.0,-100.0,-100.0,-58.0,-100.0
437890,35.0,-100.0,-100.0,-58.0,-100.0
437908,35.0,-100.0,-100.0,-58.0,-100.0
437941,35.0,-100.0,-100.0,-58.0,-100.0
437960,35.0,-100.0,-100.0,-58.0,-100.0
437967,35.0,-100.0,-100.0,-58.0,-100.0
437984,35.0,-100.0,-100.0,-58.0,-100.0
438005,35.0,-100.0,-100.0,-58.0,-100.0
438020,35.0,-100.0,-100.0,-58.0,-100.0
438037,35.0,-100.0,-100.0,-58.0,-100.0
438055,35.0,-100.0,-100.0,-58.0,-100.0
438072,35.0,-100.0,-100.0,-58.0,-100.0
438090,35.0,-100.0,-100.0,-58.0,-100.0
438108,35.0,-100.0,-100.0,-58.0,-100.0
438125,35.0,-100.0,-100.0,-58.0,-100.0
438142,35.0,-100.0,-100.0,-58.0,-100.0
438160,35.0,-100.0,-100.0,-58.0,-100.0
438177,35.0,-100.0,-100.0,-58.0,-100.0
438185,35.0,-100.0,-100.0,-58.0,-100.0
438203,35.0,-100.0,-100.0,-58.0,-100.0
438219,35.0,-100.0,-100.0,-58.0,-100.0
438236,35.0,-100.0,-100.0,-58.0,-100.0
438255,35.0,-100.0,-100.0,-58.0,-100.0
438272,35.0,-100.0,-100.0,-58.0,-100.0
438290,35.0,-100.0,-100.0,-58.0,-100.0
438308,35.0,-100.0,-100.0,-58.0,-100.0
438324,35.0,-100.0,-100.0,-58.0,-100.0
438342,35.0,-100.0,-100.0,-58.0,-100.0
438360,35.0,-100.0,-100.0,-58.0,-100.0
438377,35.0,-100.0,-100.0,-58.0,-100.0
438384,35.0,-100.0,-100.0,-58.0,-100.0
438403,35.0,-100.0,-100.0,-58.0,-100.0
438419,35.0,-100.0,-100.0,-58.0,-100.0
438436,35.0,-100.0,-100.0,-58.0,-100.0
438454,35.0,-100.0,-100.0,-58.0,-100.0
438472,35.0,-100.0,-100.0,-58.0,-100.0
438489,35.0,-100.0,-100.0,-58.0,-100.0
438506,35.0,-100.0,-100.0,-58.0,-100.0
438524,35.0,-100.0,-100.0,-58.0,-100.0
438541,35.0,-100.0,-100.0,-58.0,-100.0
438559,35.0,-100.0,-100.0,-58.0,-100.0
438577,35.0,-100.0,-100.0,-58.0,-100.0
438595,35.0,-100.0,-100.0,-58.0,-100.0
438611,35.0,-100.0,-100.0,-58.0,-100.0
438619,35.0,-100.0,-100.0,-58.0,-100.0
438636,35.0,-100.0,-100.0,-58.0,-100.0
438654,35.0,-100.0,-100.0,-58.0,-100.0
438671,35.0,-100.0,-100.0,-58.0,-100.0
438690,35.0,-100.0,-100.0,-58.0,-100.0
438706,35.0,-100.0,-100.0,-58.0,-100.0
438724,35.0,-100.0,-100.0,-58.0,-100.0
438741,35.0,-100.0,-100.0,-58.0,-100.0
438759,35.0,-100.0,-100.0,-58.0,-100.0
438777,35.0,-100.0,-100.0,-58.0,-100.0
438793,35.0,-100.0,-100.0,-58.0,-100.0
438812,35.0,-100.0,-100.0,-58.0,-100.0
438818,35.0,-100.0,-100.0,-58.0,-100.0
438836,35.0,-100.0,-100.0,-58.0,-100.0
438855,35.0,-100.0,-100.0,-58.0,-100.0
438870,35.0,-100.0,-100.0,-58.0,-100.0
438888,35.0,-100.0,-100.0,-58.0,-100.0
438906,35.0,-100.0,-100.0,-58.0,-100.0
438924,35.0,-100.0,-100.0,-58.0,-100.0
438941,35.0,-100.0,-100.0,-58.0,-100.0
438959,35.0,-100.0,-100.0,-58.0,-100.0
438976,35.0,-100.0,-100.0,-58.0,-100.0
451878,35.0,-100.0,-100.0,-58.0,-100.0
451895,35.0,-100.0,-100.0,-58.0,-100.0
451931,35.0,-100.0,-100.0,-58.0,-100.0
451946,35.0,-100.0,-100.0,-58.0,-100.0
451964,35.0,-100.0,-100.0,-58.0,-100.0
451982,35.0,-100.0,-100.0,-58.0,-100.0
451999,35.0,-100.0,-100.0,-58.0,-100.0
452006,35.0,-100.0,-100.0,-58.0,-100.0
452024,35.0,-100.0,-100.0,-58.0,-100.0
452045,35.0,-100.0,-100.0,-58.0,-100.0
452076,35.0,-100.0,-100.0,-58.0,-100.0
452093,35.0,-100.0,-100.0,-58.0,-100.0
452111,35.0,-100.0,-100.0,-58.0,-100.0
452130,35.0,-100.0,-100.0,-58.0,-100.0
452145,35.0,-100.0,-100.0,-58.0,-100.0
452164,35.0,-100.0,-100.0,-58.0,-100.0
452199,35.0,-100.0,-100.0,-58.0,-100.0
452218,35.0,-100.0,-100.0,-58.0,-100.0
452234,35.0,-100.0,-100.0,-58.0,-100.0
452240,35.0,-100.0,-100.0,-58.0,-100.0
452260,35.0,-100.0,-100.0,-58.0,-100.0
452276,35.0,-100.0,-100.0,-58.0,-100.0
452293,35.0,-100.0,-100.0,-58.0,-100.0
452311,35.0,-100.0,-100.0,-58.0,-100.0
452328,35.0,-100.0,-100.0,-58.0,-100.0
452345,35.0,-100.0,-100.0,-58.0,-100.0
452363,35.0,-100.0,-100.0,-58.0,-100.0
452383,35.0,-100.0,-100.0,-58.0,-100.0
452399,35.0,-100.0,-100.0,-58.0,-100.0
452417,35.0,-100.0,-100.0,-58.0,-100.0
452440,35.0,-100.0,-100.0,-58.0,-100.0
452457,35.0,-100.0,-100.0,-58.0,-100.0
452475,35.0,-100.0,-100.0,-58.0,-100.0
452493,35.0,-100.0,-100.0,-58.0,-100.0
452509,35.0,-100.0,-100.0,-58.0,-100.0
452527,35.0,-100.0,-100.0,-58.0,-100.0
452545,35.0,-100.0,-100.0,-58.0,-100.0
452562,35.0,-100.0,-100.0,-58.0,-100.0
452583,35.0,-100.0,-100.0,-58.0,-100.0
452599,35.0,-100.0,-100.0,-58.0,-100.0
452614,35.0,-100.0,-100.0,-58.0,-100.0
452633,35.0,-100.0,-100.0,-58.0,-100.0
452650,35.0,-100.0,-100.0,-58.0,-100.0
452657,35.0,-100.0,-100.0,-58.0,-100.0
452675,35.0,-100.0,-100.0,-58.0,-100.0
452691,35.0,-100.0,-100.0,-58.0,-100.0
452709,35.0,-100.0,-100.0,-58.0,-100.0
452727,35.0,-100.0,-100.0,-58.0,-100.0
452744,35.0,-100.0,-100.0,-58.0,-100.0
452762,35.0,-100.0,-100.0,-58.0,-100.0
452780,35.0,-100.0,-100.0,-58.0,-100.0
452796,35.0,-100.0,-100.0,-58.0,-100.0
452814,35.0,-100.0,-100.0,-58.0,-100.0
452832,35.0,-100.0,-100.0,-58.0,-100.0
452849,35.0,-100.0,-100.0,-58.0,-100.0
452856,35.0,-100.0,-100.0,-58.0,-100.0
452874,35.0,-100.0,-100.0,-58.0,-100.0
452890,35.0,-100.0,-100.0,-58.0,-100.0
452908,35.0,-100.0,-100.0,-58.0,-100.0
452927,35.0,-100.0,-100.0,-58.0,-100.0
452943,35.0,-100.0,-100.0,-58.0,-100.0
452962,35.0,-100.0,-100.0,-58.0,-100.0
452978,35.0,-100.0,-100.0,-58.0,-100.0
452995,35.0,-100.0,-100.0,-58.0,-100.0
453014,35.0,-100.0,-100.0,-58.0,-100.0
453031,35.0,-100.0,-100.0,-58.0,-100.0
453049,35.0,-100.0,-100.0,-58.0,-100.0
453065,35.0,-100.0,-100.0,-58.0,-100.0
453084,35.0,-100.0,-100.0,-58.0,-100.0
453090,35.0,-100.0,-100.0,-58.0,-100.0
453108,35.0,-100.0,-100.0,-58.0,-100.0
453126,35.0,-100.0,-100.0,-58.0,-100.0
453143,35.0,-100.0,-100.0,-58.0,-100.0
453160,35.0,-100.0,-100.0,-58.0,-100.0
453178,35.0,-100.0,-100.0,-58.0,-100.0
453195,35.0,-100.0,-100.0,-58.0,-100.0
453215,35.0,-100.0,-100.0,-58.0,-100.0
453247,35.0,-100.0,-100.0,-58.0,-100.0
453268,35.0,-100.0,-100.0,-58.0,-100.0
453290,35.0,-100.0,-100.0,-58.0,-100.0
453307,35.0,-100.0,-100.0,-58.0,-100.0
453326,35.0,-100.0,-100.0,-58.0,-100.0
464080,35.0,-100.0,-100.0,-58.0,-100.0
464098,35.0,-100.0,-100.0,-58.0,-100.0
464131,35.0,-100.0,-100.0,-58.0,-100.0
464153,35.0,-100.0,-100.0,-58.0,-100.0
464190,35.0,-100.0,-100.0,-58.0,-100.0
464208,35.0,-100.0,-100.0,-58.0,-100.0
464227,35.0,-100.0,-100.0,-58.0,-100.0
464265,35.0,-100.0,-100.0,-58.0,-100.0
464295,35.0,-100.0,-100.0,-58.0,-100.0
464315,35.0,-100.0,-100.0,-58.0,-100.0
464331,35.0,-100.0,-100.0,-58.0,-100.0
464349,35.0,-100.0,-100.0,-58.0,-100.0
