,AF50K5H2FJWW0,A4WBW7FVQASZE,AQ3KPKZ6UIYPF
22476,-94.0,-100.0,-100.0
22479,-94.0,-100.0,-100.0
22503,-94.0,-100.0,-100.0
22529,-94.0,-100.0,-100.0
22533,-94.0,-100.0,-100.0
22560,-94.0,-100.0,-100.0
22561,-94.0,-100.0,-100.0
22633,-94.0,-100.0,-100.0
22661,-94.0,-100.0,-100.0
22694,-94.0,-100.0,-100.0
22731,-94.0,-100.0,-100.0
22788,-94.0,-100.0,-100.0
22826,-94.0,-100.0,-100.0
22902,-94.0,-100.0,-100.0
23022,-94.0,-100.0,-100.0
23103,-94.0,-100.0,-100.0
23154,-94.0,-100.0,-100.0
23266,-94.0,-100.0,-100.0
23382,-94.0,-100.0,-100.0
23453,-94.0,-100.0,-100.0
23492,-94.0,-100.0,-100.0
23569,-94.0,-100.0,-100.0
23581,-94.0,-100.0,-100.0
23626,-94.0,-100.0,-100.0
23749,-94.0,-100.0,-100.0
23791,-94.0,-100.0,-100.0
23989,-94.0,-100.0,-100.0
24052,-94.0,-100.0,-100.0
24110,-94.0,-100.0,-100.0
24147,-94.0,-100.0,-100.0
24288,-94.0,-100.0,-100.0
24330,-94.0,-100.0,-100.0
24381,-94.0,-100.0,-100.0
24474,-94.0,-100.0,-100.0
24510,-94.0,-100.0,-100.0
24571,-94.0,-100.0,-100.0
24585,-94.0,-100.0,-100.0
24621,-94.0,-100.0,-100.0
24639,-94.0,-100.0,-100.0
24699,-94.0,-100.0,-100.0
24824,-94.0,-100.0,-100.0
24842,-94.0,-100.0,-100.0
24859,-94.0,-100.0,-100.0
24909,-94.0,-100.0,-100.0
24918,-94.0,-100.0,-100.0
24963,-94.0,-100.0,-100.0
24972,-94.0,-100.0,-100.0
25026,-94.0,-100.0,-100.0
25327,-94.0,-100.0,-100.0
25390,-94.0,-100.0,-100.0
25407,-94.0,-100.0,-100.0
25450,-94.0,-100.0,-100.0
25467,-94.0,-100.0,-100.0
25498,-94.0,-100.0,-100.0
25534,-94.0,-100.0,-100.0
25613,-94.0,-100.0,-100.0
25703,-94.0,-100.0,-100.0
25732,-94.0,-100.0,-100.0
25834,-94.0,-100.0,-100.0
25874,-94.0,-100.0,-100.0
25898,-94.0,-100.0,-100.0
25912,-94.0,-100.0,-100.0
25969,-94.0,-100.0,-100.0
26006,-94.0,-100.0,-100.0
26259,-94.0,-100.0,-100.0
26294,-94.0,-100.0,-100.0
26330,-94.0,-100.0,-100.0
26359,-94.0,-100.0,-100.0
26428,-94.0,-100.0,-100.0
26457,-94.0,-100.0,-100.0
26594,-94.0,-100.0,-100.0
26633,-94.0,-100.0,-100.0
26643,-94.0,-100.0,-100.0
26696,-94.0,-100.0,-100.0
26747,-94.0,-100.0,-100.0
26791,-94.0,-100.0,-100.0
26813,-94.0,-100.0,-100.0
26903,-94.0,-100.0,-100.0
26915,-94.0,-100.0,-100.0
26952,-94.0,-100.0,-100.0
26973,-94.0,-100.0,-100.0
26999,-94.0,-100.0,-100.0
27097,-94.0,-100.0,-100.0
27173,-94.0,-100.0,-100.0
27223,-94.0,-100.0,-100.0
27249,-94.0,-100.0,-100.0
27268,-94.0,-100.0,-100.0
27347,-94.0,-100.0,-100.0
27404,-94.0,-100.0,-100.0
27465,-94.0,-100.0,-100.0
27511,-94.0,-100.0,-100.0
27566,-94.0,-100.0,-100.0
27619,-94.0,-100.0,-100.0
27656,-94.0,-100.0,-100.0
27689,-94.0,-100.0,-100.0
27747,-94.0,-100.0,-100.0
27827,-94.0,-100.0,-100.0
27845,-94.0,-100.0,-100.0
27893,-94.0,-100.0,-100.0
27909,-94.0,-100.0,-100.0
28054,-94.0,-100.0,-100.0
28136,-94.0,-100.0,-100.0
28147,-94.0,-100.0,-100.0
28208,-94.0,-100.0,-100.0
28230,-94.0,-100.0,-100.0
28256,-94.0,-100.0,-100.0
28445,-94.0,-100.0,-100.0
28483,-94.0,-100.0,-100.0
28531,-94.0,-100.0,-100.0
28554,-94.0,-100.0,-100.0
28570,-94.0,-100.0,-100.0
28657,-94.0,-100.0,-100.0
28698,-94.0,-100.0,-100.0
28742,-94.0,-100.0,-100.0
28823,-94.0,-100.0,-100.0
28824,-94.0,-100.0,-100.0
28846,-94.0,-100.0,-100.0
28868,-94.0,-100.0,-100.0
28889,-94.0,-100.0,-100.0
28926,-94.0,-100.0,-100.0
28969,-94.0,-100.0,-100.0
28986,-94.0,-100.0,-100.0
28997,-94.0,-100.0,-100.0
29004,-94.0,-100.0,-100.0
29040,-94.0,-100.0,-100.0
29042,-94.0,-100.0,-100.0
29055,-94.0,-100.0,-100.0
29092,-94.0,-100.0,-100.0
29110,-94.0,-100.0,-100.0
29125,-94.0,-100.0,-100.0
29141,-94.0,-100.0,-100.0
29153,-94.0,-100.0,-100.0
29155,-94.0,-100.0,-100.0
29182,-94.0,-100.0,-100.0
29255,-94.0,-100.0,-100.0
29267,-94.0,-100.0,-100.0
29270,-94.0,-100.0,-100.0
29284,-94.0,-100.0,-100.0
29309,-94.0,-100.0,-100.0
29327,-94.0,-100.0,-100.0
29384,-94.0,-100.0,-100.0
29451,-94.0,-100.0,-100.0
29459,-94.0,-100.0,-100.0
29472,-94.0,-100.0,-100.0
29497,-94.0,-100.0,-100.0
29519,-94.0,-100.0,-100.0
29530,-94.0,-100.0,-100.0
29534,-94.0,-100.0,-100.0
29562,-94.0,-100.0,-100.0
29563,-94.0,-100.0,-100.0
29582,-94.0,-100.0,-100.0
29613,-94.0,-100.0,-100.0
29617,-94.0,-100.0,-100.0
29630,-94.0,-100.0,-100.0
29638,-94.0,-100.0,-100.0
29655,-94.0,-100.0,-100.0
29664,-94.0,-100.0,-100.0
29680,-94.0,-100.0,-100.0
29686,-94.0,-100.0,-100.0
29695,-94.0,-100.0,-100.0
29740,-94.0,-100.0,-100.0
29796,-94.0,-100.0,-100.0
29809,-94.0,-100.0,-100.0
29830,-94.0,-100.0,-100.0
29849,-94.0,-100.0,-100.0
29861,-94.0,-100.0,-100.0
29887,-94.0,-100.0,-100.0
29895,-94.0,-100.0,-100.0
29929,-94.0,-100.0,-100.0
29948,-94.0,-100.0,-100.0
29987,-94.0,-100.0,-100.0
30105,-94.0,-100.0,-100.0
30107,-94.0,-100.0,-100.0
30109,-94.0,-100.0,-100.0
30125,-94.0,-100.0,-100.0
30139,-94.0,-100.0,-100.0
30155,-94.0,-100.0,-100.0
30199,-94.0,-100.0,-100.0
30202,-94.0,-100.0,-100.0
30225,-94.0,-100.0,-100.0
30270,-94.0,-100.0,-100.0
30346,-94.0,-100.0,-100.0
30380,-94.0,-100.0,-100.0
30381,-94.0,-100.0,-100.0
30389,-94.0,-100.0,-100.0
30400,-94.0,-100.0,-100.0
30408,-94.0,-100.0,-100.0
30418,-94.0,-100.0,-100.0
30475,-94.0,-100.0,-100.0
30561,-94.0,-100.0,-100.0
30580,-94.0,-100.0,-100.0
30623,-94.0,-100.0,-100.0
30633,-94.0,-100.0,-100.0
30675,-94.0,-100.0,-100.0
30766,-94.0,-100.0,-100.0
30816,-94.0,-100.0,-100.0
30888,-94.0,-100.0,-100.0
30975,-94.0,-100.0,-100.0
31006,-94.0,-100.0,-100.0
31057,-94.0,-100.0,-100.0
31074,-94.0,-100.0,-100.0
31086,-94.0,-100.0,-100.0
31206,-94.0,-100.0,-100.0
31236,-94.0,-100.0,-100.0
31271,-94.0,-100.0,-100.0
31464,-94.0,-100.0,-100.0
31506,-94.0,-100.0,-100.0
31528,-94.0,-100.0,-100.0
31586,-94.0,-100.0,-100.0
31696,-94.0,-100.0,-100.0
31722,-94.0,-100.0,-100.0
31733,-94.0,-100.0,-100.0
31781,-94.0,-100.0,-100.0
31944,-94.0,-100.0,-100.0
31973,-94.0,-100.0,-100.0
32016,-94.0,-100.0,-100.0
32036,-94.0,-100.0,-100.0
32156,-94.0,-100.0,-100.0
32221,-94.0,-100.0,-100.0
32422,-94.0,-100.0,-100.0
32452,-94.0,-100.0,-100.0
32701,-94.0,-100.0,-100.0
32723,-94.0,-100.0,-100.0
32741,-94.0,-100.0,-100.0
32788,-94.0,-100.0,-100.0
32969,-94.0,-100.0,-100.0
33013,-94.0,-100.0,-100.0
33043,-94.0,-100.0,-100.0
33077,-94.0,-100.0,-100.0
33290,-94.0,-100.0,-100.0
33315,-94.0,-100.0,-100.0
33326,-94.0,-100.0,-100.0
33373,-94.0,-100.0,-100.0
33476,-94.0,-100.0,-100.0
33560,-94.0,-100.0,-100.0
33991,-94.0,-100.0,-100.0
34035,-94.0,-100.0,-100.0
34185,-94.0,-100.0,-100.0
34227,-94.0,-100.0,-100.0
34504,-94.0,-100.0,-100.0
34568,-94.0,-100.0,-100.0
34757,-94.0,-100.0,-100.0
34784,-94.0,-100.0,-100.0
34923,-94.0,-100.0,-100.0
34982,-94.0,-100.0,-100.0
35150,-94.0,-100.0,-100.0
35187,-94.0,-100.0,-100.0
35330,-94.0,-100.0,-100.0
35491,-94.0,-100.0,-100.0
35506,-94.0,-100.0,-100.0
35570,-94.0,-100.0,-100.0
35673,-94.0,-100.0,-100.0
35717,-94.0,-100.0,-100.0
35849,-94.0,-100.0,-100.0
35881,-94.0,-100.0,-100.0
36002,-94.0,-100.0,-100.0
36015,-94.0,-100.0,-100.0
36142,-94.0,-100.0,-100.0
36170,-94.0,-100.0,-100.0
36285,-94.0,-100.0,-100.0
36408,-94.0,-100.0,-100.0
36482,-94.0,-100.0,-100.0
36507,-94.0,-100.0,-100.0
36644,-94.0,-100.0,-100.0
36699,-94.0,-100.0,-100.0
36743,-94.0,-100.0,-100.0
36755,-94.0,-100.0,-100.0
36888,-94.0,-100.0,-100.0
36924,-94.0,-100.0,-100.0
37090,-94.0,-100.0,-100.0
37119,-94.0,-100.0,-100.0
37181,-94.0,-100.0,-100.0
37209,-94.0,-100.0,-100.0
37255,-94.0,-100.0,-100.0
37286,-94.0,-100.0,-100.0
37341,-94.0,-100.0,-100.0
37370,-94.0,-100.0,-100.0
37414,-94.0,-100.0,-100.0
37446,-94.0,-100.0,-100.0
37467,-94.0,-100.0,-100.0
37486,-94.0,-100.0,-100.0
37528,-94.0,-100.0,-100.0
37545,-94.0,-100.0,-100.0
37593,-94.0,-100.0,-100.0
37618,-94.0,-100.0,-100.0
37674,-94.0,-100.0,-100.0
37699,-94.0,-100.0,-100.0
37751,-94.0,-100.0,-100.0
37792,-94.0,-100.0,-100.0
37801,-94.0,-100.0,-100.0
37833,-94.0,-100.0,-100.0
37861,-94.0,-100.0,-100.0
37880,-94.0,-100.0,-100.0
37926,-94.0,-100.0,-100.0
37959,-94.0,-100.0,-100.0
38038,-94.0,-100.0,-100.0
38109,-94.0,-100.0,-100.0
38177,-94.0,-100.0,-100.0
38208,-94.0,-100.0,-100.0
38259,-94.0,-100.0,-100.0
38289,-94.0,-100.0,-100.0
38317,-94.0,-100.0,-100.0
38365,-94.0,-100.0,-100.0
38388,-94.0,-100.0,-100.0
38416,-94.0,-100.0,-100.0
38458,-94.0,-100.0,-100.0
38483,-94.0,-100.0,-100.0
38538,-94.0,-100.0,-100.0
38559,-94.0,-100.0,-100.0
38617,-94.0,-100.0,-100.0
38636,-94.0,-100.0,-100.0
38681,-94.0,-100.0,-100.0
38704,-94.0,-100.0,-100.0
38750,-94.0,-100.0,-100.0
38773,-94.0,-100.0,-100.0
38808,-94.0,-100.0,-100.0
38867,-94.0,-100.0,-100.0
38877,-94.0,-100.0,-100.0
38890,-93.0,-100.0,-100.0
38903,-93.0,-100.0,-100.0
38928,-93.0,-100.0,-100.0
38931,-93.0,-100.0,-100.0
38945,-92.0,-100.0,-100.0
38961,-92.0,-100.0,-100.0
38979,-92.0,-100.0,-100.0
38990,-92.0,-100.0,-100.0
39002,-91.0,-100.0,-100.0
39029,-91.0,-100.0,-100.0
39050,-91.0,-100.0,-100.0
39063,-90.0,-100.0,-100.0
39078,-90.0,-100.0,-100.0
39091,-90.0,-100.0,-100.0
39110,-89.0,-100.0,-100.0
39141,-89.0,-100.0,-100.0
39152,-89.0,-100.0,-100.0
39165,-88.0,-100.0,-100.0
39173,-88.0,-100.0,-100.0
39195,-88.0,-100.0,-100.0
39208,-88.0,-100.0,-100.0
39221,-87.0,-100.0,-100.0
39233,-87.0,-100.0,-100.0
39266,-87.0,-100.0,-100.0
39280,-86.0,-100.0,-100.0
39282,-86.0,-100.0,-100.0
39313,-86.0,-100.0,-100.0
39314,-85.5,-100.0,-100.0
39325,-85.0,-100.0,-100.0
39367,-85.0,-100.0,-100.0
39368,-85.0,-100.0,-100.0
39381,-84.0,-100.0,-100.0
39392,-84.0,-100.0,-100.0
39422,-84.0,-100.0,-100.0
39423,-84.0,-100.0,-100.0
39439,-83.0,-100.0,-100.0
39451,-83.0,-100.0,-100.0
39484,-83.0,-100.0,-100.0
39497,-82.0,-100.0,-100.0
39510,-82.0,-100.0,-100.0
39527,-82.0,-100.0,-100.0
39536,-81.5,-100.0,-100.0
39541,-81.0,-100.0,-100.0
39584,-81.0,-100.0,-100.0
39589,-80.5,-100.0,-100.0
39595,-80.0,-100.0,-100.0
39602,-80.0,-100.0,-100.0
39631,-80.0,-100.0,-100.0
39638,-80.0,-100.0,-100.0
39663,-79.0,-100.0,-100.0
39668,-79.0,-100.0,-100.0
39707,-79.0,-100.0,-100.0
39719,-78.0,-100.0,-100.0
39721,-78.0,-100.0,-100.0
39746,-78.0,-100.0,-100.0
39788,-78.0,-100.0,-100.0
39810,-78.0,-100.0,-100.0
39828,-78.0,-100.0,-100.0
39855,-78.0,-100.0,-100.0
39919,-78.0,-100.0,-100.0
39950,-78.0,-100.0,-100.0
39959,-78.0,-100.0,-100.0
39984,-78.0,-100.0,-100.0
40003,-78.0,-100.0,-100.0
40015,-78.0,-100.0,-100.0
40070,-78.0,-100.0,-100.0
40100,-78.0,-100.0,-100.0
40113,-78.0,-100.0,-100.0
40146,-78.0,-100.0,-100.0
40156,-78.0,-100.0,-100.0
40185,-78.0,-100.0,-100.0
40232,-78.0,-100.0,-100.0
40245,-78.0,-100.0,-100.0
40288,-78.0,-100.0,-100.0
40303,-78.0,-100.0,-100.0
40339,-78.0,-100.0,-100.0
40380,-78.0,-100.0,-100.0
40411,-78.0,-100.0,-100.0
40423,-77.0,-100.0,-100.0
40443,-77.0,-100.0,-100.0
40468,-77.0,-100.0,-100.0
40484,-76.0,-100.0,-100.0
40486,-76.0,-100.0,-100.0
40498,-76.0,-100.0,-100.0
40535,-76.0,-100.0,-100.0
40537,-76.0,-100.0,-100.0
40550,-75.0,-100.0,-100.0
40587,-75.0,-100.0,-100.0
40590,-74.5,-100.0,-100.0
40603,-74.0,-100.0,-100.0
40612,-74.0,-100.0,-100.0
40648,-74.0,-100.0,-100.0
40656,-73.5,-100.0,-100.0
40662,-73.0,-100.0,-100.0
40669,-73.0,-100.0,-100.0
40688,-73.0,-100.0,-100.0
40705,-72.0,-100.0,-100.0
40710,-72.0,-100.0,-100.0
40738,-72.0,-100.0,-100.0
40756,-72.0,-100.0,-100.0
40781,-71.0,-100.0,-100.0
40786,-70.0,-100.0,-100.0
40790,-70.0,-100.0,-100.0
40797,-69.0,-100.0,-100.0
40804,-69.0,-100.0,-100.0
40810,-68.5,-100.0,-100.0
40815,-68.0,-100.0,-100.0
40821,-68.0,-100.0,-100.0
40832,-67.0,-100.0,-100.0
40839,-67.0,-100.0,-100.0
40850,-66.0,-100.0,-100.0
40857,-66.0,-100.0,-100.0
40861,-65.5,-100.0,-100.0
40867,-65.0,-100.0,-100.0
40873,-65.0,-100.0,-100.0
40884,-64.0,-100.0,-100.0
40891,-64.0,-100.0,-100.0
40902,-63.0,-100.0,-100.0
40906,-63.0,-100.0,-100.0
40908,-63.0,-100.0,-100.0
40919,-62.0,-100.0,-100.0
40927,-62.0,-100.0,-100.0
40932,-61.5,-100.0,-100.0
40936,-61.0,-100.0,-100.0
40943,-61.0,-100.0,-100.0
40954,-59.0,-100.0,-100.0
40960,-59.0,-100.0,-100.0
40967,-58.5,-100.0,-100.0
40972,-58.0,-100.0,-100.0
40990,-58.0,-100.0,-100.0
40993,-58.0,-100.0,-100.0
40997,-56.0,-100.0,-100.0
41004,-56.0,-100.0,-100.0
41014,-55.0,-100.0,-100.0
41021,-55.0,-100.0,-100.0
41031,-54.0,-100.0,-100.0
41037,-54.0,-100.0,-100.0
41045,-53.5,-100.0,-100.0
41048,-53.0,-100.0,-100.0
41056,-53.0,-100.0,-100.0
41067,-52.0,-100.0,-100.0
41072,-52.0,-100.0,-100.0
41080,-51.5,-100.0,-100.0
41083,-51.0,-100.0,-100.0
41107,-51.0,-100.0,-100.0
41118,-49.0,-100.0,-100.0
41122,-49.0,-100.0,-100.0
41126,-49.0,-100.0,-100.0
41136,-48.0,-100.0,-100.0
41145,-48.0,-100.0,-100.0
41160,-48.0,-100.0,-100.0
41172,-47.0,-100.0,-100.0
41193,-47.0,-100.0,-100.0
41198,-46.0,-100.0,-100.0
41202,-46.0,-100.0,-100.0
41205,-45.5,-100.0,-100.0
41213,-45.0,-100.0,-100.0
41221,-45.0,-100.0,-100.0
41224,-44.5,-100.0,-100.0
41231,-44.0,-100.0,-100.0
41237,-44.0,-100.0,-100.0
41248,-42.0,-100.0,-100.0
41252,-42.0,-100.0,-100.0
41257,-42.0,-100.0,-100.0
41266,-41.0,-100.0,-100.0
41272,-41.0,-100.0,-100.0
41281,-40.5,-100.0,-100.0
41283,-40.0,-100.0,-100.0
41290,-40.0,-100.0,-100.0
41300,-39.0,-100.0,-100.0
41309,-39.0,-100.0,-100.0
41319,-38.0,-100.0,-100.0
41328,-38.0,-100.0,-100.0
41335,-37.0,-100.0,-100.0
41339,-37.0,-100.0,-100.0
41342,-37.0,-100.0,-100.0
41353,-36.0,-100.0,-100.0
41359,-36.0,-100.0,-100.0
41371,-35.0,-100.0,-100.0
41377,-35.0,-100.0,-100.0
41387,-34.0,-100.0,-100.0
41396,-34.0,-100.0,-100.0
41405,-32.0,-100.0,-100.0
41413,-32.0,-100.0,-100.0
41423,-31.0,-100.0,-100.0
41432,-30.0,-100.0,-100.0
41445,-29.5,-100.0,-100.0
41447,-29.0,-100.0,-100.0
41455,-29.0,-100.0,-100.0
41465,-28.0,-100.0,-100.0
41472,-28.0,-100.0,-100.0
41482,-27.0,-100.0,-100.0
41488,-27.0,-100.0,-100.0
41491,-27.0,-100.0,-100.0
41500,-26.0,-100.0,-100.0
41526,-26.0,-100.0,-100.0
41565,-26.0,-100.0,-100.0
41588,-26.0,-100.0,-100.0
41630,-26.0,-100.0,-100.0
41651,-26.0,-100.0,-100.0
41755,-26.0,-100.0,-100.0
41796,-26.0,-100.0,-100.0
41899,-26.0,-100.0,-100.0
41952,-26.0,-100.0,-100.0
41989,-26.0,-100.0,-100.0
42010,-26.0,-100.0,-100.0
42025,-26.0,-100.0,-100.0
42063,-26.0,-100.0,-100.0
42117,-26.0,-100.0,-100.0
42147,-26.0,-100.0,-100.0
42201,-26.0,-100.0,-100.0
42230,-26.0,-100.0,-100.0
42270,-26.0,-100.0,-100.0
42299,-26.0,-100.0,-100.0
42343,-26.0,-100.0,-100.0
42370,-26.0,-100.0,-100.0
42373,-26.0,-100.0,-100.0
42410,-26.0,-100.0,-100.0
42424,-26.0,-100.0,-100.0
42449,-26.0,-100.0,-100.0
42499,-26.0,-100.0,-100.0
42534,-26.0,-100.0,-100.0
42579,-26.0,-100.0,-100.0
42629,-26.0,-100.0,-100.0
42639,-26.0,-100.0,-100.0
42718,-26.0,-100.0,-100.0
42920,-26.0,-100.0,-100.0
42952,-26.0,-100.0,-100.0
43004,-26.0,-100.0,-100.0
43027,-26.0,-100.0,-100.0
43043,-26.0,-100.0,-100.0
43102,-26.0,-100.0,-100.0
43135,-26.0,-100.0,-100.0
43167,-26.0,-100.0,-100.0
43216,-26.0,-100.0,-100.0
43235,-26.0,-100.0,-100.0
43260,-26.0,-100.0,-100.0
43282,-26.0,-100.0,-100.0
43356,-26.0,-100.0,-100.0
43403,-26.0,-100.0,-100.0
43422,-26.0,-100.0,-100.0
43444,-26.0,-100.0,-100.0
43457,-26.0,-100.0,-100.0
43516,-26.0,-100.0,-100.0
43532,-26.0,-100.0,-100.0
43569,-26.0,-100.0,-100.0
43657,-26.0,-100.0,-100.0
43675,-26.0,-100.0,-100.0
43740,-26.0,-100.0,-100.0
43771,-26.0,-100.0,-100.0
43820,-26.0,-100.0,-100.0
43859,-26.0,-100.0,-100.0
43903,-26.0,-100.0,-100.0
43929,-26.0,-100.0,-100.0
44008,-26.0,-100.0,-100.0
44042,-26.0,-100.0,-100.0
44084,-26.0,-100.0,-100.0
44099,-26.0,-100.0,-100.0
44141,-26.0,-100.0,-100.0
44173,-26.0,-100.0,-100.0
44217,-26.0,-100.0,-100.0
44256,-26.0,-100.0,-100.0
44274,-26.0,-100.0,-100.0
44299,-26.0,-100.0,-100.0
44357,-26.0,-100.0,-100.0
44373,-26.0,-100.0,-100.0
44433,-26.0,-100.0,-100.0
44470,-26.0,-100.0,-100.0
44541,-26.0,-100.0,-100.0
44570,-26.0,-100.0,-100.0
44584,-26.0,-100.0,-100.0
44617,-26.0,-100.0,-100.0
44627,-26.0,-100.0,-100.0
44667,-26.0,-100.0,-100.0
44714,-26.0,-100.0,-100.0
44749,-26.0,-100.0,-100.0
44795,-26.0,-100.0,-100.0
44817,-26.0,-100.0,-100.0
44867,-26.0,-100.0,-100.0
44892,-26.0,-100.0,-100.0
44938,-26.0,-100.0,-100.0
44954,-26.0,-100.0,-100.0
44967,-26.0,-100.0,-100.0
44991,-26.0,-100.0,-100.0
45056,-26.0,-100.0,-100.0
45082,-26.0,-100.0,-100.0
45140,-26.0,-100.0,-100.0
45170,-26.0,-100.0,-100.0
45185,-26.0,-100.0,-100.0
45234,-26.0,-100.0,-100.0
45307,-26.0,-100.0,-100.0
45360,-26.0,-100.0,-100.0
45373,-26.0,-100.0,-100.0
45436,-26.0,-100.0,-100.0
45509,-26.0,-100.0,-100.0
45521,-26.0,-100.0,-100.0
45583,-26.0,-100.0,-100.0
45612,-26.0,-100.0,-100.0
45696,-26.0,-100.0,-100.0
45717,-26.0,-100.0,-100.0
45772,-26.0,-100.0,-100.0
45829,-26.0,-100.0,-100.0
45917,-26.0,-100.0,-100.0
45948,-26.0,-100.0,-100.0
45990,-26.0,-100.0,-100.0
46004,-26.0,-100.0,-100.0
46021,-26.0,-100.0,-100.0
46050,-26.0,-100.0,-100.0
46065,-26.0,-100.0,-100.0
46111,-26.0,-100.0,-100.0
46262,-26.0,-100.0,-100.0
46293,-26.0,-100.0,-100.0
46357,-26.0,-100.0,-100.0
46397,-26.0,-100.0,-100.0
46410,-26.0,-100.0,-100.0
46460,-26.0,-100.0,-100.0
46496,-26.0,-100.0,-100.0
46533,-26.0,-100.0,-100.0
46602,-26.0,-100.0,-100.0
46624,-26.0,-100.0,-100.0
46658,-26.0,-100.0,-100.0
46697,-26.0,-100.0,-100.0
46765,-26.0,-100.0,-100.0
46790,-26.0,-100.0,-100.0
46837,-26.0,-100.0,-100.0
46848,-26.0,-100.0,-100.0
46887,-26.0,-100.0,-100.0
46920,-26.0,-100.0,-100.0
47088,-26.0,-100.0,-100.0
47099,-26.0,-100.0,-100.0
47111,-26.0,-100.0,-100.0
47136,-26.0,-100.0,-100.0
47187,-26.0,-100.0,-100.0
47222,-26.0,-100.0,-100.0
47276,-26.0,-100.0,-100.0
47333,-26.0,-100.0,-100.0
47456,-26.0,-100.0,-100.0
47496,-26.0,-100.0,-100.0
47634,-26.0,-100.0,-100.0
47673,-26.0,-100.0,-100.0
47839,-26.0,-100.0,-100.0
47879,-26.0,-100.0,-100.0
47947,-26.0,-100.0,-100.0
47977,-26.0,-100.0,-100.0
48040,-26.0,-100.0,-100.0
48094,-26.0,-100.0,-100.0
48207,-26.0,-100.0,-100.0
48228,-26.0,-100.0,-100.0
48299,-26.0,-100.0,-100.0
48328,-26.0,-100.0,-100.0
48414,-26.0,-100.0,-100.0
48472,-26.0,-100.0,-100.0
48515,-26.0,-100.0,-100.0
48564,-26.0,-100.0,-100.0
48595,-26.0,-100.0,-100.0
48667,-26.0,-100.0,-100.0
48768,-26.0,-100.0,-100.0
48778,-26.0,-100.0,-100.0
48832,-26.0,-100.0,-100.0
48865,-26.0,-100.0,-100.0
49029,-26.0,-100.0,-100.0
49061,-26.0,-100.0,-100.0
49105,-26.0,-100.0,-100.0
49118,-26.0,-100.0,-100.0
49317,-26.0,-100.0,-100.0
49337,-26.0,-100.0,-100.0
49372,-26.0,-100.0,-100.0
49388,-26.0,-100.0,-100.0
49429,-26.0,-100.0,-100.0
49494,-26.0,-100.0,-100.0
51922,-26.0,-100.0,-100.0
51971,-26.0,-100.0,-100.0
51981,-26.0,-100.0,-100.0
52047,-26.0,-100.0,-100.0
52076,-26.0,-100.0,-100.0
52134,-26.0,-100.0,-100.0
52161,-26.0,-100.0,-100.0
52200,-26.0,-100.0,-100.0
52245,-26.0,-100.0,-100.0
52348,-26.0,-100.0,-100.0
52446,-26.0,-100.0,-100.0
52483,-26.0,-100.0,-100.0
52507,-26.0,-100.0,-100.0
52611,-26.0,-100.0,-100.0
54675,-26.0,-100.0,-100.0
54718,-26.0,-100.0,-100.0
54754,-26.0,-100.0,-100.0
54797,-26.0,-100.0,-100.0
54906,-26.0,-100.0,-100.0
54940,-26.0,-100.0,-100.0
54987,-26.0,-100.0,-100.0
55053,-26.0,-100.0,-100.0
55122,-26.0,-100.0,-100.0
55147,-26.0,-100.0,-100.0
55238,-26.0,-100.0,-100.0
55271,-26.0,-100.0,-100.0
55365,-26.0,-100.0,-100.0
55406,-26.0,-100.0,-100.0
55444,-26.0,-100.0,-100.0
55460,-26.0,-100.0,-100.0
55523,-26.0,-100.0,-100.0
55554,-26.0,-100.0,-100.0
55572,-26.0,-100.0,-100.0
55614,-26.0,-100.0,-100.0
55659,-26.0,-100.0,-100.0
55710,-26.0,-100.0,-100.0
55728,-26.0,-100.0,-100.0
55791,-26.0,-100.0,-100.0
55839,-26.0,-100.0,-100.0
55857,-26.0,-100.0,-100.0
55941,-26.0,-100.0,-100.0
55988,-26.0,-100.0,-100.0
56077,-26.0,-100.0,-100.0
56137,-26.0,-100.0,-100.0
56174,-26.0,-100.0,-100.0
56210,-26.0,-100.0,-100.0
56269,-26.0,-100.0,-100.0
56288,-26.0,-100.0,-100.0
56304,-26.0,-100.0,-100.0
56376,-26.0,-100.0,-100.0
56466,-26.0,-100.0,-100.0
56495,-26.0,-100.0,-100.0
56629,-26.0,-100.0,-100.0
56654,-26.0,-100.0,-100.0
56839,-26.0,-100.0,-100.0
56886,-26.0,-100.0,-100.0
56912,-26.0,-100.0,-100.0
56946,-26.0,-100.0,-100.0
57167,-26.0,-100.0,-100.0
57193,-26.0,-100.0,-100.0
57240,-26.0,-100.0,-100.0
57256,-26.0,-100.0,-100.0
57411,-26.0,-100.0,-100.0
57457,-26.0,-100.0,-100.0
57480,-26.0,-100.0,-100.0
57586,-26.0,-100.0,-100.0
57610,-26.0,-100.0,-100.0
57659,-26.0,-100.0,-100.0
57712,-26.0,-100.0,-100.0
57742,-26.0,-100.0,-100.0
57767,-26.0,-100.0,-100.0
57794,-26.0,-100.0,-100.0
57837,-26.0,-100.0,-100.0
57894,-26.0,-100.0,-100.0
57907,-26.0,-100.0,-100.0
57961,-26.0,-100.0,-100.0
58022,-26.0,-100.0,-100.0
58050,-26.0,-100.0,-100.0
58075,-26.0,-100.0,-100.0
58138,-26.0,-100.0,-100.0
58195,-26.0,-100.0,-100.0
58246,-26.0,-100.0,-100.0
58276,-26.0,-100.0,-100.0
58308,-26.0,-100.0,-100.0
58386,-26.0,-100.0,-100.0
58415,-26.0,-100.0,-100.0
58795,-26.0,-100.0,-100.0
